Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2014,4,876049901618,-33653685239,842396216379,-699940615709,142455600670,1447996526,-11097554135,-10241538590,-55954304569,-32974820877,43876917615,5029771186,-1931411709,3098359477,2084184659,49059461751,-6296522838,-44335936,-6340858774,42718602977,3021398512,39697204465,0,0
2015,1,927742480140,14112403853,941854883993,-742503698280,199351185713,-197837770,-9489950735,-4984664564,-85171634548,-61327736943,43164025717,-6747191005,-3767580961,-10514771966,1663919118,34313172869,-2861741755,147372477,-2714369278,31598803591,-6129367452,37728171043,0,0
2015,2,762944131643,-6165221243,756778910400,-661837059554,94941850846,2067108242,-9813391714,-6960598180,-39854674763,-31031741052,18194303001,2987402280,-943964337,2043437943,0,20237740944,-823711489,0,-823711489,19414029455,3890173238,15523856217,234,0
2015,3,888690174906,-3554134305,885136040601,-753665038763,131471001838,5275201211,-10214918249,-6297588025,-51687131280,-35208269385,42354909682,2263635171,-269834491,1993800680,0,44348710362,-3005380384,147603685,-2857776699,41490933663,7698981308,33791952355,510,0
2015,4,1088359385626,-12995301503,1075364084123,-916995553724,158368530399,1165941497,-5441634503,-4914491161,-62675774136,-38914342861,58243698828,9377217419,-7371616826,2005600593,0,60249299421,-6980227555,163150977,-6817076578,53432222843,10290413046,43141809797,627,0
2016,1,963437603592,7388417969,970826021561,-829285591784,141540429777,5636645757,-7632471588,-6618862333,-56106571703,-54664738102,31587236654,1766404118,2660163958,4426568076,0,36013804730,-12729265403,33046971,-12696218432,23317586298,7333666582,15983919716,206,0
2016,2,1002003600070,-14696797690,987306802380,-859328681710,127978120670,4859623518,-8208476685,-7941119254,-51378407581,-43653884899,32775261741,4320746915,-3091967586,1228779329,0,34004041070,-5748497427,-11472378,-5759969805,28244071265,7624659206,20619412059,259,0
2016,3,1154522826748,12215636433,1166738463181,-1021941694820,144796768361,4703196209,-7435815159,-7209941585,-55102962742,-43156206201,47214915467,2088744231,565625113,2654369344,0,49869284811,-7998422070,13942038,-7984480032,41884804779,6110228051,35774576728,510,0
2016,4,1171824680177,-7944671201,1163880008976,-1005685224746,158194784230,5348678793,-5490882267,-5192329473,-59033141490,-42397170300,60424537997,4698053774,-1884385549,2813668225,0,63238206222,-9665762109,-17353201,-9683115310,53555090912,10621417233,42933673679,649,0
2017,1,1062446036573,3991733452,1066437770025,-905725115241,160712654784,5805046862,-6867146249,-6014072347,-72194744740,-54417932193,35656492434,3516607625,929289414,4445897039,0,40102389473,-7091768342,12140541,-7079627801,33022761672,9190448123,23832313549,207,0
2017,2,1043651003608,-3295304978,1040355698630,-900207022043,140148676587,5041739477,-7179157618,-7114810323,-56722489036,-48704956652,36027273163,5573586599,-1319750181,4253836418,0,40281109581,-5715919702,-19217612,-5735137314,34545972267,8032128314,26513843953,398,398
