Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2006,0,88408280067,8946186250,0,-1742520164,0,-2315329473,21140660464,0,114437277144,100327568235,30018233007,77769269200,3590342323,-21140660464,-12763689827,70000000,-468288998,291840050620,-40106827552,3103190000,0,0,-1033000000,0,0,-38036637552,0,0,1488064110400,-1715808205400,0,0,0,-227744095000,26059318068,5066448480,0,31125766548
2007,0,211017395777,17639037967,24962857000,1047508733,0,0,47474229798,0,302141029275,-245285469937,-120051948704,-22921654997,-4014086922,-47474229797,-13907577764,16778000,-3924909500,-155422070346,-308409558022,0,0,0,-471211812000,0,0,-779621370022,217876869236,0,3927459294000,-3224147409000,0,-1028656412,0,920160097824,-14883342544,31125766548,10566108,16252990112
2008,0,-31785909000,27811003000,153823384000,0,-44037989000,-84803510000,176604791000,0,197611770000,572772790000,57706528000,-514617333000,225358440000,-176604791000,-8901151000,17144541000,-19409528000,351061266000,-86221663000,25515091000,-197653909000,0,-296620987000,225191231000,8143389000,-321646848000,0,0,5098510591000,-4950437345000,0,-108285353000,0,39787893000,69202311000,16252990000,0,85455301000
2009,0,254504978976,35656670996,-160964024774,1793014914,0,74048104477,86271553484,0,291310298073,405881538884,7122307062,-220162872508,-2205770845,-86040863484,-6074141364,2307878265,-31692661573,360445712510,-164974485242,554400000,-156919463785,47374000000,-83992180863,180909744850,50870821549,-126177163491,69002567530,0,3837008034357,-3988534140865,0,-101322338696,0,-183845877674,50422671345,99678799328,1013649141,151115119814
2010,0,372942147960,38487356167,19821796127,8950218005,0,-20032719609,143894321053,0,564063119703,-217441388093,-436052786682,62405655233,-256921449,-143225011053,-60981064221,1207176080,-49014713597,-279295934079,-580218788444,7662431850,-113095984244,259508819959,-3580000000,1660000000,31558080403,-396505440476,0,0,6447709693392,-5181133750008,0,0,0,1266575943384,590774568829,151115119814,-518944207,741370744436
2011,0,337467259451,92172726929,87476978265,-6214609921,0,713800200,340901136561,-40159265990,812358025495,-148950150039,-1180515168705,263394303425,0,-352121786264,-64297557844,0,-56989034976,-727121368908,-782724873995,0,0,7340555968,-600000000,0,49790398143,-726193919884,900000000,0,8799853014423,-6991132607902,0,-6680123049,0,1802940283472,349624994680,741370744436,1054404245,1092050143361
2012,0,34451035448,151886043097,12287115500,-3207118308,0,3758527264,412791349076,-50453348851,561513603226,-71968071650,160996257751,-211366178068,16710816154,-411196349073,-6551600129,0,-46740849401,-8602371190,-147230298915,919594405,0,0,0,144235294118,8606657239,6531246847,0,0,9939364492628,-9724216257626,0,-6094297579,0,209053937423,206982813080,1092050143361,-413952584,1298619003857
2013,0,365755740545,157738867664,-23587993474,-5458113509,12333545050,-108236000,249916093514,-91564719319,665025184471,-476614155557,-209197233446,463256369028,9810344892,-266510226233,-51919229520,0,-41209237064,92641816571,-94831661712,0,-148269213184,130330000000,0,371824000,82192249076,-30206801820,384898795830,-18537405861,12588471492808,-12146718807114,0,-168272812250,0,639841263413,702276278164,1298619003857,-649187774,2000246094247
2014,0,1047538044137,154693123098,3600739283,-8622178524,6719080167,-82559627833,167134344566,-4336359318,1284167165576,-152286584556,-1977942198267,-287036581136,2282615538,-161027571892,-52851382432,0,-30964920593,-1375659457762,-105346176588,0,-1760700000000,202427130255,-3900000000,0,47640622002,-1619878424331,0,-61624685000,18199610889605,-16491849230470,0,-566414210057,0,1079722764078,-1915815118015,2000246094247,-1505065550,82925910682
2015,0,12136217393,173820736920,6394478025,-4721155911,-3085100834,-94558760422,221031585648,-99636721086,215295107352,-106160210466,191437939783,-81837676116,6198166701,-195424163860,-69238625918,0,-23141286513,-62870749037,-147619628310,5688207167,-782500000000,1591706666409,-8631146575,123370911222,138639225723,920654235636,100000000,-35000000000,14211998708364,-14255869883785,0,0,0,-78771175421,779012311178,82925910682,2885264280,864823486140
