Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2014,4,269149863277,33049594132,-5807813388,-8620023080,6719080167,-23686933249,46015230911,-4336359318,312482639452,251334998094,377871442573,-189648233075,-1817194234,-39908458237,42317477467,0,36564259769,789196931809,-51152812000,0,-635500000000,89999047860,0,0,-25035072988,-621688837128,0,-50636645000,3818707956087,-4048521208222,0,-462931460057,0,-743381357192,-575873262511,661950247958,-3151074765,82925910682
2015,1,40865278786,42123273026,-12829221382,-413181002,0,-26039016685,46747159842,0,90454292585,493386010134,-932020335996,-150940732964,-865609196,-52853932516,-28102420341,0,-9307582497,-590250310791,-55725133729,0,-70000000000,167498810519,-6117833104,0,32707555573,68363399259,0,0,4211380308970,-3707223717726,0,0,0,504156591244,-17730320288,82925910682,627972772,65823563166
2015,2,-53784694933,42803181613,11168304724,84670958444,-180000000,-14592633757,52201482022,-58606031466,63680566647,-389121502993,-762462940734,139591185168,1281086948,-39283803185,-9113048379,0,-5425854320,-1000854310848,-50494325300,180000000,-61800000000,724698791174,-2492145725,-3260046575,37015518606,643847792180,100000000,0,6407377758795,-5012061206973,0,-24472222222,0,1370944329600,1013937810932,65823563166,-1629370247,1078132003851
2015,3,36082725320,43413126816,0,-89973171657,180000000,-151002634990,45621790613,58606031466,-57072132432,-440587110479,546247520690,21554939688,840288750,-30828501180,-23025998484,0,-3631939531,13497067022,-28883497873,1200000000,-474500000000,364498665529,-5148158317,0,124456753334,-18376237327,15283941170,0,3216265340768,-4245994333927,0,24472222222,0,-989972829767,-994852000072,1078132003851,3127498567,86407502346
2015,4,-11027091780,45481155465,8055394683,5013955992,0,-2795362124,76461153171,0,121189205407,260954921925,1339673695823,-92234067851,4321761196,-72457926979,-8997158714,0,-4775910165,1547674520642,-12516671564,0,-176200000000,335010399187,5148158317,0,46459398210,197901284150,-15283941170,0,376975299831,-1329610342847,0,0,0,-967918984186,777656820606,86407502346,759163188,864823486140
2016,1,24941356684,47831200015,-20115000000,-81774123,1131212466,-18995976757,68117786497,0,102828804782,242932515575,48786830889,-91219910143,3681522615,-66367786495,0,0,-37426422861,203215554362,-7563757600,1458181818,-253843800000,291044700000,0,0,15221333608,46316657826,0,0,1645295577336,-1838322447002,0,0,0,-193026869666,56505342522,864823486140,-290039267,921038789395
2016,2,5368961896,45912929392,994606281,3497798272,-1212986589,18995976757,57199056473,-36516486844,94278992011,-92641659461,507735227922,121703351636,261088078,-61282930430,-25648529741,0,-3056713969,541348826046,-1827667213,0,-93458698440,181480300000,0,33000000000,16725301115,135919235462,0,0,1912581220108,-2360860267943,0,0,0,-448279047835,228989013673,921038789395,1076298648,1151104101716
2017,1,51556792675,35058468007,-92555349,-1497479973,0,-21309963612,45823548642,0,109538810390,156669997979,-503030291611,-86832106099,2273351163,-45823548642,-1216670715,0,-4008281414,-372428738949,-6368140594,0,-314854072639,151160800000,0,0,0,-170061413233,0,0,3399488745987,-3656477115508,0,0,0,-256988369521,-799478521703,1532279347669,-88596236,732712229730
2017,2,134352138617,43583508165,-8693946140,5250672214,-216041681,20097213612,44304345031,-43353211282,195324678536,-26299303874,-660557479992,36345239458,-9108512829,-65238794725,-5290370495,0,-711906993,-535536450914,-13051532176,300000000,259854072639,-127350373816,0,0,28932353441,148684520088,0,0,3942229322761,-3615892447028,0,0,0,326336875733,-60515055093,732712229730,-1212143698,670985030939
2017,3,281587683165,42974555136,3693053427,-4348372292,216041681,70133561587,41418672030,43353211282,479028406016,-512041274440,-542686381707,117366697576,-71170762197,-20635670919,-5349421562,0,-1049723127,-556538130360,43606292756,0,-539025350000,465045673816,0,0,-117386756443,-147760139871,0,0,4935517039740,-3861471744855,0,0,0,1074045294885,369747024654,670985030939,1559145149,1042291200742
