Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2016,1,1037130761344,-746732011928,-186570221560,-685616729,-6817420548,175952373463,-288586458101,0,-16308594059,-5000000000,0,0,0,0,0,1219108271,-3780891729,0,0,9973905077,-12321573798,0,-55200,0,-2347723921,-22437209709,233568210841,-29029934,211101971198
2016,2,0,0,0,0,0,0,0,0,80587716390,-14135116600,0,-16500000000,1000000000,0,0,782560299,-28852556301,12658300000,0,3461458047,-6368473226,0,-26468267403,0,-16716982582,35018177507,211101971198,29029934,246149178639
2016,3,0,0,0,0,0,0,0,0,-26455070768,17619029058,888131745,11500000000,0,0,0,2573798793,32580959596,39735686477,-83900842685,2844310105,2410318595,0,26468322603,0,-12442204905,-6316316077,246149178639,-25477320,239807385242
2016,4,0,0,0,0,0,0,0,0,188080378263,-57243898172,-105910851,-272300000000,146105000000,0,0,3232786890,-180312022133,-39925716477,83900842685,112504913006,-104381965906,0,-26475900906,0,25622172402,33390528532,239807385242,25477320,273223391094
2017,1,3465232567847,-3071763983893,-279444221171,-6016793,-7390083306,62391999182,-86611820288,0,82408441578,0,0,0,0,0,0,1558528028,1558528028,0,0,79011352567,-255570202176,0,0,0,-176558849609,-92591880003,273223391094,-1224868,180630286223
2017,2,0,0,0,0,0,0,0,0,-29391010594,-4556965635,1165000000,-140000000000,11795000000,0,0,2310477646,-129286487989,0,0,362629576787,-181112925904,0,-10710928034,0,170805722849,12128224266,180630286223,-4352455,192754158034
2017,3,0,0,0,0,0,0,0,0,446896007951,3427853397,-1165000000,-13271830856,101835040845,0,-3414750000,1830751977,89242065363,3414750000,-734608921,-200812248469,-276153442003,0,10710928034,0,-463574621359,72563451955,192754158034,-33143322,265284466667
2017,4,0,0,0,0,0,0,0,0,-61051202367,-108573857679,3165000000,-138852169144,-80035040845,0,3960750000,5398160283,-314937157385,-3414750000,734608921,1196475112653,-571709182102,0,-34094255421,0,587991534051,212003174299,265284466667,38720645,477326361611
2018,1,7669113317170,-5604727456374,-535260498238,-3058433355,-11394313145,106078373176,-749743630938,0,871007358296,-3000000000,0,0,154000000,0,0,4189454766,1343454766,0,0,2525325000,-1046128921941,0,0,0,-1043603596941,-171252783879,477326361611,49828881,306123406613
2018,2,0,0,0,0,0,0,0,0,-943365737635,-982554567,0,-359378888889,184846000000,0,0,9429398723,-166086044733,0,0,3806239027342,-2626247594683,0,-2250075,0,1179989182584,70537400216,306123406613,-49828881,376610977948
2018,3,0,0,0,0,0,0,0,0,202673299981,-12998085504,0,-248621111111,-177187111111,0,0,8042932487,-430763375239,0,0,2311894635684,-2039382791568,0,-43832356640,0,228679487476,589412218,376610977948,-296085625,376904304541
2018,4,13711633060877,-14770082916754,-406934629056,-6543126354,-16567455886,38507972709,1732954911197,0,282967816733,-6024497294,1349310700,-50000000000,0,0,0,6532585577,-48142601017,0,0,4836260769264,-5037829592616,0,-10765910,0,-201579589262,33245626454,376904304541,-424278715,409725652280
2019,1,13325258544049,-12475500706710,-757258170045,-9445390650,-29490645332,737915244710,-1146206045405,12957064996,-354727169383,-2860545455,0,-180231090411,30000000000,0,0,3214852014,-149876783852,0,0,4124588575209,-3766085291415,0,0,0,358503283794,-146100669441,410883152280,214419097,264996901936
2019,3,0,0,0,0,0,0,0,11970455706,-140570300350,-11571321844,-690948367,-334496654311,283157250000,0,0,33644133875,-29957540647,0,0,2531479476351,-2153132762288,0,-42228739799,0,336117974264,165590133267,221878905452,67443354,387536482073
2019,4,2653455039814,-1522704149943,-664675208879,-14056975400,-32386038995,271437142236,-317461152437,0,373608656396,-95350534843,0,44748942384,40311950000,0,0,16002128176,5712485717,33398807940,0,1890349968740,-2308289078861,0,-66574615,0,-384606876796,-5285734683,387536482073,235399765,382486147155
