date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,20734,0,0,28376,0,0
2019-12-03,32400,0,600,11140,0,100
2019-12-04,186170,73150,0,68700,31740,4000
2019-12-05,12865,0,0,14575,0,50
2019-12-06,9505,0,1420,28875,0,100
2019-12-09,83282,29210,0,140928,0,30000
2019-12-10,40705,30010,0,95165,65000,45000
2019-12-11,137625,90000,6940,205465,59000,10060
2019-12-12,361,0,0,48239,0,1980
2019-12-13,364959,100060,45120,391731,288621,40050
2019-12-16,119260,37820,6720,89790,0,32000
2019-12-17,43580,0,0,84430,0,13500
2019-12-18,53117,0,28400,135263,28600,1000
2019-12-19,33049,0,23390,126801,28681,0
2019-12-20,109137,0,3800,54053,0,2160
2019-12-23,113420,0,9390,270320,209480,5200
2019-12-24,150541,50000,3940,93879,50000,7180
2019-12-25,29417,0,0,32233,0,5000
2019-12-26,6870,0,4200,93070,0,0
2019-12-27,6015,0,0,209435,160000,0
2019-12-30,88539,60000,100,631521,612470,4000
2019-12-31,45770,0,0,11380,0,30000
2020-01-02,13635,0,0,30375,0,660
2020-01-03,18920,0,0,101940,51060,20000
2020-01-06,62775,39040,240,72065,0,10000
2020-01-07,103765,49990,10000,156895,128590,3600
2020-01-08,213034,154000,160,128276,59660,10150
2020-01-09,5105,0,650,8245,0,0
2020-01-10,55321,50000,7760,9739,0,0
2020-01-13,167945,160000,0,69865,50000,353500
2020-01-14,27095,0,6980,65515,30000,20000
2020-01-15,1115,0,0,121295,50000,1500
2020-01-16,1005,0,200,32975,0,0
2020-01-17,2852,0,0,13228,0,0
2020-01-20,2360,0,0,81900,0,0
2020-01-21,19810,0,0,191490,105360,22600
2020-01-22,48220,0,0,66050,35000,2000
2020-01-30,16425,0,10000,22415,0,100
2020-01-31,64110,0,990,237150,165830,0
2020-02-03,34150,0,2000,27860,0,100
2020-02-04,24930,0,0,38130,0,10000
2020-02-05,227610,100000,11000,51790,0,25000
2020-02-06,6750,0,5990,33290,0,33500
2020-02-07,72425,0,2000,480545,171000,93270
2020-02-10,18005,0,0,19245,0,6000
2020-02-11,1264,0,0,40896,0,13300
2020-02-12,150368,0,20,86302,0,1400
2020-02-13,72610,0,70,32890,0,5000
2020-02-14,26539,0,0,28561,0,0
2020-02-17,22915,0,0,95335,0,1500
2020-02-18,85245,33820,5000,30205,0,12100
2020-02-19,6645,0,0,7545,0,21990
2020-02-20,20500,0,0,4140,0,1350
2020-02-21,71150,28000,0,13220,0,4300
2020-02-24,37287,0,0,112653,30000,50
2020-02-25,120625,49000,200,33535,0,0
2020-02-26,165730,136000,1850,13810,0,250
2020-02-27,48745,30000,10,15375,0,1000
2020-02-28,6185,0,0,114785,50930,100
2020-03-02,363225,135290,1000,115,0,9920
2020-03-03,179691,149650,0,39,0,166250
2020-03-04,374376,246760,820,143484,30000,8830
2020-03-05,203369,100000,10000,190231,0,25860
2020-03-06,207597,98210,0,99083,0,1500
2020-03-09,47350,0,10380,308010,74400,2800
2020-03-10,386963,116300,0,119277,33000,400
2020-03-11,201815,36470,0,388285,227000,14500
2020-03-12,273094,50000,29610,652596,322690,90000
2020-03-13,111598,40000,1100,92922,0,1120
2020-03-17,1555,0,0,16425,0,5000
2020-03-18,522406,260716,3010,551934,402884,30770
2020-03-19,417265,284270,65890,790825,726030,27670
2020-03-20,782501,532220,31090,1580809,1388829,2000
2020-03-23,231050,87000,20500,755710,428590,10050
2020-03-24,955170,349800,300,603460,367020,30000
2020-03-25,131270,69000,560,165610,100000,13000
2020-03-26,77290,50000,13750,49980,0,8280
2020-03-27,67920,35000,560,111110,33700,0
2020-03-30,161905,0,0,409125,255190,35050
2020-03-31,187355,65000,3910,92505,0,0
2020-04-01,42360,0,0,20940,0,0
2020-04-02,31650,31650,0,31650,31650,0
2020-04-03,23290,0,2000,26970,0,0
2020-04-06,115500,0,4210,30860,0,70
2020-04-07,394411,147290,190,59249,0,44410
2020-04-08,31930,0,0,49330,0,0
2020-04-09,67114,0,1000,10326,0,18040
2020-04-10,156771,0,1000,23859,0,10010
2020-04-13,65010,0,100,26870,0,100
2020-04-14,31144,0,1700,66426,0,26000
2020-04-15,132554,0,500,66716,0,20040
2020-04-16,42397,0,100,26983,0,4580
2020-04-17,33220,0,0,154570,42570,2100
2020-04-20,474071,227440,5000,66149,42959,85520
2020-04-21,64748,0,0,67292,0,54390
2020-04-22,239655,114460,250,11885,0,100000
2020-04-23,94405,69490,0,32195,0,1000
2020-04-24,144755,90000,0,42945,0,12900
2020-04-27,161690,0,1510,117660,0,920
2020-04-28,27210,0,16000,185250,52620,11300
2020-04-29,22040,0,540,22500,0,0
2020-05-04,76180,30000,0,199590,92000,500
2020-05-05,26695,0,0,11625,0,0
