Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,1,76301071500,-93434656663,-11511207845,-25838238586,-110163049,27597368016,-11350611876,7904952496,-38346438503,-17529783509,2637121446,-203864082,0,-700000000,15200000000,21751831,-574774314,0,0,82545909424,-77758949404,0,-422569810,0,4364390210,-34556822607,46804964763,451234,12248593390
2010,1,113424594072,-84540354869,-13743206748,-16576088407,-106218640,14406406301,-49058684233,0,-36193552524,-4424657278,2488044363,-906800000,33400696,-2300000000,7809000000,306912197,3005899978,0,0,56829610237,-81929739233,0,-1005601044,0,-26105730040,-59293382586,76818127864,58770908,17583516186
2010,2,191954537702,-135868416423,-20812821865,-41661382116,-3684771659,9453612412,-56257717113,0,-56876959062,-4520149694,12062356513,-1583672300,33400696,0,58613527396,480619221,65086081832,9000000,0,82294809448,-129647852504,0,-1780500341,0,-49124543397,-40915420627,76818127864,96766383,35999473620
2010,3,264163089922,-195097998722,-32364402852,-60812281448,-4778049548,30524028510,-176128153256,0,-174493767394,-16998114710,214007365325,-5307456300,4650426645,-493885736,59084129248,1160936897,256103401369,272370013625,0,121573463554,-280707350636,0,-1022324340,0,112213802203,193823436178,76818127864,96766381,270738330423
2011,1,70920268442,-106328343353,-10217035632,-10393539569,-4088246470,3513373388,-22390479395,0,-78984002589,-44687094986,200014786355,-17615000000,5934577778,-4588933200,0,2931699950,141990035897,39647640000,0,36025774617,-39724605797,0,-338687,0,35948470133,98954503441,92342564858,7902286,191304970585
2011,2,93064499627,-139847014698,-8719618724,-12385427362,-248903060,20646998309,-32543009557,0,-80032475465,8126416164,150000000,-2473414314,-3119456478,-7882829410,0,9325573678,4126289640,46915200000,-3729618048,20239049165,-21449410001,0,-2367488592,0,39607732524,-36298453301,191304970585,625568,155007142852
2011,3,140535079757,-65124269759,-9898807626,-22996472997,301348635,20735198309,-63848334332,0,-296258013,-28856279511,279368462,-3050500000,0,-794500000,0,6371780498,-26050130551,-45647640000,21000000,61746931001,-27849097086,0,-18480167340,0,-30208973425,-56555361989,155007142852,-946136,98450834727
2011,4,167286791314,-239558884804,-10971164988,-13258600697,-1532719,955790124,-19888427520,0,-115436029290,-13068065548,-88781810,-1656000000,800000000,-322363450,0,2731961384,-11603249424,143400440000,-21000000,51828932582,-111696048589,0,630065449,0,84142389442,-42896889272,98450834727,17079288,55571024743
2012,1,182089596198,-169534458379,-20653306068,-23938857759,-1023670241,40494395569,-34185891870,0,-26752192550,-11464424063,2520000,-2296000000,800000000,0,0,558139745,-12399764318,1000000000,0,103467680335,-94447230570,0,0,0,10020449765,-29131507103,50569124763,0,21437617660
2012,2,256011860810,-115357068139,-13137474799,-2759509962,-4272332144,-6936246359,-21439552034,0,92109677373,-11176294124,0,1896000000,4209369806,-80690855,10211656017,1432624872,6492665716,40000000,0,49397850492,-82157131228,0,-635728109,0,-33355008845,65247334244,21437617660,-70266,86684881638
