Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,1,119112328993,-106084452735,-3470721291,-4263747264,-183414185,45350517686,-57918615978,500992336,-7458104774,0,3300000,-10000000,803865330,0,0,96293928,893459258,0,0,103600995011,-81712298500,-342502456,-108151613,0,21438042442,14873396926,12205579703,-2629039,27076347590
2010,2,451185820531,-516542606469,-10175061535,-6291505768,-93082046,261526218875,-143909001876,0,35700781712,-41742271380,-3300000,-150000000,1232000000,0,0,937977178,-39725594202,2089000000,0,148411009277,-137076194720,-157000000,105135638,0,13371950195,9347137705,27076347590,1279285916,37702771211
2010,3,231744951354,-102468608763,2588975894,-9601995936,-222078720,-118841670337,-106049241151,0,-102849667659,25990189930,5870961630,-15070000000,-1035865330,-61825240000,11991865330,204951785,-33873136655,132348000000,0,122179482648,-83372699280,-774499000,-719614,0,170379564754,33656760440,37702771211,132506233,71492037884
2010,4,509450650800,-336744589641,-13743970912,-8838440884,-1122885863,136961118404,-364100804363,0,-78138922459,-14130793469,2563126714,-48626000000,1000000000,-76079500000,7833000000,480878264,-126959288491,104255240000,0,190347993814,-122997485137,-18325499000,-3264744471,0,150015505206,-55082705744,71492037884,89553383,16498885523
2011,1,175945407887,-73665758817,-6689118844,-10312882755,-1123044197,191715465830,-136560723629,0,139309345475,-11986631126,92674560,0,116011928,-509919231,0,212295155,-12075568714,1920000000,0,224797000000,-118542652200,-200185000,0,0,107974162800,235207939561,17120367903,182205539,252510513003
2011,2,200481494401,-297215697973,-8668792661,-9185011892,-1538235616,254168805235,-395766161576,0,-257723600082,-102258988059,2973594314,-23012440000,1436258072,-8390846769,0,1841308164,-127411114278,5713740000,0,312657312657,-151282097820,-317815000,-882000,0,166770257837,-218364456523,252510513003,86244857,34232301337
2011,3,169955509481,-225510936095,-8045097704,-16415303790,-1284737142,63903087948,-28717042864,0,-46114520166,37033039486,2103467801,-5564500000,1117000000,0,0,-820985038,33868022249,6018873077,-350000000,135114882012,-150677800657,-82555000,882000,0,-9975718568,-22222216485,34232301337,-1352696525,10657388327
2011,4,240240900683,-287765782952,-12066921433,-34653991703,-1114790124,111487573889,-93625211820,0,-77498223460,-101167418011,26069576937,5628500000,21324000000,2056266000,0,74481543,-46014593531,4272550000,350000000,274405412567,-160201225457,-1712790000,-1859000,0,117112088110,-6400728881,10657388327,554073420,4810732866
2012,1,479149772203,-422439349925,-6839046575,-12406451734,-1410292260,92380935970,-596885726369,0,-468450158690,-10339522741,1770598507,-7927370000,4906000000,-2402000000,-3321987666,0,-17314281900,182401550000,426977533580,-123363346040,-1911971137,0,-877125528,0,483226640875,-2537799715,8670784056,0,6132984341
2012,2,133871232895,-115521557001,-11495131285,-34904667492,-757236393,318973673586,-67444623660,0,222721690650,-80888025899,-1368575905,-250570363127,-259091726,2402000000,3321987666,27852326755,-299509742236,-2424000000,-426977533580,659996586106,-152889895838,-198000000,-65179708,0,77441976980,653925394,6132984341,375000,6787284735
2012,3,255662722333,-114354824154,3357037972,10733651659,753064320,84822299383,-249083296152,0,-8109344639,20671936208,2306262828,197053241166,-1710908274,0,1000000000,-25070834070,194249697858,-2869700000,0,-112581583853,-65173218277,-48000000,-354222458,0,-181026724588,5113628631,6787284735,-2965,11900910401
2012,4,166049119400,-135372380301,-3553663001,28033490849,-236123697,47691755653,-127162350813,0,-24550151910,-9131353316,2318854890,148527851941,12000308816,-9368070000,19799930000,-22401240927,141746281404,7988070000,-19799930000,-4919233853,-100491554395,-395400000,-81081255,0,-117699129503,-503000009,6787284735,-2976,6284281750
2013,1,31705647651,-61136886609,-7938504634,-7802042604,-569313339,50424286163,-42601628213,0,-37918441585,-12571563755,755929,0,24944216406,0,0,212111912,12585520492,0,0,44525810000,-20323550848,0,0,0,24202259152,-1130661941,6289049752,0,5158387811
2013,2,331515210448,-164594690823,-9337131269,-22152863444,-545969771,24857244410,20911188675,0,180652988226,-30543784706,-755929,-156524128696,10514850696,-4000000000,0,51389143707,-129164674928,30000000,0,68233335651,-36243433868,0,0,0,32019901783,83508215081,5158387811,372024,88666974916
2013,3,216163461663,-195825335869,-7415013685,-40045727331,-510708923,56820023655,-46407648979,0,-17220949469,-60534541306,0,-1080000000,0,0,0,23353510792,-38261030514,0,0,25498300000,-19839775556,0,0,0,5658524444,-49823455539,88666974916,-66291885,38777227492
2013,4,448289081642,-387859944731,-7867483229,-14358287823,-2119978875,113942782106,-120193981773,0,29832187317,-125841983782,1344198970,-3150000000,47143199794,0,5681110000,-15002335843,-89825810861,32186700000,0,160430981654,-88682527903,0,0,0,103935153751,43941530207,38777227492,-4372612,82714385087
2014,1,145597149986,-186740263224,-9318415495,-13267243624,-185000000,48443127034,-89846549599,0,-105317194922,-278933108452,263716,-4882721121,91820852368,-3000000000,22664200000,254052765,-172076460724,3805000000,0,246875601945,-45251317047,0,0,0,205429284898,-71964370748,82088914921,0,10124544173
2014,2,313707996086,-149383560566,-10341198424,-22146250083,-415134031,22500791138,66424774900,0,220347419020,-361025721039,24736284,-89863828848,53223479879,3000000000,-16477200000,14517686040,-396600847684,1591892000,0,272056108514,-25774284534,0,0,0,247873715980,71620287316,10124544173,3240275,81748071764
2014,3,197310176356,-287108822511,-6018918437,-25909497929,-921170615,148057677642,-116913654705,0,-91504210199,-83048344994,1189087273,-644602788029,158475005645,-8403721065,22664200000,4617416782,-549109144388,697357088000,0,159679105612,-79986999166,0,0,0,777049194446,136435839859,81748071764,-756018,218183155605
2014,4,395017404676,-406153789835,-11628122257,-13484648932,-1546948446,279460079948,-192613748571,0,49050226583,-336118149146,-433728080,-108422403348,13493357753,157421065,0,16226195662,-415097306094,500000000,0,305269723897,-51289278143,0,0,0,254480445754,-111566633757,218183155605,3204695,106619726543
2015,1,319747688732,-122094181267,-9557303093,-16611660102,-6423338147,125766821074,-139907388983,3538050426,150920638214,-537806146535,0,-535159520163,564729084982,0,0,26083718148,-482152863568,35400000000,0,855679931000,-379403994000,0,0,0,511675937000,180443711646,106621225448,14966,287064952060
