Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2008,0,157713819732,-84031369965,-39313322421,-803057545,-3211922441,46534419268,-135671311767,0,-58782745139,-7647355870,664500,-40000000000,74000000000,-200000000,1304000000,1862705773,29320014403,40000000,0,65107637014,-36218835157,0,0,0,28928801857,-533928879,3619901577,0,3085972698
2009,0,297773969236,-113259795114,-54081851697,-3663716049,-3478592837,89867309087,-142286065544,0,70871257082,-11857774914,1661000,0,5037570300,0,0,226062885,-6592480729,0,-200000000,64766528346,-123449129976,0,-5954328000,0,-64836929630,-558153277,3085972698,0,2527819421
2010,0,314014643950,-154298165044,-36199090461,-10017991531,-5173077012,50714006129,-132956337096,0,26083988935,-23606839076,0,0,-225650260,-1521000000,0,108140311,-25245349025,0,0,120712315206,-97083934049,0,-6624950000,0,17003431157,17842071067,2527819421,0,20369890488
2011,0,364048976271,-146741076690,-18579529973,-26115110991,-17084946820,168359514135,-310594667511,0,13293158421,-13348079895,0,-2154993850,2171493850,-6000000000,0,365864037,-18965715858,0,0,308072734204,-269251146449,0,-2382796225,0,36438791530,30766234093,20369890488,2200406,51138324987
2012,0,325455118688,-222894277941,-14417414899,-20096867445,-4048926567,15509878625,-35900028683,0,43607481778,-10266304761,500000,0,0,0,0,753517887,-9512286874,0,0,165790981937,-206136293743,0,-18996358090,0,-59341669896,-25246474992,51138324987,-4200621,25887649374
2013,0,271273599750,-148291929709,-14455308679,-12743029433,-710359530,44083646633,-126863100759,0,12293518273,-29022340180,35500000,0,0,-9000000000,0,318913091,-37667927089,0,0,208785571416,-176143574552,0,-8453397795,0,24188599069,-1185809747,25887649374,0,24701839627
2014,0,268460285338,-104520793016,-11412884320,-8082235280,-7664952586,193612186325,-164281537294,0,166110069167,-24175082426,18190909,0,0,0,0,453585981,-23703305536,0,0,157314332279,-303263552799,0,-2995354801,0,-148944575321,-6537811690,24701839627,0,18164027937
2015,0,506176843447,-78234087147,-11030936507,-2698990234,-4956735254,33197207718,-254066926255,0,188386375768,-12263371583,107481818,-70000000000,0,0,0,611475827,-81544413938,0,0,81256661575,-138245106808,0,-12596288975,0,-69584734208,37257227622,18164027937,-143428052,55277827507
2016,0,283013655581,-168495486524,-25316742259,-1907890099,-25118818988,46877432622,-134729314595,5775361788,-25677164262,-6260471561,0,-55804000000,105804000000,0,0,4907785842,48647314281,0,0,122123854726,-110816864239,0,-19256758325,0,-7949767838,15020382181,53760372378,-70063288,68710691271
2017,0,414142534349,-378442627348,-18224041076,-3805593530,-2595308035,62385973959,-173135003196,6285079770,-99674064877,-3541151372,234303636,-43637500000,33000000000,-26437497000,0,1459052997,-38922791739,15718744000,0,218306716765,-92954307826,0,-19225690075,0,121845462864,-16751393752,68710691271,99571653,52058869172
2018,0,432312820008,-241177488449,-16613516545,-11954704647,-4822845644,58635826163,-211149482555,0,5230608331,-36131100967,0,-10000000000,40637500000,0,0,2641333017,-2852267950,0,0,237263596233,-201074229596,0,-33038883300,0,3150483337,5528823718,52058869172,17228106,57604920996
2019,0,391232885449,-202131603275,-17129294009,-20665172734,-7321056841,27735173470,-171429039021,0,291893039,-43233801303,1112266602,-222000000,0,0,0,975439661,-41368095040,0,0,231781231624,-197363068434,0,-20336059050,0,14082104140,-26994097861,57604920996,14516,30610837651
