Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2008,0,298344879588,-599358000,297745521588,-262212392283,35533129305,4510204268,-4629228447,-4620458047,-1767886906,-14689988190,18956230030,3185565362,-2567298871,618266491,0,19574496521,-4769658839,0,-4769658839,14804837682,48872,14804788810,0,0
2009,0,379323209560,0,379323209560,-328467207079,50856002481,2515733545,-4504237280,-4504237280,-2359941253,-20346651489,26160906004,1824418975,-629813324,1194605651,0,27355511655,-5394980474,0,-5394980474,21960531181,2469299,21958061882,1830,0
2010,0,389106066366,0,389106066366,-326586547101,62519519265,2648500017,-13488658073,-13709108561,-1585991939,-23136034991,26957334279,1627175985,-928184585,698991400,0,27656325679,-8383650413,0,-8383650413,19272675266,2315424,19270359842,1606,0
2011,0,398558663206,-140250000,398418413206,-300833568174,97584845032,3367461851,-29529161160,-29331849770,-1319239112,-25181435626,44922470985,1268345330,-3165497348,-1897152018,0,43025318967,-11807078705,0,-11807078705,31218240262,3510954,31214729308,2433,0
2012,0,251029903181,-291407722,250738495459,-203882048190,46856447269,2812839774,-18535922308,-18112468279,-751177186,-19194229165,11187958384,1342065014,-150571371,1191493643,0,12379452027,-3955544626,0,-3955544626,8423907401,57437,8423849964,638,0
2013,0,273203007870,0,273203007870,-234664125147,38538882723,993769198,-12837841957,-12311519160,-382015331,-21706908281,4605886352,1375693440,-391088428,984605012,0,5590491364,-2218121918,0,-2218121918,3372369446,-4226919,3376596365,255,0
2014,0,338812827587,0,338812827587,-295651940562,43160887025,2496084873,-8332136467,-8322897239,-634766186,-18943835736,17746233509,1936844569,-515669651,1421174918,0,19167408427,-5129819331,0,-5129819331,14037589096,-88338676,14125927772,1063,0
2015,0,619967661879,0,619967661879,-488380230025,131587431854,837300753,-4722618788,-3357578280,-773213384,-59204859398,67724041037,1241203463,-11121865970,-9880662507,0,57843378530,-27923134500,0,-27923134500,29920244030,-92840397,30013084427,2267,0
2016,0,252691369876,0,252691369876,-201831122012,50860247864,5002327522,-2072495067,-1907890099,-743120984,-22960139804,30086819531,1733303311,-1306574856,426728455,0,30513547986,-11950030,0,-11950030,30501597956,-78095273,30579693229,2311,0
2017,0,348893324388,0,348893324388,-303972035516,44921288872,1989711873,-1723912599,-1668171500,-819192682,-9843225049,34524670415,646951866,-1735435275,-1088483409,0,33436187006,-2792125780,365180063,-2426945717,31009241289,3643562,31005597727,2349,0
2018,0,531717370217,0,531717370217,-474737810644,56979559573,2752978754,-13082439864,-13038803055,-573398891,-16237289838,29839409734,472001651,-199232716,272768935,0,30112178669,-7827618816,-120236512,-7947855328,22164323341,-931981283,23096304624,1750,0
2019,0,443451953625,0,443451953625,-379004268108,64447685517,1047426649,-20051808454,-19816014812,-656419111,-19027701925,25759182676,5039558058,-507398434,4532159624,0,30291342300,-7467251934,179965069,-7287286865,23004055435,-705584144,23709639579,1796,0
