Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2011,0,91208512361,-65209907910,-16178857144,-7998136835,-6754000,30292455667,-23391621958,0,8715690181,-8077931623,0,0,0,0,0,63112708,-8014818915,0,0,217297237463,-216030958848,-270706910,-1588568058,0,-592996353,107874913,723194248,3165669,834234830
2012,0,97232307243,-77030505904,-15363294603,-8836296619,-815544,20650408001,-18099014000,0,-1447211426,-1097800000,0,0,0,0,0,26579365,-1071220635,0,0,193755419037,-191372171382,0,0,0,2383247655,-135184406,834234830,-8218279,690832145
2013,0,73239608294,-21188760381,-2133276803,-4338139874,0,12993599245,-2496406493,0,56076623988,0,0,0,0,-41576472070,13393546114,24583289,-28158342667,0,0,42719124864,-70277890989,0,0,0,-27558766125,359515196,690832145,-72423247,977924094
2014,0,40748353574,-77436188422,-453979617,-2280466787,0,40640814354,-16820000000,882462000,-15601466898,0,1236000000,0,0,0,24000000000,16337874,25252337874,0,0,0,-10140716000,0,0,0,-10140716000,-489845024,977924094,236689,488315759
2015,0,74143785,-2167755353,-480829979,-2157378069,0,6038606623,-1183006789,385680000,123780218,0,0,0,0,0,0,181017,181017,0,0,0,-570000000,0,0,0,-570000000,-446038765,488315759,1880655,44157649
