Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2014,4,2140162133,0,2140162133,-1596283961,543878172,3427574,-1176412264,-1057240880,-87476352,-199640466,-916223336,1140000000,-951462800,188537200,0,-727686136,0,0,0,-727686136,0,-727686136,0,0
2015,1,10914414796,0,10914414796,-10914337369,77427,3429200,-667513030,-667513030,-59970000,-193783823,-917760226,0,-30000000,-30000000,0,-947760226,0,0,0,-947760226,0,-947760226,0,0
2015,2,0,0,0,0,0,3420025,-867276946,-693379403,-59970000,-250269794,-1174096715,0,-88352,-88352,0,-1174185067,0,0,0,-1174185067,0,-1174185067,0,0
2015,3,0,0,0,0,0,3403257,-651418022,-651418022,-59970000,-235902313,-943887078,0,-266053,-266053,0,-944153131,0,0,0,-944153131,0,-944153131,0,0
2015,4,0,0,0,-1710673722,-1710673722,32935483,-1419681104,-1127949704,-59970000,-230732296,-3388121639,0,-299189,-299189,0,-3388420828,0,0,0,-3388420828,0,-3388420828,-422,0
2016,1,0,0,0,0,0,3450618,-656442407,-656442407,0,-300141204,-953132993,0,-15022113,-15022113,0,-968155106,0,0,0,-968155106,0,-968155106,-121,0
2016,2,10189947000,-10914414796,-724467796,-7798277511,-8522745307,64598131,-726738038,-1383180445,0,-1603434794,-10788320008,0,-7848962361,-7848962361,0,-18637282369,0,0,0,-18637282369,0,-18637282369,-2323,0
2016,3,7614842800,-6733740000,881102800,-999872400,-118769600,19722491,-278815790,-278815790,-36543560,948737273,534330814,13435000000,-17770493500,-4335493500,0,-3801162686,0,0,0,-3801162686,0,-3801162686,-474,0
2016,4,8641836000,0,8641836000,-17466366662,-8824530662,23968,1450236823,1647144699,-157347577,-201753171,-7733370619,9808740000,-2741765298,7066974702,0,-666395917,0,0,0,-666395917,0,-666395917,-83,0
2018,1,750000000,0,750000000,-495000000,255000000,3266,0,0,0,11811438061,12066441327,0,0,0,0,12066441327,0,0,0,12066441327,0,12066441327,1504,0
