date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,1082460,975550,61800,781180,656670,12370
2019-12-03,1877434,1708264,33160,1268046,1039976,2160
2019-12-04,929990,758900,12530,512740,347319,1830
2019-12-05,819710,601170,65790,721810,607710,65100
2019-12-06,875651,674811,20380,277089,140895,330
2019-12-09,808739,717927,12180,377591,272811,4000
2019-12-10,973945,833525,16210,682975,560385,13520
2019-12-11,1624146,1502426,10390,763274,609790,4540
2019-12-12,1559033,1442193,40950,592777,534492,12660
2019-12-13,828107,707057,9720,486973,358793,1420
2019-12-16,1144613,1055203,5010,430747,312107,9600
2019-12-17,1959106,1818676,10,697504,575015,4740
2019-12-18,1079332,918362,850,402518,331648,14750
2019-12-19,666341,508436,25590,458959,373403,8000
2019-12-20,816137,687607,4200,562853,529283,0
2019-12-23,2051097,1885507,50050,420283,327503,10030
2019-12-24,1289685,1094285,7160,631245,486285,16240
2019-12-25,1144965,937285,29000,135705,75740,0
2019-12-26,1305379,1050549,11440,362181,280501,400
2019-12-27,1558805,1050030,900,193725,137770,0
2019-12-30,1230824,715369,11150,200286,137098,710
2019-12-31,1062053,778493,1720,161277,85467,1040
2020-01-02,1100600,742480,18960,442090,373660,11290
2020-01-03,1032479,865659,12720,257921,215780,8940
2020-01-06,483634,394620,940,246136,222816,1020
2020-01-07,1068128,907488,1650,119962,61982,40
2020-01-08,625989,529419,5750,157971,113551,8260
2020-01-09,871590,693260,5520,420290,340300,5710
2020-01-10,803444,692474,30040,228926,150856,360
2020-01-13,1039841,936931,3900,81879,53750,1990
2020-01-14,380137,288407,7380,399523,356070,5100
2020-01-15,327295,297005,21180,207115,167220,2990
2020-01-16,452657,430392,9360,202823,170847,5130
2020-01-17,984979,888129,7430,125341,103801,560
2020-01-20,569025,527835,9350,242555,206555,960
2020-01-21,607334,547434,1000,144096,112800,50
2020-01-22,1569803,1016783,5200,189317,157050,10900
2020-01-30,483517,316587,9730,291093,188073,690
2020-01-31,656680,517530,1120,208460,145044,12320
2020-02-03,171807,108927,11420,155423,95303,5300
2020-02-04,486064,426584,3610,127816,79300,1190
2020-02-05,367357,318630,11420,362553,258263,930
2020-02-06,440177,387957,4930,261463,206040,15230
2020-02-07,511060,435210,0,333630,278620,29150
2020-02-10,496920,375870,3500,163280,123640,22310
2020-02-11,417510,354640,550,256300,208190,23580
2020-02-12,288108,154588,8590,372452,186510,11550
2020-02-13,413716,327066,5090,213244,98357,290
2020-02-14,850611,493296,28580,333229,199628,290
2020-02-17,475244,339450,2140,147566,53211,0
2020-02-18,221809,96339,19750,66631,39131,10
2020-02-19,552440,409975,23220,61590,23250,3110
2020-02-20,392331,270410,10880,102159,63250,0
2020-02-21,397121,212869,19880,141059,110968,0
2020-02-24,1089181,1072626,5320,43199,29604,1000
2020-02-25,816222,655047,41900,244258,223293,0
2020-02-26,715527,609433,14720,1027113,957563,1760
2020-02-27,758045,668915,4400,456355,383600,1780
2020-02-28,681350,571685,24010,353720,310820,0
2020-03-02,3525422,2518212,141990,1602658,1449804,44220
2020-03-03,2197307,1657467,6730,2249213,2147840,19510
2020-03-04,1163116,1080001,4890,181224,134989,10
2020-03-05,1342426,1008541,14840,896824,695499,4670
2020-03-06,1200859,924809,23790,443771,340571,30
2020-03-09,53,0,89790,822877,810987,0
2020-03-10,22684,9650,145540,1249386,924286,0
2020-03-11,1227667,1005137,96010,511123,429413,107310
2020-03-12,912320,909840,327230,65130,48800,0
2020-03-13,0,0,186410,714270,574320,0
2020-03-17,439400,212240,55740,165400,91830,11980
2020-03-18,465042,275612,37230,226248,131833,1520
2020-03-19,5575,5575,109180,207325,139835,110
2020-03-20,457684,371284,251660,1504716,1342186,0
2020-03-23,317535,310200,30690,11325,0,2030
2020-03-24,0,0,326170,126240,99210,0
2020-03-25,1560162,742837,88870,705648,470643,37750
2020-03-26,170500,65462,10840,370120,295085,3350
2020-03-27,684783,182740,30440,402797,227020,4630
2020-03-30,175834,45530,4830,85096,38418,3020
2020-03-31,384958,255304,38110,150832,73382,2920
2020-04-01,214127,163067,15000,119223,83523,72370
2020-04-02,166675,166675,0,166675,166675,0
2020-04-03,94660,40720,13660,56970,6700,2670
2020-04-06,1481106,1365786,94050,3504,0,97020
2020-04-07,473595,451445,0,115795,115795,1287350
2020-04-08,4482425,4229950,47980,43255,18190,20720
2020-04-09,334732,179917,9890,297298,187483,59300
2020-04-10,259588,156258,2640,157002,81992,3820
2020-04-13,194570,51260,4260,193920,107880,8940
2020-04-14,136952,22687,10090,173598,26920,10510
2020-04-15,358544,125219,25430,185536,82621,9910
2020-04-16,236266,59455,7350,125464,30574,18190
2020-04-17,1127250,712300,290250,222590,117890,65790
2020-04-20,417166,277826,22680,364854,232324,51950
2020-04-21,184861,62880,118350,374349,214939,8760
2020-04-22,251889,75179,20890,260271,75181,30670
2020-04-23,756339,537999,28920,376391,235051,126980
2020-04-24,282536,138972,8520,203634,122748,6080
2020-04-27,790980,612255,39250,590460,471335,15960
2020-04-28,151497,75770,17550,102163,37940,9540
2020-04-29,431610,158860,15820,198760,101060,13380
2020-05-04,234387,57310,17270,168233,93983,6880
2020-05-05,651213,490603,3500,66647,10000,7790
