Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2015,1,54969872376,799184244,0,0,0,-546021550,0,0,55223035070,34105377181,-11982032562,37780946158,-6423484737,0,-2337266861,0,0,106366574249,-79650196712,0,-42000000000,0,0,0,104702507,-121545494205,429910600000,0,19300000000,-8400485000,0,0,0,440810115000,425631195044,71619606172,0,497250801216
2015,2,84675556293,797666244,1971988779,0,0,-2140006211,0,0,85305205105,176768588926,184049766708,-436581347692,3994162461,0,-1637229898,0,0,11899145610,-54892762571,0,-185800000000,160400000000,0,0,1879002774,-78413759797,0,0,44300000000,-29310506579,0,0,0,14989493421,-51525120766,437239586102,0,385714465336
2015,3,45076392361,850889214,-1971988779,0,0,-3155436456,1101602193,0,41901458533,-230321555851,-245371283144,264882030384,-13090504201,-1101602193,-7867963939,0,-11000000,-190980420411,-34761255755,0,-300293662259,351527620000,-36000000000,0,2093175470,-17434122544,32000000000,-38400000000,518929659135,-323183258145,0,0,0,189346400990,-19068141965,385638862036,0,366570720071
2015,4,48579931714,1274394972,1536480000,-1829857,0,-227771290,1374242206,0,52535447745,-256010929236,210384705861,-245707054069,15016474960,-1374242206,-12484772863,0,-1000000000,-238640369808,154482837258,0,528093662259,-511927620000,-135993110202,0,2201759770,36857529085,78102650000,38400000000,85650381785,-234391545863,0,0,0,-32238514078,-234021354801,366570720071,0,132549365270
2016,1,27055394457,2374350168,-613800000,0,0,-2630962696,3445675743,0,29630657672,277139825811,156799723244,-110703613303,208154103,-3445675743,-4870686589,0,0,344758385195,-12028445280,251634343,-83175000000,0,0,0,1428781552,-93523029385,0,0,56128968685,-243046944276,0,0,0,-186917975591,64317380219,132549365270,0,196866745489
2016,2,186691072373,2378661738,0,0,0,-171244668480,0,0,17825065631,-483173962586,-11770501918,-86706756352,58393937,0,-74975646584,0,0,-638743407872,-4013831352,0,-100000000000,100000000000,-1448812001187,0,4130409947,-1448695422592,2099945720000,0,1450000000,-5032870000,0,-9600000,0,2096353250000,8914419536,196866745489,0,205781165025
2016,3,129825440791,3546903092,-760320000,0,0,-11107345330,0,0,121432437835,410361107441,-152181738437,36790350813,-34610252,0,-6270935063,0,-9600000,410087012337,-6109230043,0,-230172000000,283347000000,-196300293452,0,2682973402,-146551550093,0,0,0,-1035990000,0,9600000,0,-1026390000,262509072244,205781165025,0,468290237269
2016,4,116619945850,2971399849,-162360000,0,0,-18237677024,0,0,101191308675,51924971437,8928575058,31701339251,-40098018,0,-27682033260,0,-100000000,165924063143,-229750000000,0,-250000000000,200000000000,-2337000,26050000000,43660288274,-210042048726,0,0,0,-1000000000,0,0,0,-1000000000,-45117985583,468290237269,0,423172251686
2017,1,144276492605,4224664357,0,-119311,0,-12461634348,0,0,136039403303,-271226020505,76037634112,-76463264513,38217738,0,-26528550445,0,-644371515,-162746951825,220569779487,0,-157200000000,198000000000,20054079669,0,-14326819022,267097040134,0,0,0,0,0,0,0,0,104350088309,423172251686,119311,527522459306
2017,2,173998504258,3600606329,0,0,0,-15029796757,0,0,162569313830,31980725706,-73353948705,-52828710067,-1090779428,0,-31498874347,0,-1261026250,34516700739,-5293224085,0,-151000000000,39200000000,0,0,5099978777,-111993245308,0,0,5000000000,0,0,0,0,5000000000,-72476544569,527522459306,0,455045914737
2017,3,141875312432,3594683291,0,0,0,-15437609842,492256791,0,130524642672,-1978027692,-143123396617,179235620291,939088979,-492256791,-36563743692,0,0,128541927150,-88865165270,0,-62800000000,-8000000000,0,0,4612827372,-155052337898,0,0,75238480000,0,0,-290304528080,0,-215066048080,-241576458828,455045914737,0,213469455909
2017,4,140799348406,3574471290,0,0,0,-22308194045,994420105,0,123060045756,-108800821102,12423507300,158019296205,-2256186129,-994420105,-27135570850,0,-247966759,154067884316,-29181284848,0,72000000000,140300000000,0,0,6346972099,189465687251,20000000000,-186053278621,168277902174,-102992214000,0,-90683120,0,-100858273567,242675298000,213469455909,0,456144753909
2018,1,82648588652,3726612868,0,3462218,0,-25831011361,1745179361,0,62292831738,261799960025,148791292446,-39805861010,2151030143,-1745179361,-19772632515,0,72058175,413783499641,-58662095772,180000000,-483135000000,0,0,0,3613650858,-538003444914,0,-33943209557,20926251250,-123844780224,0,0,0,-136861738531,-261081683804,456144753909,-3462218,195059607887
2018,2,104976297824,3647215896,0,0,0,-28611757342,0,0,80011756378,-34762473025,133296925726,151347483715,75075367,0,-13779435646,0,-1480418741,314708913774,-33348997631,0,0,10500000000,0,0,5322873891,-17526123740,0,0,2210000000,0,0,0,0,2210000000,299392790034,195059607887,0,494452397921
2018,3,77538576369,3753890534,0,-647878453,0,-42203066549,315380020,0,38756901921,-75434974657,-282509805007,158401729192,414826868,0,-19582492105,0,-120752335,-180074566123,-250948106076,0,-365445000000,480635000000,0,225432000000,16094174613,105768068537,0,0,150098781498,0,0,-300280829400,0,-150182047902,-224488545488,494452397921,335392737,270299245170
2018,4,52454505189,2793666410,0,-70209080,0,-24144978033,0,0,31032984486,-5341786684,29311904163,16375623035,-510587130,0,-20451262978,0,-871597144,49545277748,-165460421631,0,22045000000,1500000000,0,0,7599933793,-134315487838,0,0,71008241368,-137040127700,0,0,0,-66031886332,-150802096422,270299245170,0,119497148748
2019,1,98728406053,4650692702,0,718105999,0,-23658749787,2783614319,0,83222069286,47608080805,122617491757,410636817631,-10429162558,-3098994339,-58832278747,53813190729,-45873080,645491341484,449757525338,0,-997161230422,-1239231000000,819609000000,0,8235905564,-958789799520,44370685998,0,631852295422,-142142687188,0,0,0,534080294232,220781836196,119497147748,-335411203,339943572741
2019,2,85490657844,4151003664,0,0,0,-30932422495,7516250959,0,66225489972,43098531080,125278297189,597646869854,-7818740705,-7516250959,-36296672648,0,0,780617523783,-412550944435,0,-505628000000,80850975000,0,44850975000,2689455541,-789787538894,0,0,58321980000,-64526793598,0,0,0,-6204813598,-15374828709,339943572741,0,324568744032
2019,3,222970034479,4101010412,2038005705,-10243225,0,-41508764591,-5563842640,0,182026200140,60388547354,-505541461869,46824255025,-13268936020,15851779419,-17168894777,0,-3495873,-230892006601,-333312250961,0,-752121200000,744146025000,0,254545200000,22634190642,-64108035319,0,0,554692887710,-214000000000,0,-243679164985,0,97013722725,-197986319195,324568744032,285217,126582710054
2019,4,271771524500,5227233857,0,15,0,-64477756003,3240850191,0,215761852560,-312069890053,-298992373446,735794658130,17411976896,2719325408,-68184245041,0,-76220501,292365083953,-431629432488,0,191040698630,0,-184945770511,275310000000,13959240257,-136265264112,0,0,204248130940,-211600000000,0,-158921194562,0,-166273063622,-10173243781,126582710054,-15,116409466258
2020,1,190528006831,9027411580,0,-8469301,0,-46718972537,57414967341,0,210242943913,-37450668679,-1215311972067,-20733168847,-17944806283,-52673301281,-11814771014,0,79716374,-1145606027884,1171208302604,0,-879445674411,566811200000,1207795508,0,27188093061,886969716762,90000000000,0,327807190980,0,0,-2190084,0,417805000896,159168689774,116409466258,18427309,275596583341
