Year,Quarter,Gross written premium,Reinsurance premium assumed,Deductions,Reinsurance premium ceded,Premium deductions,Premium returns,Other deductions,Increase in unearned premium reserve and techinical reserve,Commission on reinsurance ceded,Other income,Income on reinsurance assumed,Income on reinsurance ceded,Income from other acitvites,Net sales from insurance business,Claim and maturity payment expenses,Claim expenses for reinsurance assumed,Deductions,Recoveries form reinsurance ceded,Subrogation recoveries,Salvages,Claim expenses on retained risks,Claim expenses using catastrophe reserve,Increase/(decrease) in claim reserve,Provision for catastrophe reserve,Other insurance operating expenses,Other underwriting expenses,Commissions,Expense of recourse against the third party,Expense of handling fully-indemnified goods,Risk minimization expenses,"Loss adjusting fee, risk assessment",Others,Other reinsurance assumed expenses,Other reinsurance ceded expenses,Other direct insurance operating expenses,Total direct insurance operating expenses,Gross insurance operating profit,Income from banking activities,Expenses from banking activities,Net operating income from banking activities,Revenue from other activities,Expenses from other activities,Net operating income from other activities,Selling expenses,General and administrative expenses,General and administrative expenses of insurance operation,General and administrative expenses of banking operation,General and administrative expenses of others operation,Net operating profit from insurance operation,Net profit from bank operation,Net profit from others operation,Income from financial activites,of which: interest expenses,Profit from financial activities,Other incomes,Other expenses,Net other profit,Shares of the profit of associates and joint ventures,Profit before tax,Equalisation reserve,Enterprise income tax for the year,Profit after tax,Minority Interest,Net profit attributable to shareholders of the group,Earnings per share
2013,2,218785991975,30011616927,-81646891532,-81025892947,-2865087,-618133498,0,-40400610206,21541217905,13041449321,0,0,13041449321,161332774390,-71998319886,-853845423,31651386748,31651386748,0,0,-41200778561,0,-301797105,-5014521521,-52898565012,-41217483106,-18509040711,0,0,-1678020832,-249113371,-20781308192,-5113318830,0,-6567763076,-99415662199,61917112191,0,0,0,0,0,0,0,-67572489713,-67572489713,0,0,-5655377522,0,0,42400068998,-16651368241,25748700757,120465347,-51466507,68998840,2810488656,22972810731,0,-4086511100,18886299631,0,18886299631,0
2013,3,195886081731,24410942703,-84336271013,-84294865941,0,-41405072,0,16699149565,21757287141,12366209740,0,0,12366209740,186783399867,-67730100864,-14521586101,32307694677,32307694677,0,0,-49943992288,0,-7883475359,-4078822602,-55807250455,-40541612255,-18585324726,0,0,-363489881,-4609090,-21588188558,-5278517500,0,-9987120700,-117713540704,69069859163,0,0,0,0,0,0,0,-58885408574,-58885408574,0,0,10184450589,0,0,33323623184,-2883067032,30440556152,1431357863,-193854950,1237502913,1877579565,43740089219,0,-10175940439,33564148780,1787722602,31776426178,0
2013,4,253304644038,15916308421,-101841781152,-100564219552,0,-1277561600,0,3345890001,23419856899,7304539638,0,0,7304539638,201449457845,-576605805865,-2385531327,517549979101,517549979101,0,0,-61441358091,0,-18405981154,833148471,-55198695982,-50864087911,-21266896819,0,0,-1365910293,0,-28231280799,0,-3464087659,-870520412,-134212886756,67236571089,0,0,0,0,0,0,0,-74012695328,-74012695328,0,0,-6776124239,0,0,57831071622,-24606089288,33224982334,623483420,-918313640,-294830220,0,26154027875,0,-5113199897,21040827978,-817426132,21858254110,0
2014,1,256080247329,8225670731,-107639316754,-117927285684,10287968930,0,0,0,0,8874732188,0,7744991538,1129740650,149547745862,-81409450975,0,244483998,0,244483998,0,-37498263194,-4361519586,-19133204377,0,-47603139648,-47603139648,-7603202833,0,0,0,0,-39999936815,0,0,0,-108596126805,40951619057,0,0,0,0,0,0,0,-46226690720,-46226690720,0,0,-5275071663,0,0,40005355074,-1010765391,38994589683,271714193,-281508904,-9794711,0,33709723309,0,-7404827908,26304895401,1699185440,24605709961,373
2014,2,327269913162,17625419470,-105530214527,-125115897577,19585683050,0,0,0,25089097997,6624049611,0,7753790261,-1129740650,196943764338,-93119323839,0,-6293104,0,-6293104,0,-65538920392,-6621593705,11833003285,0,-69872395694,-69872395694,-15065977122,0,0,0,0,-54806418572,0,0,0,-130199906506,66743857832,0,0,0,0,0,0,0,-58445118804,-58445118804,0,0,8298739028,0,0,31612977999,-6516438996,25096539003,347598502,-251079939,96518563,0,33491796594,0,-7391733195,26100063399,2453440279,23646623120,339
2014,3,261938224965,24877937436,-111010110806,-102101692947,-8908417859,0,0,0,19526385297,4578506249,0,0,4578506249,204546304283,-117478778911,0,52843988,0,52843988,0,-61146780081,0,-8343778924,-34487447,-82035959579,-82035959579,-20332643902,0,0,0,0,-61703315677,0,0,0,-151561006031,52985298252,0,0,0,0,0,0,0,-38238318412,-38238318412,0,0,14746979840,0,0,30041759430,-4589900800,25451858630,222552838,-117317805,105235033,0,40304073503,0,-8319121357,31984952146,1525073670,30459878476,0
2014,4,374254229858,37483979059,-115197443727,-167637824817,52440381090,0,0,0,22243550285,7991533217,0,0,7991533217,247333851374,-114797408856,0,531926661,0,531926661,0,-88066196786,0,12944525748,3067871528,-86906635050,-86906635050,-30731664510,0,0,0,0,-56174970540,0,0,0,-158960434560,88373416814,0,0,0,0,0,0,0,-89495469589,-89495469589,0,0,-1122052775,0,0,47220700717,-13684801082,33535899635,1604998182,-3505088125,-1900089943,0,30513756917,0,-7580530493,22933226424,1496131693,21437094731,0
2015,1,338917290787,29172001145,-139589376334,-149942086054,10352709720,0,0,0,30387736305,10844819119,0,0,10844819119,227036193085,-119906838291,0,1231973167,0,1231973167,0,-62390977842,0,-14005841996,-6127039558,-88439812121,-88439812121,-33970060195,0,0,0,0,-54469751926,0,0,0,-170963671517,56072521568,0,0,0,0,0,0,0,-34360387157,-34360387157,0,0,21712134411,0,0,27079935236,-4798415701,22281519535,384115270,-91038505,293076765,0,44286730711,0,-9173796794,35112933917,2470362890,32642571027,461
2015,2,403406640812,48268429977,-148716431339,-167451538668,18735107329,0,0,0,37541973788,6786624243,0,0,6786624243,271238837532,-155749845490,0,1533319895,0,1533319895,0,-85521159635,0,-9394390919,1103332179,-113656984802,-113656984802,-37385301687,0,0,0,0,-76271683115,0,0,0,-207469203177,63769634355,0,0,0,0,0,0,0,-70724725444,0,0,-70724725444,63769634355,0,-70724725444,39296595570,-1788749136,37507846434,-108162789,-417692479,-525855268,0,30026900077,0,-7349557820,22677342257,3417877826,19259464431,220
2015,3,347994767317,30105221616,-143089917038,-140003776235,-3086140803,0,0,0,23069698633,7048923008,0,0,7048923008,267177002484,-95031975229,0,439761026,0,439761026,0,-67647717403,0,-41591405116,-2436937837,-107520488945,-107520488945,-33460805035,0,0,0,0,-74059683910,0,0,0,-219196549301,47980453183,0,0,0,0,0,0,0,-57697005200,-57697005200,0,0,-9716552017,0,0,39710176031,-10719485688,28990690343,471578708,-263627389,207951319,0,19482089645,0,-5665541806,13816547839,1749593375,12066954464,0
2015,4,455994855862,28461538271,-109766688494,-181864703700,72098015206,0,0,0,31714084578,12455296453,0,0,12455296453,300588625389,-161557424778,0,1528627449,0,1528627449,0,-116883133802,0,36912840869,-3017012008,-130768987751,-130768987751,-39503024736,0,0,0,0,-91265963015,0,0,0,-213756292692,86832332697,0,0,0,0,0,0,0,-76706926917,-76706926917,0,0,10125405780,0,0,50878189658,-337116460,50541073198,3160152900,-478568048,2681584852,0,63348063830,0,-8793482132,54554581698,3438464608,51116117090,0
2016,1,404607191140,32304928230,-148297761631,-169092608686,20794847055,0,0,0,34386580143,22351516267,0,0,22351516267,304845768976,-102334655973,0,199034198,0,199034198,0,-75146598563,0,-37796865691,-2734993692,-102584577379,-102584577379,-36444400615,0,0,0,0,-66140176764,0,0,0,-218263035325,86582733651,0,0,0,0,0,0,0,-74376787758,-74376787758,0,0,12205945893,0,0,45521979460,-4280693687,41241285773,177018907,-82533973,94484934,0,53541716600,0,-12278516126,41263200474,2351127038,38912073436,0
2016,2,412076264771,19688894575,-111440385261,-122377100240,10936714979,0,0,0,31561323373,1194173399,0,0,1194173399,310017369991,-252408343275,0,12709308087,0,12709308087,0,-131372417150,0,9334597072,-3063306334,-118750485105,-118750485105,-33370316371,0,0,0,0,-85380168734,0,0,0,-243851611517,66165758474,0,0,0,0,0,0,0,-74260613531,-74260613531,0,0,-8094855057,0,0,50118436650,-2586233036,47532203614,749946681,-143125086,606821595,0,40044170152,0,-7038912694,33005257458,1438330443,31566927015,601
2016,3,393635276975,42685340550,-192826371212,-185138803117,-7687568095,0,0,0,30381661519,1806498944,0,0,1806498944,295154753729,-144963049503,0,2713182658,0,2713182658,0,-91344641472,0,-30196360572,-2485522067,-111689222934,-111689222934,-30113955804,0,0,0,0,-81575267130,0,0,0,-235715747045,59439006684,0,0,0,0,0,0,0,-65776725066,-65776725066,0,0,-6337718382,0,0,57452591596,-3981905138,53470686458,791518792,-347988913,443529879,0,47576497955,0,-8830050505,38746447450,1822495282,36923952168,0
2016,4,458815418361,31212963879,-176529656793,-153020854866,-23508801927,0,0,0,43535305785,16172438767,0,0,16172438767,324409299658,-202405235150,0,2675775219,0,2675775219,0,-155966259678,0,37287925753,-3368098535,-139995717307,-139995717307,-35904701772,0,0,0,0,-104091015535,0,0,0,-262042149767,62367149891,0,0,0,0,0,0,0,-65938523752,-65938523752,0,0,-3571373861,0,0,56502242154,-25672390000,30829852154,621296728,-228598980,392697748,0,27651176041,0,-6156244520,21494931521,2002095164,19492836357,0
2017,1,426537398477,38885581685,-171699871591,-164668518138,-7031353453,0,0,0,38358700086,24377715391,0,0,24377715391,332089751776,-101495219461,0,1347617848,0,1347617848,0,-81350421877,0,-53699979452,-2994650179,-116656931448,-116656931448,-37203452419,0,0,0,0,-79453479029,0,0,0,-254701982956,77387768820,0,0,0,0,0,0,0,-79545309708,-79545309708,0,0,-2157540888,0,0,49587064743,4152407392,53739472135,261556624,-185723462,75833162,0,51657764409,0,-6705720910,44952043499,654961518,44297081981,0
2017,2,485915410164,16169741983,-147006952566,-174113175717,27106223151,0,0,0,29177641743,6542544124,0,0,6542544124,357478882668,-176872161970,0,618626434,0,618626434,0,-122149107088,0,-18906782703,-3292614203,-129746954591,-129746954591,-40263939875,0,0,0,0,-89483014716,0,0,0,-274095458585,83383424083,0,0,0,0,0,0,0,-80550512440,-80550512440,0,0,2832911643,0,0,54575348699,-18120778300,36454570399,787349650,-107910326,679439324,0,39966921366,0,-11763468675,28203452691,1264036113,26939416578,0
2017,3,407637859335,38384265580,-179900624354,-142104928105,-37795696249,0,0,0,35850634415,-206091309,0,0,-206091309,320798621328,-253565576374,0,963665236,0,963665236,0,-131498259113,0,5610283567,-3039799637,-132999379525,-132999379525,-39302392439,0,0,0,0,-93696987086,0,0,0,-261927154708,58871466620,0,0,0,0,0,0,0,-66740305013,-66740305013,0,0,-7868838393,0,0,54584861270,-4459249462,50125611808,404460709,-244857600,159603109,0,42416376524,0,-8568529802,33847846722,627847349,33219999373,0
2017,4,522651070571,36069024713,-185744924769,-195480093427,9735168658,0,0,0,36418407882,6169852781,0,0,6169852781,370125900226,-256157140891,0,11986483936,0,11986483936,0,-165818063377,0,23263348001,-3632125778,-144552324020,-144552324020,-37243387523,0,0,0,0,-107308936497,0,0,0,-290739165174,79386735052,0,0,0,0,0,0,0,-88460487075,-88460487075,0,0,-9073752023,0,0,60947078876,-2251957139,58695121737,2870654752,-78017359,2792637393,0,52414007107,0,-16187545175,36226461932,2838080565,33388381367,0
2018,1,453862255672,43597668356,-187133949218,-167661837154,-19472112064,0,0,0,36737078453,22729499900,0,0,22729499900,348447183464,-115914769431,0,464908955,0,464908955,0,-91298962240,0,-57301380206,-3221099721,-121709481425,-121709481425,-40530000901,0,0,0,0,-81179480524,0,0,0,-273530923592,74916259872,0,0,0,0,0,0,0,-85682615300,-85682615300,0,0,-10766355428,0,0,77352363192,708498952,78060862144,160113748,-91543065,68570683,0,67363077399,0,-14250046289,53113031110,941077594,52171953516,0
2018,2,555680113564,59333412888,-160305483664,-238642860207,78337376543,0,0,0,32210750908,3523144389,0,0,3523144389,363448496428,-327862445237,0,3625487874,0,3625487874,0,-162258240282,0,34795982259,-4311938677,-134473966390,-134473966390,-38575786652,0,0,0,0,-95898179738,0,0,0,-266248163090,97200333338,0,0,0,0,0,0,0,-91393711649,-91393711649,0,0,5806621689,0,0,59750486758,-7451559502,52298927256,693891118,-175097250,518793868,0,58624342813,0,-11013869695,47610473118,602573505,47007899613,0
2018,3,478494704193,32800797465,-243460491099,-213684719582,-29775771517,0,0,0,43009940115,3144882104,0,0,3144882104,327773606557,-240912833268,0,2434054211,0,2434054211,0,-124952295656,0,-8689834207,-2504756955,-145017747613,-145017747613,-47524942089,0,0,0,0,-97492805524,0,0,0,-281164634431,46608972126,0,0,0,0,0,0,0,-60133211282,-60133211282,0,0,-13524239156,0,0,59494955166,1085023866,60579979032,229985742,-660902520,-430916778,0,46624823098,0,-2434044867,44190778231,193356323,43997421908,0
2018,4,584264980790,69492608093,-184855963994,-217296410668,32440446674,0,0,0,38337052665,1464060915,0,0,1464060915,447312964094,-267081270646,0,8724374111,0,8724374111,0,-208344721186,0,38040460291,-4370559106,-191833473997,-191833473997,-53088693705,0,0,0,0,-138744780292,0,0,0,-366508293998,80804670096,0,0,0,0,0,0,0,-100288767719,-100288767719,0,0,-19484097623,0,0,67175428450,-19392496666,47782931784,2256682594,-485075444,1771607150,0,30070441311,0,-30788120118,-717678807,1469685225,-2187364032,0
2019,1,517822539442,-67192439739,-147842138713,-91964470930,-55877667783,0,0,0,25475585527,24605416708,0,0,24605416708,366866495810,-162366057380,0,252114077,0,0,252114077,-93918312683,0,-38773785516,-3589234803,-128487321606,-128487321606,-26315825474,0,0,0,0,-102171496132,0,0,0,-264768654608,102097841202,0,0,0,0,0,0,0,-90739200097,-90739200097,0,0,11358641105,0,0,59900805253,-1517561673,58383243580,99337489,-59813212,39524277,0,69781408962,0,-14123062013,55658346949,697149700,54961197249,0
2019,2,593081674719,98029316683,-278917616077,-326523778485,47606162408,0,0,0,56916816279,1539677221,0,0,1539677221,420925296719,-234306565445,0,-1895026687,0,-1642912610,-252114077,-145452872200,0,-2218442154,-3643293613,-162852926243,-162852926243,-62201191860,0,0,0,0,-100651734383,0,0,0,-314167534210,106757762509,0,0,0,0,0,0,0,-94047417893,-94047417893,0,0,106757762509,0,-94047417893,73005632482,-6815186185,66190446297,109974095,-49541323,60432772,0,78961223685,0,-12377648543,66583575142,-458628524,67042203666,844
2019,3,540082944359,55348312899,-256292247504,-213945604661,-42346642843,0,0,0,51064714401,195477495,0,0,195477495,412256414228,-261081207736,0,3273722191,0,3273722191,0,-159075318464,0,-13994971683,-3814773743,-158893509654,-158893509654,-60168549430,0,0,0,0,-98724960224,0,0,0,-335778573544,76477840684,0,0,0,0,0,0,0,-82466482309,-82466482309,0,0,-5988641625,0,0,74036962217,-2421736356,71615225861,59241138,-132758119,-73516981,0,65553067255,0,-2942182381,62610884874,645086505,61965798369,0
2019,4,684711182879,21998261408,-204524281820,-242392668340,37868386520,0,0,0,37790935295,4333513056,0,0,4333513056,461137405043,-310638522263,0,9529574770,0,9529574770,0,-194000402221,0,29336817593,-4220480871,-193496963006,-193496963006,-48177715475,0,0,0,0,-145319247531,0,0,0,-362381028505,98756376538,0,0,0,0,0,0,0,-110030405347,-110030405347,0,0,-11274028809,0,0,72870762382,-6261687467,66609074915,637038905,-42460941,594577964,0,55929624070,0,-27434793341,28494830729,-766753255,29261583984,249
2020,1,594564577165,-64926950365,-153552609830,-128567674326,-24984935504,0,0,0,20912787008,24482020793,0,0,24482020793,383143882207,-200790636208,0,201340063,0,0,201340063,-98994227848,0,-2337157828,-4010865885,-140715222862,-140715222862,-25183775699,0,0,0,0,-115531447163,0,0,0,-246057474423,137086407784,0,0,0,0,0,0,0,-96359947494,-96359947494,0,0,40726460290,0,0,68385025796,-24772458701,43612567095,55008595,-18880340,36128255,0,84375155640,0,-21319185810,63055969830,945779660,62110190170,0
