Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2012,3,1698904831503,-1376780015183,-84148554310,-64366145133,-2362517065,38999311559,-83393714273,0,126853197098,-30312511992,444472486,-51707940172,31040000000,-24075103878,3400000000,45424707407,-25786376149,115846871170,-7073257538,1205391009299,-1332384817611,0,-76355554006,0,-94575748686,6491072263,65228244618,-559995,71718756886
2013,1,1498938694082,-1204675729759,-123622867840,-41163381532,-46671211705,47711889217,-125961671116,0,4555721347,-16122452704,4648125259,-107445680376,47455000000,-11154493673,13589705304,7135826546,-61893969644,3534000000,-300000000,1129880747658,-1044093105289,-236960156,-16984790015,0,71799892198,14461643901,69577067027,0,84038710928
2016,1,1009441808505,-795912411404,-103891274621,-24503845518,-670903348,27689607595,-41041030720,0,71111950489,-56646945385,2370500000,0,8200000000,-27000000,56000000000,15407476408,25304031023,0,0,971106591562,-967740044310,-257499999,-41924023840,0,-38814976587,57601004925,110201205897,-543307586,167258903236
2016,2,1048206941070,-815090509785,-113750161962,-42207340159,-168271260,50884175738,-81040667631,0,46834166011,-121102989833,3877774970,0,6400000000,27000000,0,196435021571,85636806708,0,0,1044486414308,-1203350623257,257499999,-76553761785,0,-235160470735,-102689498016,167258903236,401946668,64971351888
2016,3,859357022753,-775361941584,-78985187491,-13808476043,-615241029,25115977455,-37876737557,0,-22174583496,-68503772367,6629446066,-1000000000,0,-72876132500,89209640000,37806410764,-8734408037,0,0,892637939522,-814941105489,-772599997,-5629012914,0,71295221122,40386229589,64971351887,167253291,105524834767
2017,1,739508749492,-643967549962,-122961857043,-15103155047,-3306644788,52212695681,-75619489964,0,-69237251631,-112925317725,0,-200000000,9300000000,-7729425649,5000000000,8402929884,-98151813490,0,0,890656845781,-740232176655,-480877353,-48215863510,0,101727928263,-65661136858,93575358513,838785817,28753007472
2017,2,1016025261688,-959770828743,-81518676549,-36680115193,-181611445,13100357850,-36118359117,0,-85143971509,-99368927120,1607440000,-11240000000,6208000000,0,-5000000000,165052004262,57258517142,0,0,1185543976102,-1098495553036,-480877353,-50215934840,0,36351610873,8466156506,28753007472,145910874,37365074852
2017,3,768567820105,-809550304440,-140761386814,-19619363820,-1145601748,52572668069,-45564648469,0,-195500817117,-166962093715,7808453885,0,15359803084,-18430122551,34700000000,79392313704,-48131645593,0,0,1272239260623,-955102931247,-2080948598,-58101764863,0,256953615915,13321153205,37365074852,-1540515447,49145712610
2017,4,632149926178,-427677576431,-96893256548,-49042818613,-331499563,47308948553,-30256755635,0,75256967941,-78023096345,35000000,0,338030000,-6229485568,69482888000,1773832168,-12622831745,0,0,1344284444710,-1378137181526,0,-11469871790,0,-45322608606,17311527590,49145712610,-181904502,66275335698
2018,1,683851700264,-607489376530,-146346381424,-28738180345,-1209545375,37020977151,-33115988432,0,-96026794691,-42443412401,172150000,-457202862,1278031572,0,0,8356732514,-33093701177,0,0,1003402551045,-850213385264,-1273755223,-44770728320,0,107144682238,-21975813630,66275335698,49894949,44349417017
2018,2,1008663508554,-960205005943,-103272804664,-49354947430,-72207257,35655186239,-67778992821,0,-136365263322,-31856748074,811939514,-242797138,15208000000,0,0,143316800367,127237194669,0,0,1368051900961,-1313163824083,-1567913442,-44698156309,0,8622007127,-506061526,44349417017,84466700,43927822191
2018,3,908331034279,-721336032933,-105489077101,-34954229437,-3795894009,31972994979,-55417050525,0,19311745253,-46167162750,221416802,0,-14892000000,0,15000000000,134486778601,88649032653,0,0,1229484862532,-1332550329912,-1579969077,5082668029,0,-99562768428,8398009478,43927822191,23342888,52349174557
2018,4,909444673520,-602932111512,-102249032368,-60484492288,-1133145606,42503171973,-62575502345,0,122573561374,-30248542337,12262498125,200000000,2608000000,0,55625695000,25266644972,65714295760,0,0,1149494035179,-1339423079229,-1579969081,-6399372700,0,-197908385831,-9620528697,52323505193,0,42702976496
2019,1,819522625445,-757914768047,-148024684435,-37162458060,-1829543732,21339446434,-56576211102,0,-160645593497,-24779708521,0,3202260894,108000000,0,0,16515395198,-4954052429,0,0,1209469016033,-985068753839,-1169575473,-50000597360,0,173230089361,7630443435,42702976496,51816791,50385236722
2019,2,0,0,0,0,0,0,0,0,-70498512362,-10066856598,5703536779,-13202260894,108000000,0,30201055912,190985644189,203729119388,0,0,1491656017018,-1471624139861,-2836458644,-137659380700,0,-120463962187,12766644839,50385236722,-156623975,62995257586
2019,3,808091429918,-637864837930,-98623142089,-47148089592,-703502318,65260552790,-43875549128,0,45136861651,-26721175784,9055344369,0,10108000000,-51248700000,0,133281562797,74475031382,0,0,1057093762647,-1195916772183,-1863609381,-3157997589,0,-143844616506,-24232723473,62995641522,-146792365,38616125684
2019,4,1246456566510,-977915259252,-77250911099,-45293648442,-1985516472,24126160491,-36781671000,0,131355720736,-23403437241,991968181,0,408000000,-23000000000,50801000000,40082927726,45880458666,30000000000,0,909123675045,-1084870607730,-1882185582,-5440331000,0,-153069449267,24166730135,38616125684,0,62782855819
2020,1,677756766845,-412341740721,-105488736516,-29596053153,0,60530616510,-29451432656,0,161409420309,-10591051205,1755897735,0,36000000,0,0,6004200000,-2794953470,0,0,511797137635,-689861025801,-2124221079,0,0,-180188109245,-21573642406,62686638968,0,41112996562
2020,2,628761164144,-339647065560,-60791848479,-33200144584,464817846,9771811196,-6537898192,0,198820836371,-17260572046,0,0,36000000,0,0,251001232958,233776660912,0,0,451789723907,-826921740665,-2151011379,-65000000000,0,-442283028137,-9685530854,41112996562,0,31427465708
