Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2017,1,36981092951,-22199504675,-21907878383,-1415275144,-781300822,2137778540,-3704007106,0,-10889094639,-29545455,0,-2183000000,2210000000,0,0,133315494,130770039,0,0,48830876869,-46296437157,0,0,0,2534439712,-8223884888,11988825731,0,3764940843
2017,2,0,0,0,0,0,0,0,0,-2060189572,-2735969244,0,-1875000000,1597000000,0,0,133396847,-2880572397,0,0,65364019681,-50728609668,0,-2178000000,0,12457410013,7516648044,3764940843,-44808806,11236780081
2017,3,58397615293,-26526781414,-18226649545,-1861404904,-348519014,4048919273,-3236114274,0,12247065415,-1889585248,0,-5270000000,3924000000,0,0,89226494,-3146358754,0,0,44462267772,-48209535705,0,0,0,-3747267933,5353438728,11236780081,0,16590218809
2017,4,0,0,0,0,0,0,0,0,-8661109947,-2119788573,213272727,-2220000000,4509000000,0,0,334517154,717001308,30056400000,0,76862154706,-100867003472,0,0,0,6051551234,-1892557405,16590218809,-35139076,14662522328
2018,1,57171333403,-29886135652,-26728133371,-1078054296,-760192968,4874038494,-4819246999,0,-1226391389,-2857049432,0,-6370000000,8911000000,0,0,243664920,-72384512,0,0,47497970725,-43901106877,0,0,0,3596863848,2298087947,14662522328,0,16960610275
2018,2,0,0,0,0,0,0,0,0,-28318794943,-2220002435,0,-1677000000,3921000000,0,0,191966864,215964429,0,0,72564687636,-44118714036,0,0,0,28445973600,343143086,16960610275,55435124,17359188485
2018,3,115768844762,-46662342963,-21640649926,-1415947085,-441680751,6301957316,-3490375958,0,48419805395,-1939615553,0,-310000000,326000000,0,0,39667918,-1883947635,0,0,69606167139,-93215800831,0,-9618048000,0,-33227681692,13308176068,17359188485,0,30667364553
2018,4,66303513126,-52724331558,-21209837221,-1249108285,-1069448882,2206715573,-13420220100,0,-21162717347,-4610801420,0,0,100000000,0,0,10683135,-4500118285,0,0,79291586954,-69990399708,0,0,0,9301187246,-16361648386,30667364553,158613785,14464329952
2019,1,104017554311,-50822526449,-33710792609,-1122060324,-336893798,6258860215,-8566405898,0,15717735448,-6929523296,0,0,0,0,0,98579100,-6830944196,0,0,73747487232,-76936374234,0,0,0,-3188887002,5697904250,14464329952,-4726700,20157507502
2019,3,115075345067,-51564013176,-35620135667,-1431264296,-811842692,5021095614,-6639426804,0,24029758046,-24625217460,0,-215000000,249466880,0,0,2348743,-24588401837,0,0,96016727380,-74086558458,0,0,0,21930168922,21371525131,1577997116,0,22949522247
2019,4,93538893674,-35802078142,-32244444621,-1259347089,-2982329291,10715905805,-9718799846,0,22247800490,-34947398962,0,0,0,0,0,1584909,-34945814053,24045120000,0,80848200872,-74052456283,0,0,0,30840864589,18142851026,22949522247,61847566,41154220839
2020,1,64476796456,-19837118944,-48274023568,-2059764017,-859625404,6953533869,-11085662594,0,-10685864202,-13277680705,0,0,0,0,0,81645730,-13196034975,0,0,57429822699,-64752094176,0,0,0,-7322271477,-31204170654,41154000839,0,9949830185
2020,2,27775851676,-28245967532,-31886086880,-1467456403,0,2531854744,-5502243773,0,-36794048168,-13335736132,0,-2135000000,2120000000,0,0,202851554,-13147884578,0,0,78663299275,-30667134200,0,0,0,47996165075,-1945767671,9949830185,0,8004062514
