Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2011,1,457262619045,-352528812379,-58964036850,-26512483959,-5988801163,144452285,-72000000,0,13340936979,-8293624543,0,0,0,0,0,1914378974,-6379245569,0,0,294998395361,-219544720400,0,0,0,75453674961,82415366371,31278299280,0,113693665651
2011,2,228511414642,-235682075758,-36884080078,-34443145616,-875000000,252025000,-424840000,0,-79545701810,-20565710259,0,0,0,-7020000000,0,1695825293,-25889884966,0,0,172811371389,-137257408415,0,-16137518049,0,19416444925,-86019141851,113693665651,0,27674523800
2011,3,410836315182,-324157094726,-62416414154,-29499758353,-875000000,701427000,-436313901,0,-5846838952,-12599169499,0,0,0,-2000000000,0,1695172039,-12903997460,0,0,343637269659,-327490111478,0,0,0,16147158181,-2603678231,27674523800,0,25070845569
2011,4,477185088448,-249880975086,-48975564785,-31621289088,-875000000,382292000,-210459458,0,146004092031,-3861974488,0,0,0,-9100000000,0,191543486,-12770431002,0,0,276930082536,-327475575308,0,0,0,-50545492772,82688168257,25070845569,9009775,107768023601
2012,1,120521487759,-157045239597,-53887908756,-26594004533,-4889948295,1854348361,-84637936,0,-120125902997,-977229978,0,0,0,-4000000000,0,1603712225,-3373517753,0,0,137470161185,-105075342060,0,-8000000000,0,24394819125,-99104601625,107768023601,0,8663421976
2012,2,303581820868,-186079207487,-36557483633,-31459458436,-886283188,173517430,-492350000,0,48280555554,-5757146985,0,0,0,-10198500000,0,1595306411,-14360340574,0,0,156681674267,-157616924447,0,-10243808026,0,-11179058206,22741156774,8663421976,0,31404578750
2012,3,285157216946,-216685216671,-37775271420,-23726924441,-882858589,183477020,-217828108,0,6052594737,-32955958026,0,0,0,0,0,1365488838,-31590469188,0,0,200965465559,-197484709838,0,0,0,3480755721,-22057118730,31404578750,0,9347460020
2012,4,809634074771,-330590074979,-58144704660,-22734874539,-883617968,1627562462,-658053525,0,398250311562,-85984334959,0,0,0,-4164822000,0,2415591311,-87733565648,1444322000,0,293343525399,-417751742263,0,0,0,-122963894864,187552851050,9347460020,350100,196900661170
2013,1,155535212191,-291589316477,-48082969025,-18658741321,-3654785026,311919599,-295375915,0,-206434055974,-17260224035,0,0,0,0,0,2452399177,-14807824858,130000000,0,189648263938,-81762318705,0,-16000000000,0,92015945233,-129225935599,196900661170,0,67674725571
2013,2,353331385283,-249031492369,-60950488060,-24639047777,-876220023,19018523181,-29539865590,0,7312794645,-15636303340,0,0,0,-8186000000,0,1121018498,-22701284842,0,0,237356164955,-207652384277,0,0,0,29703780678,14315290481,67674725571,1204042,81991220094
2013,3,337531223307,-255550600009,-64289741792,-23563022684,-911400000,78068452,-8568304225,0,-15273776951,-40426035319,0,0,0,-11400000000,0,2805660286,-49020375033,990678000,0,273755054073,-224284166843,0,0,0,50461565230,-13832586754,81991220094,-155477,68158477863
2013,4,308605769174,-244491285461,-56152618135,-23760374901,-875000000,9973246601,-7176502651,0,-13876765373,-76845817352,0,0,0,19586000000,0,804243301,-56455574051,5423322000,0,243377611126,-125960473697,0,0,0,122840459429,52508120005,68158477863,19382,120666617250
2014,1,420659342552,-326202102517,-83562555194,-25504794567,-3913141308,6409146865,-11395765219,0,-23509869388,-40496940871,0,0,0,0,0,2342626041,-38154314830,5640000000,0,261206617479,-251528960626,0,0,0,15317656853,-46346527365,120666617250,0,74320089885
2014,2,207659481792,-165968368099,-36725080696,-24013401990,-775228777,6354632424,-7683383879,0,-21151349225,-64961180715,0,0,0,0,0,838236912,-64122943803,-1424000000,0,200778870528,-165666570818,0,0,0,33688299710,-51585993318,74320089885,874315,22734970882
2014,3,327591279427,-225135428293,-84023739690,-23729944159,-771225867,2045268944,-5924035591,0,-9947825229,-65802401704,0,0,0,0,0,2518381600,-63284020104,38360000000,0,223732106307,-145605228356,0,0,0,116486877951,43255032618,22734970882,0,65990003500
2014,4,368232577339,-206334821809,-65716342942,-24348728214,-5780637893,-1311406149,-9081681445,0,55658958887,-35793978888,0,0,0,0,0,4517505082,-31276473806,-28150000000,0,271624754903,-221324107172,0,0,0,22150647731,46533132812,65990003500,828157,112523964469
2015,1,213915186837,-247021932186,-75367816968,-23787730078,0,7283421921,-6360154794,0,-131339025268,-28208304554,0,0,0,0,0,1151251054,-27057053500,30723151117,0,291001988542,-219739443492,0,0,0,101985696167,-56410382601,112523964469,0,56113581868
2015,2,287824442671,-195811638208,-38099444381,-32576213818,-1266315,97097273665,-181966557285,0,-63533403671,331899863,0,0,0,0,0,3998232799,4330132662,0,0,268987355728,-245850661897,0,0,0,23136693831,-36066577178,56113581868,0,20047004690
2015,3,560163239748,-490834776902,-90978882038,-21413086326,-26276923,-95846673221,184320276122,0,45383820460,-21549258462,0,0,0,0,0,-3952249041,-25501507503,0,0,249565644885,-270556324845,0,0,0,-20990679960,-1108367003,20047004690,0,18938637687
2015,4,183099435175,447496210465,-99550473400,-27053534312,-2336053182,125879173117,-162787211708,0,464747546155,-440646592583,0,0,0,0,0,3994423899,-436652168684,0,0,271711828096,-268754232932,0,-21600000000,0,-18642404836,9452972635,18938637687,7448241,28399058563
2016,1,468536006420,-343461179002,-59974325409,-26993256661,-2692516306,902588142,-1943510906,0,34373806278,-41468484915,0,0,0,0,0,525633900,-40942851015,0,0,293603350595,-295493058092,0,0,0,-1889707497,-8458752234,28399058563,0,19940306329
2016,2,403990920917,-246486128029,-26491682215,-30219879705,-40931645,75322223457,-162995977772,0,13078545008,-23433877140,3150000000,0,0,0,0,28415594,-20255461546,0,0,339622204559,-342412033604,0,0,0,-2789829045,-9966745583,19940306329,0,9973560746
2016,3,695955197256,-534906002473,-122670161814,-23135816197,-59841478,-75188982142,160670624386,0,100665017538,-3928914995,-3150000000,0,0,0,0,430570,-7078484425,0,0,62342721959,-152880576412,0,0,0,-90537854453,3048678660,9973560746,0,13022239406
2016,4,279379715510,298368042593,-241487928392,-27315353459,-12129694939,3648843661,-58762215785,0,241701409189,-528786333998,0,0,254826000,0,0,12815990212,-515715517786,90724680000,0,567231065026,-380480728498,0,0,0,277475016528,3460907931,13022239406,0,16483147337
2017,1,384690302505,-271858495374,-63371994371,-19303847709,0,3376038171,-3934657358,0,29597345864,-47548637272,0,0,0,169444259,-500000000,309181665,-47570011348,0,0,230035610155,-213865925798,0,-6018000,0,16163666357,-1808999127,16483147337,0,14674148210
2017,2,190182671262,-165721680113,59235922607,-38384024060,0,42096195436,-63691939193,0,23717145939,-99714062586,203835486,-1660000000,693699259,-169444259,500000000,3332364783,-96813607317,0,0,205657654704,-120397931740,0,6018000,0,85265740964,12169279586,14674148210,0,26843427796
2017,3,422886111856,-259889836266,-186280119472,-15304300126,-33708464,-44496117204,57036218628,0,-26081751048,87104448105,3896164514,-1000000000,51012641,0,43472880000,962570667,134487075927,0,0,72239462278,-185301133522,0,0,0,-113061671244,-4656346365,26843427796,0,22187081431
2017,4,196753322004,-35386494741,-37132461467,-46462445997,-154280090,19418934817,-46895845366,0,50140729160,-92171530375,-3896164514,-5810000000,7118502759,0,-30272880000,25815230833,-99216841297,0,0,205781628138,-145167607077,0,-15318117000,0,45295904061,-3780208076,22187081431,34522965,18441396320
2018,1,397380714729,-258928682051,-47454697351,-18187698649,-1349063087,1823862455,-2224617846,0,71059818200,-364642665,0,-900000000,904596672,0,0,3350413709,2990367716,0,0,132093359521,-202101106291,0,0,0,-70007746770,4042439146,18441396320,0,22483835466
2018,2,0,0,0,0,0,0,0,0,23721871458,-9130310851,29574830579,900000000,-904596672,0,0,18849802,-32764296690,0,0,221803795363,-261293601374,0,0,0,-39509806011,-72274102701,22483835466,0,27174673771
