Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2007,0,455829498387,-397305461107,-79317060084,-20456579736,-1449891896,7109344360,0,0,-35590150076,-80823496072,0,0,0,-7435560000,0,0,-88259056072,28609300000,0,300002626340,-213961938916,0,-4430000000,0,110219987424,-13629218724,37418174261,121435,23789076972
2008,0,712485594040,-572183918576,-94126876278,-37374375964,-1831717940,1824782621,-1669530000,0,7123957903,-93074847447,0,-2548000000,0,-2480000000,0,3243268379,-94859579068,2635000000,0,355020263245,-241713201151,0,-11971100000,0,103970962094,16235340929,23789076972,3379411,40027797312
2009,0,741233832607,-674393130958,-111762296086,-27408420905,-649323806,9230133633,-1730262342,33938492149,-65479467857,-92931191778,0,0,91000000,0,2549000000,3734761205,-86556430573,5366000000,0,713912301945,-527121624093,0,-4423900000,0,187732777852,35696879422,40027797312,2443570,75727120304
2010,0,1186224833846,-1149497610596,-168983550803,-75935774174,-5647650965,1719011555,-1103015504,0,-213223756641,-116710849935,0,0,449000000,0,0,4924834691,-111337015244,54512500000,0,983624551340,-738080932383,0,-19950000000,0,280106118957,-44454652928,75727120304,5831904,31278299280
2011,0,1573795437317,-1162248957949,-207240095867,-122076677016,-8613801163,1480196285,-1143613359,84428960247,73952488248,-45320478789,0,0,0,-18120000000,0,5496919792,-57943558997,0,0,1088377118945,-1011767815601,0,-16137518049,0,60471785295,76480714546,31278299280,9009775,107768023601
2012,0,1518894600344,-890399738734,-186365368469,-104515261949,-7542708040,3838905273,-1452869569,47328130847,332457558856,-125674669948,0,0,0,-18363322000,0,6980098785,-137057893163,1444322000,0,788460826410,-877928718608,0,-18243808026,0,-106267378224,89132287469,107768023601,350100,196900661170
2013,0,1155003589955,-1039920317537,-229698878612,-91140501862,-6317405049,29381757833,-45580048381,48646746904,-228271803653,-150168380046,0,0,0,0,0,7183321262,-142985058784,6544000000,0,944137094092,-639659343522,0,-16000000000,0,295021750570,-76235111867,196900661170,1067947,120666617250
2014,0,1324142681110,-923640720718,-270027718522,-97596868930,-11240233845,13497642084,-34084866134,69049014364,1049915045,-207054502178,0,0,0,0,0,10216749635,-196837752543,14426000000,0,957342349217,-784124866972,0,0,0,187643482245,-8144355253,120666617250,1702472,112523964469
2015,0,1244952278024,-486551794830,-303996616787,-104830564534,-2363596420,130013195482,-166184048973,0,311038851962,-490072255736,0,0,0,0,4400000000,5239376118,-480432879618,30723151117,0,1081266817251,-1004900663166,0,-21827631693,0,85261673509,-84132354147,112523964469,7448241,28399058563
2016,0,1843525071400,-1386974024569,-279286999940,-109548964468,-6929489692,4313430418,-69883536941,0,-4784513792,-140405959121,6190000000,0,0,0,0,6555679804,-127660279317,30241560000,0,1171916897806,-1081626092882,0,-64968128,0,120467396796,-11977396313,28399058563,61485087,16483147337
2017,0,1194512407627,-732856506494,-227548652703,-113696849079,-187988554,20395051220,-63243992102,111095593026,77373469915,-152329782128,203835486,-8470000000,7863214659,0,13200000000,30419347948,-109113384035,0,0,713714355275,-664732598137,0,-15318117000,0,33663640138,1923726018,16483147337,34522965,18441396320
