Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2005,0,602600000000,77636000000,-1673000000,1191000000,0,-51263000000,10030000000,0,638521000000,-336168000000,-287452000000,650594000000,-62451000000,-9999000000,0,5092000000,-24482000000,573655000000,-242088000000,1798000000,-525154000000,339931000000,-32028000000,14047000000,56905000000,-386589000000,64990000000,0,567384000000,-585954000000,0,-247678000000,0,-201258000000,-14192000000,515695000000,-1191000000,500312000000
2006,0,662774000000,101222000000,14707000000,2250000000,0,-54835000000,43591000000,0,769709000000,203081000000,125446000000,-526918000000,4019000000,-21192000000,0,51140000000,-105814000000,499471000000,-609510000000,0,-278503000000,477382000000,-267707000000,22460000000,66475000000,-589403000000,0,0,1051565000000,-1014011000000,0,-290974000000,0,-253420000000,-343352000000,500312000000,-65000000,156895000000
2007,0,955381000000,130772000000,42696000000,-17000000,0,-101361000000,11667000000,0,1039138000000,-216909000000,-725346000000,411751000000,-69830000000,-50571000000,0,78502000000,-153257000000,313478000000,-743965000000,2305000000,-487475000000,193407000000,-85576000000,0,105326000000,-1015978000000,1219477000000,0,360000000000,-377883000000,0,-538181000000,0,663413000000,-39087000000,156895000000,11000000,117819000000
2008,0,1371313000000,178430000000,124892000000,-5704000000,0,-26175000000,26971000000,0,1669727000000,13354000000,-112069000000,-105919000000,-17077000000,-25957000000,-101861000000,53507000000,-103946000000,1269759000000,-445062000000,4217000000,-50191000000,3010000000,-134152000000,20000000,90373000000,-531785000000,0,0,173547000000,-9963000000,0,-680733000000,0,-517149000000,220825000000,117819000000,10000000,338654000000
2009,0,2731358000000,234078000000,62020000000,3486000000,-1251000000,-162629000000,6655000000,-134747000000,2738970000000,-68042000000,453953000000,392537000000,10276000000,-6942000000,-293332000000,16032000000,-146949000000,3096503000000,-654817000000,6747000000,-2323387000000,444153000000,-18053000000,0,69083000000,-2476274000000,3646000000,-154000000,3320000000,-188222000000,0,-351281000000,0,-532691000000,87538000000,338654000000,-57000000,426135000000
2010,0,4251207423608,290130555884,-3794604381,-42641420105,-334206706014,607464960,6171553959,-275493447654,3891980820257,-319291901558,-1110496793174,367932025243,-14274508242,-5034090508,-548573466173,66404700098,-309872739199,2018774046744,-1432287891422,690015455837,-500000000000,619375000000,-309567384560,16773743444,272639774517,-643051302184,18068200000,-514829000,967075836372,-407813214054,0,-1765200420000,0,-1188384426682,187338317878,426134657958,-607756,613472368080
2011,0,4978991895071,414590126008,46246669182,7605774684,22448930471,9240144764,13933130085,-492526979114,5000529691151,-1105678269247,-1021809144291,703897108817,-28541385553,-14785659974,-793480641563,1255501334,-330218588434,2411168612240,-1767206055153,47134169534,-18000000000,1271569512182,0,0,472509194809,6006821372,1454528400000,-1852743000,624835000000,-1209835000000,0,-741428260000,0,126247397000,2543422830612,613472368080,-379801702,3156515396990
2012,0,6929668017079,535451905298,-75028609419,23750178315,20674462045,12177054066,3114837973,-362908428453,7086899416904,-177763748924,-273491911774,268727745184,-18320018252,-3114837973,-1073341754164,3704175480,-518731228162,5294567838319,-3133999297771,16830384644,-2566900000000,338114387315,0,0,372293347387,-4973661178425,0,-1982321000,0,0,0,-2222994056000,0,-2224976377000,-1904069717106,3156515396990,-325519080,1252120160804
2013,0,8010256856719,786432923150,33285887136,13064625014,10670289649,-34454114103,104027048,-417488105102,8401872389511,-38409421579,258940210677,-272224654212,-27641597327,-104027048,-1399982286806,20984913520,-691692163285,6251743363451,-1491459216581,20991389628,-623100000000,384531896380,-193399575068,4927205437,307719066699,-1589789233505,0,-525442959,0,0,0,-3167235049800,0,-3167760492759,1494193637187,1252120160804,-668472041,2745645325950
2014,0,7613368860918,1032730002039,3786590677,-8404807167,12301757361,-41525452702,39581737758,-498729023388,8153109665496,-130429515728,-545317603122,-40780546630,5506120979,-34741971887,-1521907400545,46119165658,-603234373651,5328323540570,-858946281717,53894284254,-3650516667523,5296101394,-2759659696,19748461471,560566275390,-3872717486427,70421503931,-319602000,1490974827513,-233883299908,0,-4000514074130,0,-2673320644594,-1217714590451,2745645325950,-55307283,1527875428216
