Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2016,1,126371706371,-50063486368,-57005658810,-814917610,0,10537368775,-283309623,0,28741702735,0,0,0,0,0,0,1593985,1593985,0,0,3000000000,-30210165654,0,0,0,-27210165654,1533131066,210169491,0,1743300557
2016,4,131854155887,-98095823882,-657519800,-831380531,0,7011908400,-317110320,0,38964229754,0,0,0,0,0,0,1808412,1808412,0,0,1248000000,-28253165046,0,0,0,-27005165046,11960873120,2694897659,0,14655770779
2017,1,31855674758,-1965935769,-1360571234,-817469418,0,400000000,-350237669,0,27761460668,0,0,0,0,0,0,1053155,1053155,0,0,0,-26293956509,0,0,0,-26293956509,1468557314,14655770779,0,16124328093
2017,2,88860163556,-67871389482,-1027883983,-972476078,0,0,-2258094416,0,16730319597,0,0,0,0,0,0,451279,451279,0,0,0,-29431309322,0,0,0,-29431309322,-12700538446,16124328093,0,3423789647
2017,3,0,0,0,0,0,0,0,0,102970882737,-7154000,0,0,0,0,0,1230293,-5923707,0,0,-58415217313,-43992494963,115500000,0,0,-102292212276,672746754,3423789647,0,4096536401
2017,4,112504032837,-103878193666,-971845400,-1112150016,0,16986708475,-267969744,0,23260582486,0,0,0,0,0,0,1129755,1129755,0,0,0,-12058131064,0,0,0,-12058131064,11203581177,4096536401,0,15300117578
2018,1,118359557369,-70663173606,-1211419062,-1141015918,-170420193,1986800,-329286282,0,44846229108,0,0,0,0,0,0,3579717,3579717,0,0,0,-55745894962,0,0,0,-55745894962,-10896086137,15300117578,0,4404031441
2018,4,129196678005,-155377361420,-583036375,-1220213610,0,46882736,-441064066,0,-28378114730,0,0,0,0,0,0,2763686,2763686,0,0,0,-30661601135,0,0,0,-30661601135,-59036952179,72883291991,0,13846339812
2019,1,137829877621,-49017589468,-43116829175,-1416025217,0,793618000,-190032562,0,44883019199,0,0,-18500000000,0,0,0,792088,-18499207912,0,0,0,-28825234861,0,0,0,-28825234861,-2441423574,13846339812,0,11404916238
2020,1,289196944257,-75125395167,-85284861735,-3267905476,0,93112000,-6040245332,0,119571648547,0,0,0,0,0,0,5960043,5960043,0,0,0,-125848990453,0,0,0,-125848990453,-6271381863,9181697253,0,2910315390
2020,2,235767287961,-159449762542,84671384527,-3203235769,-555579010,100155803792,-132810948421,0,124574950538,0,0,0,0,0,0,725501,725501,0,0,0,-125660621685,0,0,0,-125660621685,-1084945646,2910315390,0,1825369744
