Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2016,1,-1006049161414,715687642788,939091647,522907626984,0,-57776992885,147130347169,0,322838554289,-199547208110,-32886810580,-1072027554623,108109757219,-143197942375,-344424921584,275327626910,0,-1085808498854,-758400552065,0,-841904000000,1350000000000,0,0,249294639835,-1009912230,0,0,2741596179428,-2393472442020,0,-27237670605,0,320886066803,-765932344281,4381515423957,-23403819758,3592179259918
2016,2,-852532411024,672401016804,-1915574406,928953814821,0,-19757144048,153742162129,0,880891864276,-133428094234,484341141926,-252063980355,-244374647009,-159128395076,-28876180025,-275327626910,0,272034082593,-1523114556571,6687126664,498924729746,-316558346875,0,0,263655241652,-1070405805384,0,0,2903757302024,-2535579050957,0,183575605,0,368361826672,-430009896119,3592179259918,176109236196,3338278599995
2016,4,-536166506928,319062539723,-13704894028,620398420683,0,-545994582308,120248491987,0,-36156530871,-149654761320,-495017798127,9863045747,269116310581,-146374702771,-216995199529,-51391609850,2255713269909,1439102023769,-4414981955957,79055405,-5854048000000,-469142318344,-1675763617500,0,169421824025,-12244435012371,8000000000000,0,3696627135411,-1590163023248,0,-1098582609799,0,9007881502364,-1797451486238,2451293856283,1941977834391,2595820204436
2017,1,-139050051581,767254927524,3077267712,69109583278,0,-129966226613,153886135404,0,724311635724,-460051976498,-805668307005,464674359519,-230744285027,-147092321359,-53336910536,521256001824,-8429305800,4918890842,-228974715568,0,-18182300000,196142133694,0,0,126001996341,74987114467,0,0,2150377300544,-2651157312748,0,-67348693045,0,-568128705249,-488222699940,2595820204436,-13189979362,2094407525134
2017,2,790691010743,924077521904,7671380552,-591102969815,0,-139556761089,153572318125,0,1145352500420,-1677493584974,951254252000,1071820668600,66455140058,-92888541134,-105466511150,-521256001824,8429305800,846207227796,-1430207926837,0,-557741252778,1658716532973,0,0,292702722185,-36529924457,0,0,3296170750428,-3016078504563,0,54534461450,0,334626707315,1144304010654,2094407525134,-622338179335,2616373356453
2017,3,18859155860,748920052706,6645886344,153547946573,0,-485562773126,186092609939,0,628502878296,565272216119,-1182747121121,792868868464,-180235628111,-194724813461,-124551407609,274430196962,-12567151219,566248038320,-128769555205,0,-3107954659311,1160000403184,-175257837719,0,271084950693,-1980896698358,0,0,1423101126205,-1217528981358,0,-13965392906,0,191606751941,-1223041908097,2616373356453,666463479337,2059794927693
2017,4,-643727754832,811307227321,308489314444,737270286676,0,-266245574209,197669596628,0,1144763096028,-3244040009573,1913517944493,3480344280211,236011720597,-129385676770,-229680253237,-274430196962,12567151219,2909668056006,-2749269988761,6210276044,-1798437808981,3519641333341,-660804662281,0,429234523376,-1253426327262,0,0,3508381894202,-4906894621901,0,-51423306,0,-1398564151005,257677577739,2059794927693,-380443573572,1937028931860
2018,1,13901674661,947393569236,18141978253,-75300938328,0,-234320529669,194745952958,0,864561707111,-52924172933,9053547173,397412917618,-140492018899,-215362435318,-164556575940,1769456585,-13985921545,685476503852,-660057972158,1652371290,-1789656850215,1700000000000,0,0,78657617362,-669404833721,0,0,3848598649888,-3826920367602,0,-11800000,0,21666482286,37738152417,1937028931860,-14053599421,1960713484856
2018,2,-34121333528,807001035683,-137927869189,-55529658947,0,429280759128,226763210428,0,1235466143575,639343597547,25682515824,-255312407246,-241707935156,-197584935619,-116391599719,-1769456585,-11580827950,1076145094671,-785069094332,362845628,-1827701414175,1550000000000,0,0,301792863126,-760614799753,0,0,2764088532493,-2335401970627,0,-51608958724,0,377077603142,692607898060,1960713484856,-64006412882,2589314970034
2018,3,-146294364590,864910320493,14618527616,-528620862194,0,732317229983,258524918337,0,1195455769645,122049731471,-543993816600,942032686572,-233953114194,-239499739148,-18364964084,0,-49798084569,1173928469093,-389289968748,-2015216918,-4736762453852,631500000000,-257323500000,0,203611981900,-4550279157618,8000000000000,0,3598449774760,-3775807051856,0,-32101671308,0,7790541051596,4414190363071,2589314970034,448898158354,7452403491459
