date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2020-01-06,55450,0,9600,108350,46900,7300
2020-01-07,55200,29300,4400,68500,24200,12100
2020-01-08,151800,59200,29500,352200,199300,21300
2020-01-09,51050,14650,11900,105650,38550,22500
2020-01-10,82450,46200,12200,126750,64500,19700
2020-01-13,47900,8500,7000,141000,71600,17900
2020-01-14,174900,77800,37500,58400,11300,20600
2020-01-15,68250,25700,13400,65050,0,23800
2020-01-16,102450,51200,34600,90050,25000,15400
2020-01-17,51400,11900,5900,148100,65900,28100
2020-01-20,58250,22750,10900,83950,38850,1500
2020-01-21,305550,123200,34500,165050,64700,70300
2020-01-22,231950,152200,36500,90250,40900,19300
2020-01-30,85950,36550,16700,179550,84350,4900
2020-01-31,195850,70800,29100,231450,90500,47700
2020-02-03,181050,42800,13400,184750,45900,12900
2020-02-04,148150,34000,51400,129750,45100,24100
2020-02-05,139050,35400,10100,192150,106300,25400
2020-02-06,129800,52900,14100,129000,35400,16200
2020-02-07,179850,83900,43600,135050,51800,31900
2020-02-10,80300,37000,14900,116200,62900,14000
2020-02-11,757300,566350,106300,418300,200450,100000
2020-02-12,365850,190900,46400,300250,195800,41600
2020-02-13,275200,155650,46300,245300,106050,44500
2020-02-14,161750,74100,24900,299050,172500,24100
2020-02-17,512850,306600,58000,328450,230200,57600
2020-02-18,117900,44450,19900,256400,161850,62700
2020-02-19,513950,351800,61000,279850,106600,42700
2020-02-20,284350,126100,27900,358950,269900,24900
2020-02-21,169550,56700,67300,328150,199400,66400
2020-02-24,334350,134400,53800,578050,358100,40000
2020-02-25,254650,87050,41400,218450,102050,36700
2020-02-26,140450,34100,33400,176950,105000,38000
2020-02-27,119750,35600,24600,184450,96600,31300
2020-02-28,225150,114900,31100,195450,106400,41200
2020-03-02,149100,57700,27600,275100,171900,27100
2020-03-03,154100,94700,16500,120700,66100,11500
2020-03-04,80250,22800,17500,107550,48200,12300
2020-03-05,196850,89100,41100,219950,102600,27900
2020-03-06,56250,12900,14300,88050,34600,12200
2020-03-09,424100,210500,64400,694400,424200,57100
2020-03-10,261150,121500,35600,220050,67700,25100
2020-03-11,156550,51100,23600,219050,114500,21600
2020-03-12,191150,39500,29900,531650,293100,27200
2020-03-13,368850,127000,94900,423850,183100,41400
2020-03-17,100350,39200,18100,100450,29400,12500
2020-03-18,238900,109150,58900,345900,207850,51500
2020-03-19,78150,20400,10300,212650,138600,12300
2020-03-20,146350,63300,15500,155450,46400,17800
2020-03-23,66250,20900,15600,210850,144200,18200
2020-03-24,223250,51600,66100,134650,31300,149800
2020-03-25,209000,102900,18700,94800,37600,33600
2020-03-26,140450,37800,20300,236550,102700,54900
2020-03-27,147350,39400,15800,353150,208400,61000
2020-03-30,182650,72700,23000,184050,58900,28900
2020-03-31,204100,80000,36500,197300,51700,40600
2020-04-01,180500,97800,26700,120300,30600,8700
2020-04-02,150400,150400,0,150400,150400,0
2020-04-03,201950,92800,52200,165550,55500,34900
2020-04-06,516250,293400,109300,328250,140900,61800
2020-04-07,269800,142200,40900,204700,87300,28100
2020-04-08,181450,102300,24300,164050,88000,25500
2020-04-09,264300,140200,42100,236800,120400,27100
2020-04-10,139400,11000,34300,287400,187900,36300
2020-04-13,188350,88800,35700,149850,76600,32800
2020-04-14,1127400,760750,114400,599500,312350,118300
2020-04-15,525800,342150,46100,436400,228350,78600
2020-04-16,351700,211100,20200,216300,91600,57800
2020-04-17,363650,192800,62300,504950,311000,57900
2020-04-20,273000,125450,45200,402000,245750,30400
2020-04-21,277700,107600,66400,718500,465500,74400
2020-04-22,434350,236100,35200,260750,145500,86600
2020-04-23,159300,68600,27500,179400,94500,29400
2020-04-24,349200,198550,27800,258400,129750,33800
2020-04-27,280600,142400,48700,435700,249700,61700
2020-04-28,63700,27000,14900,286700,199200,27200
2020-04-29,45650,18100,24300,97950,55500,17100
2020-05-04,41500,4300,12800,79000,30900,12000
2020-05-05,63650,14300,6000,168550,143000,10700
