Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2009,4,434272561460,0,434272561460,-389157080803,45115480657,4493485998,-15693084492,-8623364886,-10678956100,-8140492451,15096433612,1118101146,-1658886910,-540785764,0,14555647848,-4284532391,0,-4284532391,10271115457,0,10271115457,685,0
2010,1,268427578970,0,268427578970,-213109720101,55317858869,760658577,-18651999557,-12369400835,-9751756572,-6078108775,21596652542,19675722609,-7980256842,11695465767,0,33292118309,-8340329198,0,-8340329198,24951789111,0,24951789111,0,0
2010,2,345291158345,0,345291158345,-285227780256,60063378089,14908717573,-25000418349,-16802911371,-14482550284,-5294417501,30194709528,-18570681329,7782742343,-10787938986,0,19406770542,-4979543685,-97565975,-5077109660,14329660882,0,14329660882,0,0
2010,3,321506766351,0,321506766351,-253055948517,68450817834,4630576917,-29369587747,-19308818783,-21952960321,-7609988711,14148857972,3799241412,-442122214,3357119198,0,17505977170,-4376494293,0,-4376494293,13129482877,0,13129482877,0,0
2010,4,517653966004,0,517653966004,-447406883942,70247082062,9394492540,-22268821249,-16952111707,-23365315024,-7565118793,26442319536,29079019122,-2234065496,26844953626,0,53287273162,-14051861656,0,-14051861656,39235411506,13212945326,26022466180,1364,0
2011,1,339304657068,-75000000,339229657068,-275217126687,64012530381,7495829056,-29511037912,-17101123432,-12680697309,-10208081731,19108542485,9584788946,-8866022449,718766497,84529977,19911838959,-4971693778,0,-4971693778,14940145181,2726928338,12213216843,641,0
2011,2,501396486019,-126813971,501269672048,-426246809965,75022862083,3408860547,-40150351875,-25422366085,-17624650285,-7964926637,12691793833,389786432,-79575065,310211367,87012347,13089017547,-3065863592,-75719259,-3141582851,9947434696,1420724741,8526709955,207,0
2011,3,514809026425,-1002692574,513806333851,-461869696720,51936637131,3396906897,-33108108043,-27573379918,-11035264328,-8578838056,2611333601,1140726545,-1079961266,60765279,6239225,2678338105,-621153201,23219259,-597933942,2080404163,162068315,1918335848,78,0
2011,4,603217748543,-1483400745,601734347798,-529190068470,72544279328,5046363680,-53754945140,-44099326381,-17353382540,-15376621803,-8894306475,354744920,-228096479,126648441,75113449,-8692544585,-245460365,-234598810,-480059175,-9172603760,-22215447,-9150388313,-370,0
2012,1,481693859124,-232681661,481461177463,-433950626069,47510551394,3193460565,-26217381106,-28063675350,-13583112743,-10567629234,335888876,216335935,-2333998057,-2117662122,-257849037,-2039622283,-1194255736,0,-1194255736,-3233878019,-557733697,-2676144322,-100,0
2012,2,524485434097,-1619729788,522865704309,-455518033784,67347670525,1043656760,-36530046028,-36055935164,-19062091807,-11096610471,1702578979,206363102,2088830418,2295193520,-255537208,3742235291,19234665,-253140277,-233905612,3508329679,445492089,3062837590,115,0
2012,3,548521726404,-1642902414,546878823990,-473378019245,73500804745,785894639,-31619849090,-27049063939,-28418751228,-32658343222,-18410244156,2479792467,-3412656592,-932864125,10750845,-19332357436,-1120562722,-7165459,-1127728181,-20460085617,-4910241847,-15549843770,-604,0
2012,4,652947502381,-1994863626,650952638755,-572582284808,78370353947,3656691335,-25037616512,-25159049980,-25006405833,-24697647648,7285375289,530544667,-92915796,437628871,-146626480,7576377680,-2907214210,-9665459,-2916879669,4659498011,1197177500,3462320511,135,0
2013,1,495006684983,-3229278657,491777406326,-427192631479,64584774847,3720321093,-23740763055,-22359215957,-26602906464,-16149826966,1811599455,1960229488,-224107113,1736122375,-106673873,3441047957,-1501597924,-9457125,-1511055049,1929992908,831365739,1098627169,42,0
2013,2,425723762001,-629275490,425094486511,-366697557471,58396929040,5337788195,-28483313977,-24489891226,-18961511898,-12833946331,3455945029,-1871563522,-76594627,-1948158149,97289237,1605076117,-716415722,-9457126,-725872848,879203269,1068053998,-188850729,-7,0
2013,3,414847959867,-992274863,413855685004,-358062321653,55793363351,3336627109,-21068710193,-18679284564,-26119575853,-12927781094,-986076680,41503455,-148202454,-106698999,77064404,-1015711275,-514626461,-9457126,-524083587,-1539794862,1202109996,-2741904858,-105,0
2013,4,476740972504,-380782409,476360190095,-397424686660,78935503435,2451712794,-29242981395,-19152489102,-28671149907,-14445390789,9027694138,100057820,-1148203510,-1048145690,217670620,8197219068,-249985332,0,-249985332,7947233736,29020266,7918213470,305,0
2014,1,384346759241,-9217891113,375128868128,-321561587921,53567280207,1095976885,-15627256314,-15357921310,-29241575348,-8036297444,1758127986,102288711,-178693411,-76404700,567710070,2249433356,-837534228,0,-837534228,1411899128,-65080779,1476979907,57,0
2014,2,563219658364,-14673985855,548545672509,-486047956090,62497716419,792880200,-22259231484,-19830254468,-22395593629,-12896215354,5739556152,5183000565,-39224025,5143776540,933426006,11816758698,-2937307622,0,-2937307622,8879451076,-728673425,9608124501,369,0
2014,3,492259708597,-9688149823,482571558774,-401755895260,80815663514,836586194,-18936537486,-18333146135,-32816488303,-11291133065,18608090854,79317139,-280262563,-200945424,901846781,19308992211,-5393296225,0,-5393296225,13915695986,-1214862522,15130558508,459,0
2014,4,596436269795,-8647613203,587788656592,-492085299954,95703356638,1388943650,-20848728556,-18962943646,-49604582260,-15402660326,11236329146,3619570232,-3892571512,-273001280,-481713,10962846153,-2313274796,0,-2313274796,8649571357,-957636398,9607207755,291,0
2015,1,463717252481,-29432728505,434284523976,-363094776739,71189747237,465093981,-13590111916,-12453283081,-25127535164,-8247493957,24689700181,234066813,-1688596211,-1454529398,941006632,24176177415,-5672534918,0,-5672534918,18503642497,666196157,17837446340,672,0
2015,2,600660037678,-24746243291,575913794387,-480610407547,95303386840,1188687830,-25529521098,-20111971685,-36430287299,-5842532386,31763208730,7462777533,-5442076334,2020701199,0,33783909929,-7612688533,0,-7612688533,26171221396,-2106711705,28277933101,713,0
2015,3,586542107514,-22513560621,564028546893,-474437551871,89590995022,1250337292,-26123875166,-21086101756,-30186607743,-10937756010,25693819788,104692994,-56049,104636945,0,25798456733,-5792603819,0,-5792603819,20005852914,-698296513,20704149427,604,0
2015,4,664508864709,-23332450017,641176414692,-551802556915,89373857777,3710054503,-23224244898,-16124972980,-33975345523,-18765703131,17621609698,1041517233,-5627287915,-4585770682,0,13035839016,-3758811285,0,-3758811285,9277027731,-3068591222,12345618953,340,0
2016,1,477608324679,-11225040440,466383284239,-378977908984,87405375255,734279423,-19548378633,-16499056296,-32689896202,-11157004099,27105510993,4685265565,-8413331014,-3728065449,0,23377445544,-5844654104,0,-5844654104,17532791440,-2284621775,19817413215,367,0
2016,2,597988309547,-32425957887,565562351660,-459114418351,106447933309,3387209985,-13458144475,-13111902166,-38991842075,-14946617254,46392296062,-4342219216,-14020378541,-18362597757,0,28029698305,-4215830695,116361607,-4099469088,23930229217,-6682002780,30612231997,567,0
2016,3,697795121960,-53116248657,644678873303,-522672717134,122006156169,23237303256,-13779937378,-1343619199,-51361575273,-56646526683,26223800392,1354709702,-65709994,1288999708,0,27512800100,-8621976542,0,-8621976542,18890823558,-896341959,19787165517,327,0
2016,4,695510464523,-47542424100,647968040423,-505188505151,142779535272,5633233402,-23142351133,-18252202477,-55502874638,-21180462164,51421476460,1385232359,-684524465,700707894,0,52122184354,-9212809846,0,-9212809846,42909374508,948416514,41960957994,694,0
2017,1,718718184841,-34031086007,684687098834,-554888062450,129799036384,3387251345,-17117311277,-16120491414,-60357172279,-17698178697,38013625476,554257568,-2406849668,-1852592100,2026679202,38187712578,-5403442111,-587246346,-5990688457,32197024121,1970501463,30226522658,500,0
2017,2,772569872356,-31100181377,741469690979,-658890696004,82578994975,2494010357,-22874106137,-21553601198,-35629514977,-9316411052,18361294125,608179484,568185414,1176364898,0,19537659023,-4699502292,1045200000,-3654302292,15883356731,778176041,15105180690,241,0
2017,3,1001075266119,-40958210485,960117055634,-823005376181,137111679453,2402565108,-27673180099,-23284922523,-67410528719,-21735055206,22695480537,4690986084,-4954470115,-263484031,2658880832,25090877338,-3069685506,0,-3069685506,22021191832,970752110,21050439722,329,0
