disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2009-12-30,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2009-12-30,,,Ngày giao dịch đầu tiên trên sàn HOSE,,,,
2010-01-18,investorRight,POLL,Lấy ý kiến cổ đông,2010-01-22,2010-02-05,2010-02-05,Lấy ý kiến cổ đông thông qua việc phát hành 10 triệu cổ phần để tăng vốn điều lệ,,,,
2010-03-08,investorRight,MEETING,Họp cổ đông,2010-03-16,2010-04-27,2010-04-27,ĐHCĐ thường niên 2010,,,,
2010-05-06,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-05-13,2010-06-17,2010-06-17,Trả cổ tức năm 2010 (1500 đ/cp),1500,15,,2010
2010-05-06,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-05-13,2010-06-17,2010-06-17,Trả cổ tức năm 2009 (1500 đ/cp),1500,15,,2009
2010-07-02,investorRight,ISSUE,Phát hành thêm,2010-06-30,2010-08-09,,Bán ưu đãi tỷ lệ 5:1 với giá 12.000 đ/cp,,20,,
2010-07-15,investorRight,MEETING,Họp cổ đông,2010-07-28,2010-09-11,2010-09-11,ĐHCĐ thường niên 2010,,,,
2011-03-15,investorRight,MEETING,Họp cổ đông,2011-03-21,2011-04-23,2011-04-23,ĐHCĐ thường niên năm 2011,,,,
2011-08-17,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-08-23,2011-09-25,2011-09-25,Trả cổ tức đợt 2/2010 (800 đ/cp),800,8,2,2010
2011-08-17,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2011-08-23,2011-08-25,,"Trả cổ tức đợt 2/2010, Tỷ lệ 100:7",,7,2,2010
2011-10-10,investorRight,MEETING,Họp cổ đông,2011-10-18,2011-11-19,2011-11-19,thông qua một số kế hoạch và KHSX năm 2011,,,,
2011-12-19,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2011-12-27,,,Số lượng 1.710.723 cp,,,,
2012-03-08,investorRight,MEETING,Họp cổ đông,2012-03-16,2012-04-21,2012-04-21,ĐHCĐ thường niên 2012,,,,
2012-09-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-09-21,2012-10-25,2012-10-25,Trả cổ tức năm 2011 (500 đ/cp),500,5,,2011
2013-02-28,investorRight,MEETING,Họp cổ đông,2013-03-13,2013-04-27,2013-04-27,Đại hội đồng cổ đông thường niên năm 2013,,,,
2013-11-04,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-11-14,2013-12-18,2013-12-18,Trả cổ tức năm 2012 (300 đ/cp),300,3,,2012
2014-03-13,investorRight,MEETING,Họp cổ đông,2014-03-19,2014-04-22,2014-04-22,Đại hội cổ đông thường niên năm 2014,,,,
2014-07-25,investorRight,ISSUE,Phát hành thêm,2014-08-01,2014-09-09,,"Tỷ lệ 100:11.49, giá 5000 đ/cp",,11.49,,
2014-08-13,schedEvent,schedIssue,Dự kiến phát hành,,,,Phát hành cổ phiếu cho CĐHH,,,,
2014-08-13,schedEvent,schedIssue,Dự kiến phát hành,,,,Phát hành cổ phiếu cho cổ đông chiến lược,,,,
2014-10-30,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2014-11-07,,,"Số lượng 3.000.000 cp, phát hành thêm đợt 1 cho CĐHH",,,,
2014-10-30,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2015-09-28,,,"Số lượng 4.000.000 cp, phát hành cho đối tác chiến lược",,,,
2014-11-26,investorRight,ISSUE,Phát hành thêm,2014-12-03,2015-01-09,,"Tỷ lệ 100:9.09, giá 5000 đ/cp",,9.09,,
2014-11-26,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-12-03,2015-01-08,2015-01-08,Trả cổ tức năm 2014 (300đ/cp),300,3,,2014
2015-03-04,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2015-03-12,,,Số lượng 3.000.000 cp,,,,
2015-03-13,investorRight,MEETING,Họp cổ đông,2015-03-18,2015-04-17,2015-04-17,ĐHĐCĐ thường niên năm 2015,,,,
2015-08-14,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-08-21,2015-10-02,2015-10-02,Trả cổ tức năm 2015 (300 đ/cp),300,3,,2015
2015-08-14,investorRight,ISSUE,Phát hành thêm,2015-08-21,2015-10-06,,"Tỷ lệ 10000:4903, giá 10.000 đ/cp",,49.03,,
2015-08-14,investorRight,MEETING,Họp cổ đông,2015-08-21,,,ĐHĐCĐ bất thường năm 2015,,,,
2015-11-17,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2015-12-11,,,Số lượng 18.000.000 cp,,,,
2016-03-15,investorRight,MEETING,Họp cổ đông,2016-03-23,2016-04-22,2016-04-22,ĐHCĐ thường niên năm 2016,,,,
2016-04-25,schedEvent,schedDiv,Dự kiến cổ tức,,,,chi trả cổ tức năm 2016 (1.000đ/cp),1000,10,,2016
2016-04-25,schedEvent,schedDiv,Dự kiến cổ tức,,,,chi trả cổ tức còn lại năm 2015 bằng cổ phiếu tỉ lệ 12%,,12,,2015
2016-08-04,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2016-08-19,2016-08-22,,"Trả cổ tức năm 2015, Tỷ lệ 100:12",,12,,2015
2016-09-26,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2016-10-03,,,Số lượng 6.478.780 cp,,,,
2017-03-07,investorRight,MEETING,Họp cổ đông,2017-03-20,2017-04-12,2017-04-12,ĐHCĐ thường niên năm 2017,,,,
2017-03-07,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-03-20,2017-05-10,2017-05-10,Tạm ứng cổ tức năm 2016 (300đ/cp),300,3,,2016
2017-06-20,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến trả cổ tức còn lại năm 2016 (200 đ/cp),200,2,,2016
2017-08-23,schedEvent,schedDiv,Dự kiến cổ tức,2017-09-15,2017-09-15,,"Dự kiến trả cổ tức bằng cổ phiếu năm 2016, tỷ lệ 100:5",,5,,2016
2017-09-01,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2017-09-15,2017-09-18,,"Trả cổ tức năm 2016, Tỷ lệ 100:5",,5,,2016
2017-09-01,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-09-15,2017-10-10,2017-10-10,Trả cổ tức còn lại năm 2016 (200 đ/cp),200,2,,2016
2017-10-06,investorRight,MEETING,Họp cổ đông,2017-09-15,2017-10-20,2017-10-20,ĐHĐCĐ bất thường năm 2017,,,,
2017-10-16,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2017-10-25,,,Số lượng 3042903 cp,,,,
2017-10-23,schedEvent,schedIssue,Dự kiến phát hành,2018-10-08,2018-10-08,,Dự kiến phát hành 18.000.000 cp để hoán đổi với cp CTCP Sản xuất - Kinh doanh Toàn Mỹ,,,,
2018-03-02,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-03-20,2018-04-13,2018-04-13,Tạm ứng cổ tức năm 2017 (300 đ/cp),300,3,,2017
2018-04-09,investorRight,MEETING,Họp cổ đông,2018-03-20,2018-04-27,2018-04-27,ĐHĐCĐ thường niên năm 2018,,,,
2018-04-28,schedEvent,schedDiv,Dự kiến cổ tức,,,,"Dự kiến trả cổ tức bằng cổ phiếu năm 2017, tỷ lệ 100:5",,5,,2017
2018-04-28,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến trả cổ tức năm 2017 (500đ/cp),200,2,,2017
2018-05-07,schedEvent,schedIssue,Dự kiến phát hành,2018-05-30,2018-05-30,,Dự kiến phát hành 3195677 cổ phiếu để trả cổ tức từ nguồn LNST trong năm 2017,,5,,
2018-05-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-05-30,2018-09-28,2018-09-28,Trả cổ tức đợt 2/2017 (200 đ/cp),200,2,2,2017
2018-05-22,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2018-05-30,2018-05-31,,"Trả cổ tức năm 2017, Tỷ lệ 100:5",,5,,2017
2018-05-31,schedEvent,schedIssue,Dự kiến phát hành,2018-10-08,2018-10-08,,Dự kiến phát hành 17.960.000 cp riêng lẻ để hoán đổi cố phiếu của SX-KS Toàn Mỹ,,,,
2018-07-06,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,,,,Số lượng 3194931 cp,,,,
2019-03-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-03-29,2019-05-21,2019-05-21,Trả cổ tức năm 2018 (300 đ/cp),300,3,,2018
2019-03-11,investorRight,MEETING,Họp cổ đông,2019-03-29,2019-04-25,2019-04-25,ĐHĐCĐ thường niên 2019,,,,
2019-04-11,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2019-10-04,,,Số lượng 17960000 cp,,,,
2019-04-26,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến trả cổ tức đợt 2/2019 (500 đ/cp),500,5,2,2019
2019-04-26,schedEvent,schedDiv,Dự kiến cổ tức,,,,"Dự kiến trả cổ tức đợt 1/2019, tỷ lệ 100:5",,5,1,2019
2019-04-26,schedEvent,schedDiv,Dự kiến cổ tức,2019-06-06,2019-06-06,,"Dự kiến trả cổ tức đợt 2/2018, tỷ lệ 100:2",,2,2,2018
2019-05-07,investorRight,ADPAYDATE,Thay đổi ngày trả cổ tức,2019-03-29,2019-05-21,2019-05-21,Thay đổi từ ngày 7/5 sang ngày 21/5,,,,2018
2019-05-29,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2019-06-06,2019-06-07,,"Trả cổ tức đợt 3/2018, Tỷ lệ 100:2",,2,3,2018
2019-05-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-06-06,2019-10-18,2019-10-18,Trả cổ tức đợt 2/2018 (500 đ/cp),500,5,2,2018
2019-07-05,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2019-07-18,,,"Số lượng 1,700,844 cp",,,,
2020-06-11,investorRight,MEETING,Họp cổ đông,2020-05-25,2020-06-18,2020-06-18,ĐHĐCĐ thường niên năm 2020,,,,
