date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,236540,233000,100,3460,0,0
2019-12-03,229340,225640,1720,2020,0,480
2019-12-04,386570,361000,30,1370,0,400
2019-12-05,447500,429000,0,7380,0,0
2019-12-06,384560,334000,930,9340,0,990
2019-12-09,191375,164950,0,34685,13000,50
2019-12-10,259190,231800,0,32220,16390,190
2019-12-11,254980,254910,110,6000,0,0
2019-12-12,339030,326000,8480,14630,0,1200
2019-12-13,258595,257285,1750,60855,50025,0
2019-12-16,275835,252730,0,8535,0,670
2019-12-17,285810,284450,0,14800,0,20
2019-12-18,414340,390260,0,19840,0,0
2019-12-19,294270,293900,0,4510,0,0
2019-12-20,470213,456980,0,105197,85000,130
2019-12-23,293410,272000,0,11520,0,20
2019-12-24,340950,320000,0,1200,0,0
2019-12-25,335565,334000,800,11945,0,0
2019-12-26,315110,285010,0,37550,0,0
2019-12-27,554380,516250,0,21540,0,0
2019-12-30,240230,240000,0,9800,0,0
2019-12-31,146360,130000,3140,137710,121000,0
2020-01-02,338480,333990,370,5280,0,0
2020-01-03,314320,310790,0,37050,24290,0
2020-01-06,302230,294000,4510,6700,0,0
2020-01-07,348930,326930,0,2660,0,0
2020-01-08,278650,254340,0,4630,0,3080
2020-01-09,221300,210500,0,11700,0,0
2020-01-10,297120,261000,14960,3250,0,0
2020-01-13,284703,272850,130,122687,113000,0
2020-01-14,447800,423350,550,8470,0,0
2020-01-15,255030,241000,6340,8070,0,200
2020-01-16,655830,641150,0,16650,0,1550
2020-01-17,171250,153950,52950,8700,0,790
2020-01-20,296225,272180,15500,123905,109000,0
2020-01-21,299210,297910,0,30010,21000,0
2020-01-22,424087,410480,0,15473,0,0
2020-01-30,317290,305440,60,20920,0,0
2020-01-31,298318,282000,0,6822,0,0
2020-02-03,269485,252010,10430,14035,0,10000
2020-02-04,459290,446000,0,21530,0,0
2020-02-05,161340,157900,8800,162290,150000,600
2020-02-06,568860,568450,0,1750,0,0
2020-02-07,385540,367750,0,57220,27140,1100
2020-02-10,830820,829830,0,27320,12010,0
2020-02-11,426880,422700,0,109450,100000,2420
2020-02-12,403979,400560,0,386741,373520,5690
2020-02-13,795640,785000,3000,46560,33000,2600
2020-02-14,343300,322920,0,71590,44000,250
2020-02-17,54920,54000,0,162780,140000,0
2020-02-18,330001,325640,6050,224479,186039,100
2020-02-19,605040,555120,0,162100,156260,300
2020-02-20,305070,293010,0,38050,0,14590
2020-02-21,370703,362260,800,173477,150000,0
2020-02-24,291840,278000,10,47690,40020,310
2020-02-25,562800,550400,0,6540,0,1780
2020-02-26,340660,335710,10,11300,0,0
2020-02-27,309500,298000,0,9600,0,1960
2020-02-28,979930,957610,0,235590,218710,0
2020-03-02,745450,719510,1500,46580,32110,600
2020-03-03,1543880,1517880,0,6280,0,730
2020-03-04,245130,232800,5450,134290,127400,1500
2020-03-05,316415,312600,10580,13605,12000,8010
2020-03-06,226788,210600,0,99862,95000,0
2020-03-09,462510,436800,3700,65790,0,2680
2020-03-10,693715,661000,560,63735,36000,270
2020-03-11,226892,195500,9210,202578,185748,0
2020-03-12,312170,295000,0,22340,0,0
2020-03-13,122640,113000,8980,24760,23915,0
2020-03-17,172240,156500,1090,59250,51500,0
2020-03-18,1052489,1017470,50,74961,62802,1000
2020-03-19,105570,82165,0,36990,0,0
2020-03-20,82104,69970,0,93256,91946,0
2020-03-23,594000,591810,0,1420,0,0
2020-03-24,380120,371490,520,21480,21250,0
2020-03-25,934655,916000,500,179675,147000,11000
2020-03-26,352556,347146,0,42964,31000,40
2020-03-27,320280,315270,0,11010,0,0
2020-03-30,99270,78110,0,26980,25000,0
2020-03-31,551930,522400,100,6710,0,0
2020-04-01,35120,25000,290,30000,26000,0
2020-04-02,32560,32560,0,32560,32560,0
2020-04-03,184552,154747,10,488218,431240,0
2020-04-06,525241,487340,0,45999,26689,2490
2020-04-07,235830,216000,0,5470,0,3360
2020-04-08,334385,321010,170,130485,95000,1130
2020-04-09,39745,32000,10,45165,35900,3140
2020-04-10,96690,67000,10,1600,0,930
2020-04-13,27433,20000,0,77137,75000,180
2020-04-14,206083,185520,0,18357,0,0
2020-04-15,269024,251020,0,5736,0,0
2020-04-16,307305,298000,0,7075,0,1510
2020-04-17,145780,121090,10,16620,0,20
2020-04-20,102350,100000,0,4970,0,0
2020-04-21,167446,162010,130000,121884,120020,0
2020-04-22,76619,70000,0,98021,50000,0
2020-04-23,85657,78080,10,4073,0,0
2020-04-24,299172,293280,0,3758,0,0
2020-04-27,172350,142000,0,153340,140000,0
2020-04-28,158965,149950,10,142165,140000,20
2020-04-29,121095,118000,0,1245,0,0
2020-05-04,111079,110000,0,591,0,0
2020-05-05,470370,466320,0,96300,95900,0
