Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,1,7578606091,-4446114059,-1533683576,-1301492134,-500000000,70130786733,-61913361087,0,8014741968,0,0,0,0,0,0,573231372,573231372,0,0,940416491,-8738321447,0,0,0,-7797904956,790068384,11219475818,0,12009544202
2010,1,29018102937,-8540246815,-1575785713,-3559753755,0,14997496419,-34946630036,0,-4606816963,-52273897,0,-11000000000,18000000000,0,0,125088871,7072814974,0,0,1034000000,-10182601308,-895193841,-280300000,0,-10324095149,-7858097138,10531022361,0,2672925223
2010,2,53911617296,-16642215120,-9753787840,-1946350666,-16975938,23967496463,-68122041291,0,-18602257096,-14022270000,0,-71000000000,63000000000,0,0,295591957,-21726678043,0,35998766000,21889470897,-21226332705,0,0,0,36661904192,-3667030947,10531022361,0,6863991414
2011,1,19620761106,-4561789745,-879388833,-3958741500,0,9843537128,-12480299800,0,7584078356,-26428836,0,-1150000000,0,0,0,17040958,-1159387878,0,0,4183691799,-9460992922,-1913317221,-200500000,0,-7391118344,-966427866,2807365930,0,1840938064
2011,4,21014108451,-7921922981,2885309634,-6692863322,0,7001771117,-16809882340,0,-523479441,499765873,0,-2050000000,0,-1216270401,0,150958471,-2615546057,0,0,3508879911,5314347836,3002150962,-33500000,0,11791878709,8652853211,1746268990,0,10399122201
2012,1,21062832336,-7652039982,-1729103558,-4299946887,0,5703559286,-17927339694,2515881665,-4842038499,-67481546,0,0,0,0,0,26167692,-41313854,0,0,7283900000,-10089258209,0,-279300000,0,-3084658209,-7968010562,10399122201,0,2431111639
2012,2,61610848657,-28517734097,-2217965078,291329858,0,1309198576,-29265627743,0,3210050173,-24568817,0,0,0,0,0,-13966863,-38535680,0,0,16275675129,-17529336094,0,279300000,0,-974360965,2197153528,2431111639,1341242,4629606409
2012,4,-13840891291,-57275663823,-6355416438,3355806376,0,-11325125641,60958589111,0,-24482701706,-63044728,46200000,3980000000,2600000000,-3500000000,244942264,-69830317,3238267219,0,0,38094847498,-16559441087,5532250023,279435000,0,27347091434,6102656947,3642785326,0,9745442273
2013,1,33126408098,-14438442087,-2204495578,-5206824748,0,10880328665,-15282443307,0,6874531043,-42937213,0,-11500000000,11680000000,0,0,81598370,218661157,0,0,4909000000,-12611550866,0,-205500000,0,-7908050866,-814858666,9745442273,0,8930583607
2013,2,42940237245,-29656615855,-11853285571,2905592906,0,-10755075701,13529464563,0,7110317587,42937213,0,500000000,-680000000,0,2680000000,43619836,2586557049,0,0,14538101075,-9931333871,0,205500000,0,4812267204,14509141840,8930583607,0,23439725447
2013,3,69773005242,1152498099,8522040745,-8724349112,-3130000,24047222851,-66419342008,0,28347945817,-42937213,0,-500000000,2881540900,0,-2680000000,199078389,-142317924,0,0,-14538101075,-14019086055,0,-3536900500,0,-32094087630,-3888459737,23439725447,0,19551265710
2013,4,40813975209,-8296279864,-2662947493,-2617018255,-1004818295,5967915879,-18877770651,0,13323056530,0,0,0,-201540900,0,0,120972309,-80568591,0,0,3805000000,-15277273088,0,3331373500,0,-8140899588,5101588351,19551265710,0,24652854061
2014,1,34443892920,-8388771881,-3998365752,-4206426929,-238244497,11410952627,-18680790496,0,10342245992,0,0,0,0,0,0,117222015,117222015,0,0,-7443674000,-647722090,0,0,0,-8091396090,2368071917,24652854061,0,27020925978
2014,2,30756138947,-3501139024,-1765851100,-2228592223,-232080691,10183004489,-38401641674,0,-5190161276,0,0,0,52950788,0,0,198213450,251164238,0,0,7443674000,-13537000100,-1093219587,0,0,-7186545687,-12125542725,26756762273,0,14631219548
2014,4,52730010833,-6855565565,-1308024683,-1197276062,-491621009,7363964186,-32033510783,0,18207976917,0,0,-20015000000,10000000000,0,0,98709351,-9916290649,0,0,3654360825,-2683051479,0,0,0,971309346,9262995614,5743995340,0,15006990954
2015,1,23231869939,-7682935393,-2671120630,-2704649017,-3002561917,2793336412,-13007145038,0,-3043205644,-30083545,0,-1000000000,0,0,0,24928456,-1005155089,0,0,2320462067,-2381213630,-50202542,-3900000,0,-114854105,-4163214838,15006939754,0,10843724916
2015,2,0,0,0,0,0,0,0,0,-231056105461,-3765784364,40878498179,1000000000,0,-15052870000,0,1712090541,24771934356,245030710000,0,6155038880,-3980311100,50202542,-3900000,0,247251740322,40967569217,10851524916,0,51819094133
