date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,32100,19000,2000,51770,25800,0
2019-12-03,5015,0,0,13245,0,140
2019-12-04,4690,0,2000,35200,0,1500
2019-12-05,4325,0,3750,3705,0,10000
2019-12-06,170,0,0,5360,0,3000
2019-12-09,4940,0,4000,39640,0,310
2019-12-10,8225,0,0,50135,30210,1090
2019-12-11,86200,11600,3000,73090,30000,2000
2019-12-12,4030,0,12160,11210,0,4780
2019-12-13,27715,0,10010,25225,0,0
2019-12-16,32685,16520,20,47095,24040,830
2019-12-17,67500,0,7570,88790,31630,28470
2019-12-18,6766,0,11000,123274,110980,6000
2019-12-19,32310,0,6000,66400,50000,8750
2019-12-20,21880,0,0,85580,48080,1500
2019-12-23,243841,132886,5000,142759,22400,7510
2019-12-24,261158,59508,24000,209732,76540,30790
2019-12-25,80701,27852,3900,72359,8911,4920
2019-12-26,81719,9890,6360,166321,98591,6700
2019-12-27,86545,0,0,58685,11130,12800
2019-12-30,223549,125469,20590,94981,10000,37320
2019-12-31,72618,25500,8320,88032,13071,7210
2020-01-02,112353,9500,2840,136747,45880,5000
2020-01-03,41210,12180,13390,79670,28150,12600
2020-01-06,47149,0,19200,240471,86521,13690
2020-01-07,45147,8640,1270,85723,27190,6170
2020-01-08,75939,10000,10690,327421,226976,13000
2020-01-09,50933,20559,1300,82397,20000,18220
2020-01-10,57864,9460,1010,141926,85000,11220
2020-01-13,73117,17541,310,101713,55780,1630
2020-01-14,19507,0,200,25773,0,2200
2020-01-15,140200,0,18230,223910,118830,9700
2020-01-16,34712,0,5540,38598,0,7550
2020-01-17,15680,0,1200,23620,10270,1000
2020-01-20,87496,8500,5980,64524,12600,3400
2020-01-21,21690,12380,2500,262960,205030,0
2020-01-22,26135,0,500,16205,0,6330
2020-01-30,51860,10000,270,200300,103410,44670
2020-01-31,36190,18750,1000,108740,67910,4570
2020-02-03,78420,24590,15190,178420,118550,650
2020-02-04,123433,42730,0,84627,37490,6710
2020-02-05,27936,9406,4800,60014,26110,7310
2020-02-06,131159,43300,6860,89271,36000,2610
2020-02-07,50560,0,4080,36460,20000,200
2020-02-10,36022,10392,16000,19528,0,470
2020-02-11,29507,0,3570,47143,0,19640
2020-02-12,11275,0,0,123675,113500,0
2020-02-13,114409,43960,1240,33371,9091,7500
2020-02-14,16740,0,5150,2830,0,11000
2020-02-17,5251,0,300,21989,9804,5330
2020-02-18,11715,0,1000,17795,0,11000
2020-02-19,40055,19000,3120,33215,10000,6000
2020-02-20,129345,117030,8830,40325,10000,7090
2020-02-21,13590,0,0,38030,13810,0
2020-02-24,63475,20000,1400,115965,84270,1650
2020-02-25,24610,0,9550,75250,19380,6380
2020-02-26,10360,0,0,20110,0,6300
2020-02-27,2395,0,0,4075,0,2900
2020-02-28,12200,0,1000,15780,0,1510
2020-03-02,40160,10000,5400,90250,46000,100310
2020-03-03,20015,0,5000,107765,85000,10
2020-03-04,30272,0,1000,30688,10000,0
2020-03-05,57050,19230,1100,123210,68330,20020
2020-03-06,473601,278651,0,128579,69020,41530
2020-03-09,65658,17410,500,263312,196170,3390
2020-03-10,66206,27770,15000,126164,75400,57000
2020-03-11,42460,10000,6430,100630,16500,210
2020-03-12,120861,85862,490,212499,117638,1000
2020-03-13,88010,20730,18350,250770,184170,22910
2020-03-17,15170,0,0,10730,0,0
2020-03-18,16829,0,11000,50871,15000,0
2020-03-19,69850,50000,0,11890,0,50
2020-03-20,134680,72750,17450,265300,172820,1260
2020-03-23,3106,0,710,259354,189974,200
2020-03-24,82610,28000,0,139500,29500,700
2020-03-25,101423,28480,16200,93557,28680,500
2020-03-26,32270,0,0,39570,0,500
2020-03-27,220682,54000,17000,533608,199438,8000
2020-03-30,101618,19000,15000,790332,404830,40020
2020-03-31,13677,0,9000,46593,0,5990
2020-04-01,36960,0,0,7640,0,1420
2020-04-02,22300,22300,0,22300,22300,0
2020-04-03,236405,109320,4000,13975,0,61260
2020-04-06,330727,124917,2670,62243,0,16610
2020-04-07,33393,0,0,58037,0,10990
2020-04-08,31360,0,1340,37040,0,0
2020-04-09,56300,0,3380,79510,18000,4800
2020-04-10,337079,249200,790,125751,66420,17000
2020-04-13,255440,118400,43480,128470,30990,390
2020-04-14,79325,12990,10,92725,25000,900
2020-04-15,56935,0,8720,228585,105080,890
2020-04-16,113855,0,15060,138535,0,1330
2020-04-17,140970,36140,9700,59280,0,3550
2020-04-20,102385,0,5600,120195,58000,7470
2020-04-21,93728,25862,6100,158402,40358,1950
2020-04-22,82380,15000,9790,62870,27720,0
2020-04-23,470024,139034,2770,1090536,831886,40620
2020-04-24,202012,29140,4870,108318,0,51080
2020-04-27,162991,46166,12640,254049,168350,22330
2020-04-28,90930,15000,2000,104270,0,2200
2020-04-29,140759,88490,1000,39261,0,0
2020-05-04,61045,0,15840,62855,0,1300
2020-05-05,30060,0,10000,64400,28500,880
