Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2007,0,99275143992,0,99275143992,-84839875317,14435268675,2580281904,-1482880677,-1482880677,-2278682688,-3602635783,9651351431,3184696467,-2500918232,683778235,0,10335129666,-3782592743,313597200,-3468995543,6866134123,0,6866134123,841,0
2008,0,42349054743,0,42349054743,-33574335248,8774719495,3538881704,-4148666564,-3555543984,-2712122903,-4747718596,705093136,2305835480,-546145774,1759689706,0,2464782842,-331933646,-268239081,-600172727,1864610115,0,1864610115,130,0
2009,0,544622553386,-68400785005,476221768381,-349751481826,126470286555,6319613419,-29602316451,-2656688437,-8055701871,-29673512402,65458369250,15145382146,-5027187091,10118195055,0,75576564305,-20707999452,4547993691,-16160005761,59416558544,3688250264,55728308280,3492,0
2010,0,1233298084836,-49859747811,1183438337025,-558814255038,624624081987,18296192733,-51574994004,-51354084913,-26630247895,-71927373951,492787658870,54236735867,-6742372099,47494363768,0,540282022638,-55665367573,-73580656556,-129246024129,411035998509,80551407312,330484591197,8262,0
2011,0,215976135945,-9970213694,206005922251,-98108725925,107897196326,187942024502,-88088874971,-83098953745,-34685463988,-103587379417,69477502452,2080842066,-1560185570,520656496,-22682237587,47315921361,-9780003410,-11802705396,-21582708806,25733212555,12954538454,12778674101,0,0
2012,0,302012384855,-71196833,301941188022,-208966339229,92974848793,45379247998,-73206468144,-73192302844,-18988249480,-27521632088,18637747079,6964679908,-1260196555,5704483353,0,24342230432,-5294021467,0,-5294021467,19048208965,0,19048208965,317,0
2013,0,438749034569,0,438749034569,-330846557769,107902476800,51572208778,-83491083954,-81740251194,-16680778985,-37067291866,22235530773,9872364763,-2028706240,7843658523,0,30079189296,-3761607569,-3304538637,-7066146206,23013043090,0,23013043090,289,0
2014,0,328851888961,-454545455,328397343506,-256001306660,72396036846,102091138190,-56071527241,-55854808448,-35034999658,-43505880513,39874767624,1575993358,-3464168515,-1888175157,0,37986592467,-7868389372,0,-7868389372,30118203095,0,30118203095,278,0
2015,0,1421913166438,-32300190902,1389612975536,-1001995465325,387617510211,215744492325,-53446646714,-54203353031,-44763764988,-91135265989,419884718756,309762293384,-9512627237,300249666147,0,720134384903,-78323472607,-452464560,-78775937167,641358447736,170884833,641187562903,2551,0
2016,0,1114009237497,-94478678541,1019530558956,-700220442888,319310116068,2032009731,-97946914881,-96744220943,-61597455959,-137475750122,26110171085,26526046607,-20374425252,6151621355,0,32261792440,-10655116302,-1514971939,-12170088241,20091704199,472291341,19619412858,44,44
2017,0,507768509866,-140278752349,367489757517,-250588531005,116901226512,178581692471,-64631381979,-63258468922,-28558394738,-103699948400,98593193866,1233562656,-14537986983,-13304424327,0,85288769539,-19911438863,0,-19911438863,65377330676,0,65377330676,143,0
2018,0,532918786137,-64427142764,468491643373,-285784337807,182707305566,91661585590,-54283294520,-51541518398,-28486627875,-117881341789,73717626972,5511880539,-24106873765,-18594993226,0,55122633746,-12622425284,0,-12622425284,42500208462,0,42500208462,89,0
2019,0,788527489075,-132254785112,656272703963,-427514494616,228758209347,5584437885,-49427642517,-44562403233,-21905095521,-87889559468,75120349726,7772984937,-23005911958,-15232927021,0,59887422705,-18388622300,0,-18388622300,41498800405,0,41498800405,86,0
