Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,3,82268000120,25087064061,0,0,0,0,11476777779,0,118831841960,-250757355666,34611851990,-142603492484,2284290796,-11476777779,-3803005685,0,-136431162,-253049078030,-22467687537,0,0,0,-84905000,0,0,-22552592537,0,0,353882507680,-85566000206,0,0,0,268316507474,-7285163093,14763754154,0,7478591061
2011,1,53703310372,530897732,0,0,0,0,11141785716,0,65375993820,-331396081008,16141646969,208689486116,6749054775,-11141785716,-413465170,0,0,-45995150214,-1361512094,0,-19395855500,2911472000,0,0,0,-17845895594,0,0,35989746200,-20812218963,0,0,0,15177527237,-48663518571,56884892393,0,8221373822
2011,2,-24199883677,510255236,6251735733,0,0,-64185403392,36654359124,0,-44968936976,197085032371,104700836312,-217843668156,7878600202,-16871269899,-44072427,0,-239856000,29696665427,-256581818,0,-40604144500,-1911472000,-19530828132,1933472000,779932788,-59589621662,0,0,12756491411,12893557629,0,0,0,25650049040,-4242907195,8221373822,0,3978466627
2011,3,5249903501,472737754,23893315242,0,0,-39325891350,11737975961,0,2028041108,203143169000,-161352132472,140048695288,8486137916,-11737975961,0,53863317,-28850095,180640948101,-69090000,0,0,0,-168772927425,3187978000,0,-165654039425,0,0,3592505910,-20732625000,0,0,0,-17140119090,-2153210414,3978466627,0,1825256213
2011,4,12562591165,395420128,10460167048,0,0,249465702596,23564832944,0,296448713881,-609106840422,-244660622724,1072104418662,30957852876,-43347922169,0,-53863317,-370200000000,132141736787,-57203637,782954545,60000000000,0,-100679756800,0,0,-39954005892,0,0,25000000000,-107836586193,0,0,0,-82836586193,9351144702,1825256213,0,11176400915
2012,1,1708168568,372690526,0,0,0,-101942500,14631293143,0,16610209737,-31761451640,-758699669,15768947053,80338750,-2428445965,0,0,0,-2489101734,-16000000,0,0,0,0,0,101942500,85942500,0,0,0,-3000000000,0,0,0,-3000000000,-5403159234,11151133847,0,5747974613
2012,2,14231099515,374504774,588270750,0,0,-38062785148,24045105107,0,1176194998,-5626735361,2186026082,-62736616631,599956592,-16093065453,0,0,-180000000,-80674239773,-15000000,0,0,64550000000,-205190000,19920000000,2544621101,86794431101,0,0,0,0,0,0,0,0,6120191328,5747974613,0,11868165941
2012,3,1367610471,328554497,0,0,0,0,14468043757,0,16164208725,-112954959614,7532863909,103460592733,452282858,-8545624979,0,0,0,6109363632,-1916383635,0,0,35131818440,-35683477000,0,0,-2468042195,0,0,0,-2911000000,0,0,0,-2911000000,730321437,11868165941,0,12598487378
2012,4,8844140001,308239026,-1196517380,0,0,0,18122466322,0,26078327969,-14723906663,173375163852,-15465097180,133510998,-29689669607,-16789713081,0,0,122918616288,-34181818,0,0,54509601770,-188795000000,0,0,-134319580048,0,0,54500000000,-39750000000,0,0,0,14750000000,3349036240,12598487378,0,15947523618
2013,1,5025181568,289689860,0,0,0,0,9560806007,0,14875677435,-64570356322,-16308761386,61802136334,238620762,-5824072987,-20000000,0,0,-9806756164,0,0,0,0,0,0,0,0,0,0,0,-65692482,0,0,0,-65692482,-9872448646,15947523618,0,6075074972
2013,2,11433677182,288021402,-242176634,0,0,-8606605778,35763081440,0,38635997612,46263357806,27565495781,-93719517722,-125700974,-25093971610,20000000,0,-27000000,-6481339107,0,0,-113252778,0,0,0,8606605778,8493353000,0,0,0,-2000000000,0,0,0,-2000000000,12013893,6075074972,0,6087088865
2013,3,20180330952,236168434,0,0,0,0,9840899396,0,30257398782,-70782966338,27257096307,56646657855,97966160,-9204426048,-150000000,0,0,34121726718,0,0,0,118745857512,-150000000000,0,0,-31254142488,0,0,0,-1702000000,0,0,0,-1702000000,1165584230,6087088865,0,7252673095
2013,4,3200218285,218334825,0,0,0,0,26575464351,0,29994017461,-245365729669,-339121194843,339683482539,301808144,-9048420055,-5000000000,0,0,-228556036423,106412576,0,0,0,-200000000,154107600000,0,154014012576,0,0,89703000000,-1798583206,0,0,0,87904416794,13362392947,7252673095,0,20615066042
2014,1,1231670636,265240204,0,0,0,0,8981315991,0,10478226831,-78997735298,-11840432263,15710963289,390851039,-32606192918,-3488473158,0,0,-100352792478,0,0,0,0,-1500000000,0,0,-1500000000,0,0,96618661650,-4605416794,0,0,0,92013244856,-9839547622,20615066042,0,10775518420
2014,2,4709172929,224882113,0,0,0,-70509352718,25871757549,0,-39703540127,58537620360,-174849009643,94859059302,-93779187,-10168200780,100000000,0,0,-71317850075,0,0,0,0,1500000000,0,10932250,1510932250,0,0,89737455879,-14655973500,0,0,0,75081482379,5274564554,10775518420,0,16050082974
2014,3,6146782413,220205388,0,0,0,-210116422,8931057443,0,15087928822,-34222442405,-102747644833,82014167946,247367666,-9170358829,1401316632,0,0,-47389665001,0,0,0,0,0,0,0,0,0,0,45448177244,-1700000000,0,0,0,43748177244,-3641487757,16050082974,0,12408595217
2014,4,28171874732,238205369,1680156251,0,0,70708536890,22007459810,0,122806233052,-787110076790,98334730686,-471933484028,36354683,-41417557832,-1751316632,0,0,-1081035116861,-324000000,0,0,0,-102434205650,144689883578,0,41931677928,800000000000,0,314623502938,-61728307518,0,0,0,1052895195420,13791756487,12408595217,0,26200351704
2015,1,35098334362,306763041,0,0,0,-9570821,8977399344,0,44372925926,-328551431114,151032844511,69305038470,187048024,-9506100087,0,0,0,-73159674270,-2450980909,0,0,0,-189974917600,0,9570821,-192416327688,300000000000,0,8900000000,-18720835073,0,-25703257920,0,264475907007,-1100094951,26200351704,0,25100256753
2015,2,24846649046,994119355,447938326,0,0,-26443099691,20780010591,0,20625617627,13458492750,85308685880,-86584408708,-1473118189,-12957034333,-66194186,0,0,18312040841,-11138090909,0,0,0,-20245160400,4578000000,1906564179,-24898687130,0,0,70571345241,-6745204806,0,-1269202080,0,62556938355,55970292066,25100256753,0,81070548819
2015,3,59993567576,799553532,0,0,0,-117577170,12423967557,0,73099511495,-538012081745,-90540948629,293487247155,587707651,-16132118101,-16817147,0,0,-277527499321,0,0,0,136000000,-360017743055,0,7746377170,-352135365885,630000000000,0,0,-15999728000,0,-5130000,0,613995142000,-15667723206,81070547819,0,65402824613
2015,4,617868858083,1063031154,6243903740,0,0,-515739534599,12021975539,0,121458233917,864931707092,-4468961276,-568083110985,-1991794530,-12357296216,-8497785674,9735057566,-7539000000,393187049894,-1433667866,0,0,21095474000,-506113362991,190904526000,-118377170,-295665408027,0,0,34050000000,-113039433063,0,-29236230000,0,-108225663063,-10704021196,65402824613,0,54698803417
2016,1,62501585256,1030853925,254766741,0,0,-5052408268,10472285840,0,69207083494,-185531110325,99759617173,41551864709,4019999468,-7829080044,-927815834,50000000,0,20300558641,-5007703587,0,-1867400000,0,0,0,0,-6875103587,0,0,25000000000,-32423592621,0,0,0,-7423592621,6001862433,50511352196,0,56513214629
2016,2,7538496393,996662245,3623594573,0,0,-1391242059,17994668193,0,28762179345,8605536559,-54192684509,124509064817,3572745477,-20815626692,-801658129,0,0,89639556868,-7304393893,840909091,-157051882399,97750841067,0,0,3776517000,-61988009134,0,-7260000,72163083333,-121667945183,0,0,0,-49512121850,-21860574116,56513214629,0,34652640513
2016,3,14224320878,1034862292,-1263164517,0,0,-384011130,24821186572,0,38433194095,-995029108346,-126734543700,648209282594,3451528819,-22916601227,-170000000,0,0,-454756247765,-862174281,-840909091,-92134492129,73897600038,0,0,1006906116,-18933069347,26996876394,0,627320973050,-164094613485,0,0,0,490223235959,16533918847,34652640513,0,51186559360
2016,4,56264872194,1158822505,-413235086,0,0,-1087017693,43607204597,0,99530646517,479766722051,232619497912,-105302917615,4181600618,-20251430797,-7847321211,0,0,682696797475,-7632770441,985000000,-159014845066,71982400497,-500000000000,0,-1241033072,-594921248082,0,0,6712397756,-76038059598,0,0,0,-69325661842,18449887551,51186559360,0,69636446911
2017,1,27157489207,1173853622,-172218850,0,0,-535234834,18773130270,0,46397019415,-50499367749,-133702103233,267129774524,-20009029745,-20985541829,-1027310984,0,0,87303440399,-274602463,0,-73290231551,29486803815,0,13200000000,299966,-30877730233,0,0,0,-78157736968,0,0,0,-78157736968,-21732026802,69636446911,0,47904420109
2017,2,28461815467,1180114824,-14579667719,0,0,-17969830270,19843173944,0,16935606246,-95055130869,75369951654,-46032217362,1776129196,-38167220718,-7076859828,0,0,-92249741681,-267901610,0,-128459881594,217895746439,0,-10400000000,19540606123,98308569358,0,0,91677140200,-94812630955,0,0,0,-3135490755,2923336922,47904420109,0,50827757031
2017,3,14367652019,1105796451,0,0,0,-21506704966,16166503118,0,10133246622,911089631434,-89701194058,-816767119993,3957246524,-16188997985,-35350968960,0,0,-32828156416,-140968276,0,-37485416328,38731654286,0,5988000000,3019374204,10112643886,0,0,58311917542,-40284069045,0,0,0,18027848497,-4687664033,50827757031,0,46140092998
2017,4,258006235934,-437927966,255493000,0,0,-3298393197,0,0,254525407771,-1514579118086,242645255563,4775606027110,-2262276110,-1511151475006,-51285632067,-5703947410,-3738897439,2184055344326,0,0,0,0,0,0,3298393197,3298393197,0,0,64477350000,-2264932000000,0,170775000,0,-2200283875000,-12930137477,156984831461,0,144054693984
2018,1,13129623503,675156483,0,0,0,-54000000000,20855421653,0,-19339798361,-52880923445,-3413044641,156588863106,85980299,-1257265350,0,0,0,79783811608,0,0,-61225919114,41284367813,0,256051000,0,-19685500301,0,0,1528896714,-55786648931,0,0,0,-54257752217,5840559090,44814786341,0,50655345431
2018,2,13641774895,683059710,999784273,0,0,-6020940281,10027346473,0,19331025070,-84383010212,79976180485,18304637656,-91003,-12468663026,-27136282846,0,0,-6376203876,-379497273,0,-44287336394,97501216799,0,0,75741480814,128575863946,0,0,0,-138111696434,0,0,0,-138111696434,-15912036364,50655345431,0,34743309067
2018,3,13347029286,687599733,0,0,0,53793667554,8794169825,0,76622466398,-231622877448,-40453202086,177197428773,7274009,-592699162,0,0,0,-18841609516,-79577273,50000000,-97633774059,13890838543,0,0,-75741480814,-159513993603,0,0,185985000000,-277839232,0,0,0,185707160768,7351557649,34743309067,0,42094866716
2018,4,14371494477,687031740,10000000000,0,0,-24022147307,11864580447,0,12900959357,-5566464135,40164278788,233559423541,-660647000,-11864580447,0,0,0,268532970104,-66666667,0,-35427381556,73732422380,0,0,0,38238374157,0,0,0,-312261654830,0,0,0,-312261654830,-5490310569,42094866716,0,36604556147
2019,1,13430983300,758718039,0,0,0,0,9049231263,0,23238932602,-119834917036,36866621654,94122399275,122647994,-99396897,0,0,0,34416287592,-1285754454,0,-51666127565,15597267985,0,2600000000,0,-34754614034,0,0,0,-307450000,0,0,0,-307450000,-645776442,36604556147,0,35958779705
