date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2020-03-13,38400,0,1700,136300,95000,1100
2020-03-20,14050,0,900,40950,0,1000
2020-03-23,23800,12200,0,25400,0,0
2020-04-21,24300,0,11100,69400,14000,7300
2020-04-23,26900,0,9200,78500,17700,26300
2020-04-24,66650,48400,16600,38750,10200,31300
2020-04-27,123100,27200,10600,35500,0,12000
2020-04-28,10050,0,1300,42050,15000,21700
2020-04-29,55900,19300,20100,252300,110500,20000
2020-05-04,15950,0,300,36850,20000,1900
2020-05-05,20850,0,10000,4050,0,3000
