date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,1687150,1532700,230200,1352250,983000,630700
2019-12-03,368800,300000,235500,245400,0,167200
2019-12-04,1827150,914300,368400,2553250,1591500,510200
2019-12-05,1441550,916500,418000,846350,330000,1027600
2019-12-06,96550,0,1307900,507450,222400,262300
2019-12-09,214550,88900,425500,283650,88900,783800
2019-12-10,266200,0,176900,666800,170000,322000
2019-12-11,608850,407750,400000,389750,313350,377400
2019-12-12,2394050,1032500,766300,489850,431000,1107400
2019-12-13,2241800,1444400,0,256800,256800,3809200
2019-12-16,1003650,793550,0,562150,562150,4104600
2019-12-17,8636350,6862700,2237600,2308850,1663000,4604900
2019-12-18,1495800,821850,1048400,4968400,2376150,1060000
2019-12-19,1634800,997700,830000,890500,349800,874000
2019-12-20,773500,292500,826300,907600,423300,1102600
2019-12-23,6906000,4376600,711000,112500,0,2831900
2019-12-24,1165750,252000,426400,2635250,1515400,598500
2019-12-25,296200,54000,1973300,4656900,2632300,1160000
2019-12-26,33650,0,785600,3383050,1909400,739600
2019-12-27,1360550,555000,952600,2011150,1445700,1062300
2019-12-30,15050,0,1067700,1961950,1252800,322600
2019-12-31,1290850,784000,1087300,795450,272200,442800
2020-01-02,755200,500400,1354600,486100,220700,744500
2020-01-03,390600,170000,377500,1496300,1015100,455900
2020-01-06,1068100,719500,231300,593300,479600,1607800
2020-01-07,1589050,302500,801000,331450,187000,773800
2020-01-08,31500,0,432200,2219400,1701600,686500
2020-01-09,115250,0,300300,316150,0,115400
2020-01-10,242200,100000,162300,1779100,1323300,2014500
2020-01-13,600050,436050,543200,2043450,1660250,577100
2020-01-14,90550,0,487600,33950,0,497300
2020-01-15,295000,100000,23100,20200,0,1736500
2020-01-16,28150,0,1110900,299050,150000,769300
2020-01-17,189150,176300,172200,335750,176300,383000
2020-01-20,539200,370000,12000,79600,74500,68800
2020-01-21,1123200,433700,785200,808500,547100,88500
2020-01-22,35100,0,906400,411500,100100,14000
2020-01-30,2600,0,200900,1329900,1201400,73300
2020-01-31,119600,100000,72700,1952100,1054900,347900
2020-02-03,54100,0,853900,1323500,660000,146200
2020-02-04,603750,248400,232500,252950,0,45000
2020-02-05,571550,499300,515000,177450,0,799000
2020-02-06,718500,430600,172800,199600,0,77700
2020-02-07,161000,0,205400,426300,209600,403300
2020-02-10,320200,174000,60500,224500,0,245600
2020-02-11,80450,0,1043900,229050,93300,239900
2020-02-12,380750,0,1392200,305050,91200,462700
2020-02-13,90050,0,246600,1220150,813500,272500
2020-02-14,1270750,636600,429000,454950,154100,931700
2020-02-17,12250,0,705600,555350,502000,73500
2020-02-18,192000,0,253900,528800,200000,510600
2020-02-19,1474850,1025000,853800,100950,0,545500
2020-02-20,1042500,533000,470500,324000,167900,546100
2020-02-21,16100,0,685000,1026300,494700,166700
2020-02-24,14600,0,255100,2028700,1350700,243900
2020-02-25,529900,193650,266800,384800,76050,266200
2020-02-26,63000,0,328300,337100,300000,426900
2020-02-27,146300,0,306700,309200,0,79900
2020-02-28,136550,0,119300,447050,191000,530300
2020-03-02,313400,200000,345200,548000,450000,761500
2020-03-03,1348500,1000900,0,600,0,1288100
2020-03-04,1659000,1427600,0,77300,76700,1987000
2020-03-05,5766210,3634700,280900,183990,140490,6464000
2020-03-06,1201800,200600,1211500,954300,600100,510700
2020-03-09,5650,0,1486200,177950,0,0
2020-03-10,2037250,1337850,1961700,3168850,1396450,1065100
2020-03-11,5603400,3205800,185200,103900,100000,1925000
2020-03-12,1103500,225500,789300,2876400,1842400,850700
2020-03-13,2271350,1316450,1308100,2787550,2285550,3594200
2020-03-17,3046750,2714600,0,5250,0,3123200
2020-03-18,1374850,1187250,0,240350,240350,5909800
2020-03-19,23040850,16593250,3454600,6664650,5013150,6672200
2020-03-20,4960950,3911800,1075100,1484050,892000,2412500
2020-03-23,1996900,1348300,497700,2231900,1401000,1632600
2020-03-24,578950,103300,2102400,9025250,5462600,2577900
2020-03-25,1477700,671700,1375400,3508400,2439500,881900
2020-03-26,356650,310000,1206800,6047850,4182100,1070900
2020-03-27,198600,60000,825600,5451100,3278600,1364100
2020-03-30,22000,0,1675700,1569800,1494000,0
2020-03-31,266150,194250,4044600,6355850,3697650,1676000
2020-04-01,4015000,1964000,2224300,520800,422500,1332100
2020-04-02,2267900,2267900,0,2267900,2267900,0
2020-04-03,5763500,3117750,1105900,410000,276650,734800
2020-04-06,2592800,974900,2109000,2758200,1727200,1375500
2020-04-07,180800,76350,2392000,5948900,4663050,1762100
2020-04-08,1133950,720200,1072900,279850,0,552200
2020-04-09,57900,0,619400,4252100,1672300,557500
2020-04-10,828450,467150,552700,2775750,2062450,5049000
2020-04-13,402450,77150,590500,717350,168250,1494600
2020-04-14,859200,70000,453200,2948600,1919400,1518300
2020-04-15,294950,157950,4700800,793650,462950,599700
2020-04-16,308400,69800,539800,492700,196800,3285300
2020-04-17,435750,202150,1492000,957650,312150,1094200
2020-04-20,3620200,2860600,0,60700,0,4335200
2020-04-21,9156150,5532250,522700,215350,197850,6307800
2020-04-22,7267700,6101400,118400,360100,100000,3058500
2020-04-23,8618950,5678750,809000,343850,337250,805700
2020-04-24,10143500,8955500,610100,1729200,836100,1671600
2020-04-27,8715450,6700900,167100,204650,63100,891700
2020-04-28,1134250,450600,766500,1319850,451400,487900
2020-04-29,13906200,10741400,2917400,2880700,2559800,896300
2020-05-04,2153100,890500,849000,1665100,1268500,214000
2020-05-05,46750,0,890500,903950,625000,0
