Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,1,15128660120,-3333048806,-841607600,-240835030,0,13356130000,-12448425981,0,11620872703,0,0,0,0,0,0,12462781,12462781,0,0,1662400000,-8970700000,0,0,0,-7308300000,4325035484,1093600005,0,5418635489
2010,2,18633222594,-12953464341,-820981056,-877213308,0,737781236,-7887417089,0,-3168071964,-37818182,0,0,0,0,0,14713937,-23104245,6736800000,0,12712718700,-11105625018,0,0,0,8343893682,5152717473,1093600005,0,6246317478
2010,3,21427736935,-6997568703,-1354530456,-958287559,0,25134992945,-24668254827,0,12584088335,0,0,0,0,0,0,17265106,17265106,0,0,9781551600,-19693666818,0,0,0,-9912115218,2689238223,1093600005,0,3782838228
2011,1,7738819776,-13483935384,-2754478500,-354786306,-250000000,51000000000,-46546706444,0,-4651086858,0,10000000,0,0,0,0,2072275014,2082275014,0,0,10325334009,-6748963704,0,0,0,3576370305,1007558461,220002559,0,1227561020
2011,2,4945319588,-22030027352,-8945478180,-432554454,0,-47895474100,46216003584,0,-28142210914,0,-10000000,-4000000,0,-93339814019,117056403383,1815021779,25517611143,0,0,6294471991,-3743032305,0,0,0,2551439686,-73160085,1227561020,0,1154400935
2011,3,5197718054,12263405652,0,-563246366,0,0,-19999140,0,16877878200,-27222075040,0,-562000000,0,-6963717425,11306070682,1364084724,-22077637059,0,0,11149602300,-4449341000,0,0,0,6700261300,1500502441,1154400935,0,2654903376
2011,4,0,4377083612,-2444247860,-1745827874,0,0,4449941828,0,4636949706,-17668785934,0,0,0,0,0,3515000000,-14153785934,0,0,23654868000,-14956132000,0,0,0,8698736000,-818100228,2654903376,0,1836803148
2012,1,13612578212,-8811932648,-1786336300,-634333660,0,50314265087,-57145987646,0,-4451746955,40820000,0,0,0,0,0,1340020437,1380840437,0,0,4305215000,-3472554000,0,0,0,832661000,-2238245518,3079269053,0,841023535
2013,1,31643913271,-16055889383,-3633036300,-688881279,0,21127350416,-44265241629,0,-11871784904,0,1500000,0,0,0,0,1180273389,1181773389,0,0,22153427000,-10988064000,0,0,0,11165363000,475351485,651340250,0,1126691735
2013,2,26341635203,-37292940257,-2180430000,-698420701,0,-16317446816,41830928383,0,11683325812,-32772696743,0,-37681632186,0,0,36768918632,38058441,-33647351856,0,0,41646431000,-15994747000,0,0,0,25651684000,3687657956,1126691735,0,4814349691
2013,3,14713134664,-34912778195,-3509117912,-1944403009,0,61634729113,-67425537088,0,-31443972427,30733060380,0,37681632186,0,0,-36768918632,1293338147,32939112081,0,0,13300211000,-18878460000,0,0,0,-5578249000,-4083109346,4814349691,0,731240345
2013,4,22895293147,-10000000000,1544496712,242372555,0,11032266889,-35224935647,0,-9510506344,0,0,0,0,0,0,0,0,0,0,21299274000,-8390206000,0,0,0,12909068000,3398561656,731240345,0,4129802001
2014,1,42652225574,-10606040392,-4433635100,-770585456,0,40705053208,-48699992262,0,18847025572,-65000000,0,0,0,0,0,1105599287,1040599287,0,0,1703750000,-22412328000,0,0,0,-20708578000,-820953141,4153573960,0,3332620819
