Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2005,0,200221773995,-907491656,199314282339,-156327818392,42986463947,4389952,-12759343644,-12759343644,-24728520520,-3068235049,2434754686,633321950,-35889001,597432949,0,3032187635,0,0,0,3032187635,0,3032187635,2426,0
2006,0,356349078889,-1068343037,355280735852,-268602035476,86678700376,396066249,-23760417502,-23262138843,-47036619757,-4760484162,11517245204,1073416991,-427675102,645741889,0,12162987093,0,0,0,12162987093,0,12162987093,8488,0
2007,0,345040096826,-902436341,344137660485,-242944867930,101192792555,880038804,-26469442449,-24202710751,-46956457543,-4914327417,23732603950,706759642,-32402833,674356809,0,24406960759,-3416974506,0,-3416974506,20989986253,0,20989986253,9402,0
2008,0,218803965951,-5858509627,212945456324,-237255750223,-24310293899,494449775,-26575449401,-26169286809,-35919760530,-8370031362,-94681085417,3639241945,-5265979215,-1626737270,0,-96307822687,0,0,0,-96307822687,0,-96307822687,0,0
2009,0,352500229257,-2541522455,349958706802,-294477476664,55481230138,83036404,-20354394885,-19290007167,-23601708405,-7919758722,3688404530,1458726356,-4136242861,-2677516505,0,1010888025,0,0,0,1010888025,0,1010888025,144.62,0
2010,0,328631462824,-4940862029,323690600795,-264750784544,58939816251,27078424,-22297567114,-19766828064,-21951991011,-11547156580,3170179970,968007588,0,968007588,0,4138187558,0,0,0,4138187558,0,4138187558,592.03,0
2011,0,366094058860,-16907171866,349186886994,-268644891808,80541995186,194674537,-30180554023,-26375503512,-30177261238,-19642411392,736443070,1015274606,-1213582321,-198307715,0,538135355,0,0,0,538135355,0,538135355,77,0
2012,0,322887782074,-7909578695,314978203379,-290594841498,24383361881,289248144,-26850072544,-24709907754,-20361389412,-12523090631,-35061942562,1205458140,-5154899620,-3949441480,0,-39011384042,0,0,0,-39011384042,0,-39011384042,-5581,0
2013,0,330750842472,-1900030307,328850812165,-286225145485,42625666680,446002183,-18071803134,-17472573082,-11174370596,-11475376220,2350118913,2528945986,-4017557621,-1488611635,0,861507278,0,0,0,861507278,0,861507278,123,0
2014,0,393959441330,-6908276371,387051164959,-338822322601,48228842358,204948083,-15254951144,-14458209152,-7596369901,-17254262632,8328206764,3102186837,-5564048867,-2461862030,0,5866344734,0,0,0,5866344734,0,5866344734,839,0
2015,0,451556484664,-8968506878,442587977786,-359900287214,82687690572,146557283,-14299175256,-9961233964,-7207871855,-23054200478,38273000266,2070997347,-5562154480,-3491157133,0,34781843133,0,0,0,34781843133,0,34781843133,4976,0
2016,0,470805903258,-383932979,470421970279,-388354062205,82067908074,132604776,-9756689279,-8377010731,-8585057105,-25322642707,38536123759,3666129773,-2901570891,764558882,0,39300682641,-6059665576,0,-6059665576,33241017065,0,33241017065,4756,0
2017,0,486814894030,-8483492134,478331401896,-420445389365,57886012531,266492155,-9525944422,-9064281496,-5992949469,-14468374405,28165236390,2200879064,-6852680924,-4651801860,0,23513434530,-5630735365,0,-5630735365,17882699165,0,17882699165,2558,0
2018,0,559441677427,-493376158,558948301269,-498174177362,60774123907,128654052,-12622662174,-11160670314,-9412986571,-17196129484,21670999730,702725174,-2346635843,-1643910669,0,20027089061,-4461016911,0,-4461016911,15566072150,0,15566072150,2227,0
2019,0,593121758679,-4391070135,588730688544,-517422816657,71307871887,332457678,-13316177553,-12941528268,-8330722881,-19491928098,30501501033,2961539320,-11449533746,-8487994426,0,22013506607,-6628383007,0,-6628383007,15385123600,0,15385123600,2201,0
