Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,3,99698202425,-26705981271,-14289417362,0,-4213503260,3179005621,-15901617761,0,41766688392,-1693593921,0,0,0,-66417700000,0,2861912236,-65249381685,0,0,0,0,0,-7496025720,0,-7496025720,-30978719013,49478134062,0,18499415049
2011,1,37176155800,-10243218023,-5555423991,0,-9197996935,504752051,-7417235276,0,5267033626,-316525195,0,0,0,0,2560360843,0,2243835648,0,0,0,0,0,-827208700,0,-827208700,6683660574,21330040281,0,28013700855
2011,2,48129012900,-9970718241,-4663066850,-2625000,-2488041905,496231688,-5051906103,0,26448886489,-175400000,0,0,0,0,-2560360843,3804522744,1068761901,0,0,5000000000,-5000000000,0,-11664913375,0,-11664913375,15852735015,28013700855,0,43866435870
2011,3,39824019500,-10415274916,-6435606952,0,-6057268353,774278880,-5702006439,0,11988141720,-246524718,0,0,0,0,0,2272406309,2025881591,0,0,0,0,0,-475679250,0,-475679250,13538344061,43866435870,0,57404779931
2011,4,22111131000,-7774372496,-4765134426,0,-3043733380,649643963,-3615670569,0,3561864092,0,0,0,0,-50000000000,50000000000,10221116444,10221116444,0,0,0,0,0,-192547200,0,-192547200,13590433336,57404779931,0,70995213267
2012,1,47377639100,-12034218221,-7784614577,0,-1569848742,947816217,-11182413423,0,15754360354,-75636000,0,0,0,0,0,4229660572,4154024572,0,0,0,-50000000,0,-43231884825,0,-43281884825,-23373499899,70995213267,0,47621713368
2012,2,52967533819,-13253052442,-4772636177,-50000000,-7356182579,2253252980,-5763738525,0,24025177076,-641865108,0,0,0,0,0,3484931499,2843066391,0,0,10000000000,-9950000000,0,-708115175,0,-658115175,26210128292,47621713368,0,73831841660
2012,3,44162293005,-13325030926,-7688750641,0,-7516241453,-202980091,-6122245216,0,9307044678,-35951329,0,0,0,0,0,5333055517,5297104188,0,0,-10000000000,10000000000,0,79262175,0,79262175,14683411041,73831841660,0,88515252701
2012,4,25764169500,-9132743075,-5979732133,0,-5364766668,1383503075,-3750229345,0,2920201354,-611359492,0,-515000000000,565000000000,0,0,4379378594,53768019102,0,0,10000000000,-10000000000,0,-66899603,0,-66899603,56621320853,88515252701,0,145136573554
2013,1,52870952950,-14201252765,-8208363275,0,-3233452261,1825585998,-15831387656,0,13222082991,-2204555820,0,0,0,0,0,3402973473,1198417653,0,0,0,0,0,-43898676570,0,-43898676570,-29478175926,145136573554,0,115658397628
2013,2,62317463300,-15142116514,-5740048009,0,-6597323437,1157515439,-7957203091,0,28038287688,-190028889,0,0,0,0,0,2034018495,1843989606,0,0,0,0,0,-358299880,0,-358299880,29523977414,115658397628,0,145182375042
2013,3,45487333016,-12203253891,-9511844856,0,-8758845185,526256808,-6837712987,0,8701932905,0,0,0,0,-2000000000,0,2319991435,319991435,0,0,0,0,0,-15606552980,0,-15606552980,-6584628640,145182375042,0,138597746402
2013,4,25947669350,-9436933232,-5099559774,0,-5433832479,283927611,-17337161917,0,-11075890441,0,0,-1118767888889,1118767888889,1075671362,462164319,3392707192,4930542873,0,0,0,0,0,-814145460,0,-814145460,-6959493028,138597746402,0,131638253374
2014,1,46239500150,-13631237023,-6960587042,0,-2128779535,607023097,-13740286776,0,10385632871,-45100000,0,-26000000000,1500000000,0,0,1755055249,-22790044751,0,0,0,0,0,-33005696850,0,-33005696850,-45410108730,131638253374,0,86228144644
2014,2,58342896260,-11578493174,-5384020443,0,-5037310946,1095011392,-8712316607,0,28725766482,-548953436,0,-26600000000,27500000000,0,0,1883692379,2234738943,0,0,0,0,0,-128090400,0,-128090400,30832415025,86228144644,0,117060559669
2014,3,48171662130,-13511508517,-8484582482,0,-7108100952,16307265508,-22886217840,0,12488517847,-99375595,-1700000000,0,0,0,0,1733296571,-66079024,0,0,0,0,0,-123363240,0,-123363240,12299075583,117060559669,0,129359635252
2014,4,26480293925,-8905369002,-5549585302,0,-5050665506,563418401,-6865277296,0,672815220,-158065002,1700000000,-735597326667,770697326667,0,0,2320044785,38961979783,0,0,0,0,0,-16025712410,0,-16025712410,23609082593,129359635252,0,152968717845
2015,1,44687993450,-13711164394,-6693450569,0,-2506948149,545803008,-15174997644,0,7147235702,-158065002,0,0,0,0,0,2609948037,2451883035,0,0,0,0,0,-13534247320,0,-13534247320,-3935128583,152968717845,0,149033589262
2015,2,67962964500,-12942016124,-6421718117,-2955556,-4582395265,30564355986,-38267048737,0,36311186687,-79998600,-36500000000,0,0,0,0,1621856337,-34958142263,0,0,14000000000,-14000000000,0,-24116025035,0,-24116025035,-22762980611,149033589262,0,126270608651
2015,3,50326678500,-15480791187,-10004294163,0,-8347457647,692855222,-8406937094,0,8780053631,0,36500000000,-113400000000,30500000000,0,0,1905585583,-44494414417,0,0,0,0,0,-6224400,0,-6224400,-35720585186,126270608651,0,90550023465
2015,4,25640935000,-9623621228,-5262776462,0,-5448340042,580231774,-5111827604,694812297,774601438,-134861371,0,-25500000000,67400000000,0,0,2703428436,44468567065,0,0,0,0,0,0,0,0,45243168503,90550023465,0,135793191968
2016,1,52442299100,-14961873682,-7194127180,0,-1940949824,739197616,-17556188856,0,11528357174,-662155109,0,-34500000000,24000000000,0,0,1666132856,-9496022253,0,0,0,0,0,-37636232625,0,-37636232625,-35603897704,135793191968,0,100189294264
2016,2,70437509800,-14099671616,-7479125383,0,-4732828211,462706952,-7075464186,1488391185,37513127356,-161448900,0,-142100000000,47500000000,0,0,2160626912,-92600821988,0,0,0,0,0,-875440065,0,-875440065,-55963134697,100189294264,0,44226159567
2016,3,54598178900,-14817114883,-10117975340,0,-8361491056,1215160548,-8759601701,0,13757156468,-173329000,0,-64000000000,30800000000,0,0,995918133,-32377410867,0,0,0,0,0,-101395780,0,-101395780,-18721650179,44226159567,0,25504509388
2016,4,23140986050,-12815824638,-8081765199,0,-5098020468,5820095452,-5079883355,0,-2114412158,-1828300000,0,-3500000000,30500000000,0,0,1501976248,26673676248,0,0,0,0,0,-2252640,0,-2252640,24557011450,25504509388,0,50061520838
2017,1,54739600550,-29410394727,-19592000784,0,-1309186305,590004854,-7159577471,0,-2141553883,-794398500,0,-31200000000,63500000000,0,0,2257181739,33762783239,0,0,0,0,0,-43714723965,0,-43714723965,-12093494609,50061520838,0,37968026229
2017,2,73924188400,407585349,4745567537,0,-4939402744,867589840,-18657395636,1717850227,56348132746,-77733000,0,-155400000000,73800000000,0,0,5907132735,-75770600265,0,0,0,0,0,-14898084640,0,-14898084640,-34320552159,37968026229,0,3647474070
