Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2020,1,5543062864,422878165,0,0,0,-1193269090,0,0,4772671939,-63822233,32392672,-3488190480,224823047,0,-1934496593,0,-11878480000,-12335101648,0,0,-66800000000,72800000000,-7583535460,0,5758780048,4175244588,0,0,0,0,0,-70948018160,0,-70948018160,-79107875220,94718181049,0,15610305829
2020,2,-4312225334,404422162,0,0,0,-2466511024,0,0,-6374314196,-3821078034,306415039,6362165008,400054230,0,0,0,-270288892,-10480582305,0,0,-60700000000,76300000000,7583535460,0,5165554313,28349089773,0,0,0,0,0,-1352288400,0,-1352288400,16516219068,15610305829,0,32126524897
