disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2010-10-07,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2010-10-26,,,Giá tham chiếu 30.000đ/cp,,,,
2010-11-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-12-07,2010-12-22,2010-12-22,Tạm ứng cổ tức đợt 3/2010 (2.000 đ/cp),2000,20,3,2010
2011-01-25,investorRight,MEETING,Họp cổ đông,2011-02-10,2011-03-26,2011-03-26,ĐHCĐ thường niên năm 2011,,,,
2011-03-31,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-04-18,2011-04-29,2011-04-29,Trả cổ tức đợt 4/2010 (900 đ/cp),900,9,4,2010
2011-03-31,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-04-18,2011-04-29,2011-04-29,Tạm ứng cổ tức đợt 1/2011 (600 đ/cp),600,6,1,2011
2011-12-14,investorRight,MEETING,Họp cổ đông,2011-12-27,2012-02-18,2012-02-18,ĐHĐCĐ thường niên năm 2012,,,,
2011-12-14,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-12-27,2012-01-11,2012-01-11,Cổ tức đợt 2.2011 (2.400 đ/cp),2400,24,2,2011
2012-02-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-03-02,2012-03-15,2012-03-15,Cổ tức đợt 1.2012 (600 đ/cp),600,6,1,2012
2012-02-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-03-02,2012-03-15,2012-03-15,Cổ tức đợt 3.2011 (2.200 đ/cp),2200,22,3,2011
2012-12-12,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-01-02,2013-01-23,2013-01-23,Cổ tức đợt 2.2012 (3.000 đ/cp),3000,30,2,2012
2013-02-19,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-03-06,2013-03-20,2013-03-20,trả cổ tức đợt cuối năm 2012 (2.400 đ/cp),2400,24,,2012
2013-08-02,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-08-26,2013-09-11,2013-09-11,Tạm ứng cổ tức đợt 1/2013 (2.000 đ/cp),2000,20,1,2013
2013-12-05,investorRight,MEETING,Họp cổ đông,2013-12-26,2014-01-25,2014-01-25,Đại hội hội cổ đông thường niên năm 2014,,,,
2013-12-05,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-12-26,2014-01-15,2014-01-15,Trả cổ tức năm 2012(1600đ/cp),1600,16,,2012
2014-02-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-02-26,2014-03-12,2014-03-12,Trả cổ tức đợt cuối năm 2013(2400đ/cp),2400,24,,2013
2014-08-11,schedEvent,schedIssue,Dự kiến phát hành,,,,Phát hành cổ phiếu cho CĐHH,,,,
2014-08-11,schedEvent,schedIssue,Dự kiến phát hành,,,,Phát hành cổ phiếu cho Cán bộ CNV,,,,
2014-08-11,schedEvent,schedIssue,Dự kiến phát hành,,,,Phát hành cổ phiếu cho cổ đông chiến lược,,,,
2014-10-13,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-10-22,2014-11-12,2014-11-12,Tạm ứng cổ tức đợt 1 năm 2014 (2.000đ/cp),2000,20,1,2014
2014-12-17,investorRight,MEETING,Họp cổ đông,2015-01-07,2015-02-07,2015-02-07,ĐHĐCĐ thường niên năm 2015,,,,
2014-12-17,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-01-07,2015-02-04,2015-02-04,Trả cổ tức đợt 2/2014 (1.600đ/cp),1000,10,2,2014
2015-03-04,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-03-16,2015-04-15,2015-04-15,Trả cổ tức đợt cuối năm năm 2014 (2.900đ/cp),1200,12,,2014
2015-12-07,investorRight,MEETING,Họp cổ đông,2015-12-30,2016-01-30,2016-01-30,ĐHĐCĐ thường niên năm 2016,,,,
2015-12-07,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-12-30,2016-01-20,2016-01-20,Cổ tức đợt 1 năm 2015 (3.600đ/cp),3600,36,1,2015
2016-03-04,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-03-17,2016-03-30,2016-03-30,Cổ tức bằng tiền năm 2015 (1.100đ/cp),1100,11,,2015
2016-03-09,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2016-03-17,2016-03-18,,"Trả cổ tức năm 2015, Tỷ lệ 100:25",,25,,2015
2016-03-09,investorRight,KINDDIV,Cổ phiếu thưởng,2016-03-17,2016-03-18,,Tỷ lệ 100:18,,18,,
2016-04-19,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2016-04-26,,,Số lượng 3633009CP,,,,
2016-10-17,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến tạm ứng cổ tức đợt 1/2016 (3.600 đ/cp),3600,36,1,2016
2016-12-06,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-12-22,2017-01-14,2017-01-14,Cổ tức đợt 1 năm 2016 (3.600đ/cp),3600,36,1,2016
2016-12-06,investorRight,MEETING,Họp cổ đông,2016-12-22,2017-01-21,2017-01-21,Đại hội đồng cổ đông thường niên năm 2017,,,,
2016-12-12,investorRight,ADPAYDATE,Thay đổi ngày trả cổ tức,2016-12-22,2017-01-12,2017-01-12,Thay đổi ngày trả cổ tức từ ngày 14/01/2016 sang ngày 12/01/2017,3600,36,1,2016
2017-02-03,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-02-16,2017-03-01,2017-03-01,Trả cổ tức bằng tiền đợt 2/2016(1400đ/cp),1400,14,2,2016
2017-12-19,investorRight,MEETING,Họp cổ đông,2018-01-08,2018-02-07,2018-02-07,ĐHĐCĐ thường niên năm 2018,,,,
2017-12-21,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-01-08,2018-02-01,2018-02-01,Trả cổ tức đợt 1/2017 (3600 đ/cp),3600,36,1,2017
2018-02-21,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-03-06,2018-03-15,2018-03-15,Trả cổ tức đợt 2/2017 (2000 đ/cp),2000,20,2,2017
2018-12-04,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến tạm ứng cổ tức đợt 1/2018 (3600 đ/cp),3600,36,1,2018
2018-12-04,investorRight,MEETING,Họp cổ đông,2019-01-02,2019-01-26,2019-01-26,ĐHĐCĐ thường niên năm 2019,,,,
2018-12-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-01-02,2019-01-18,2019-01-18,Trả cổ tức đợt 1/2018 (3600 đ/cp),3600,36,1,2018
2019-02-12,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-02-22,2019-03-08,2019-03-08,Trả cổ tức đợt 2/2018 (2900 đ/cp),2900,29,2,2018
2019-11-20,investorRight,MEETING,Họp cổ đông,2019-12-30,2020-01-20,2020-01-20,ĐHĐCĐ thường niên năm 2020,,,,
2019-11-21,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến trả cổ tức đợt 1/2019 (3600 đ/cp),3600,36,1,2019
2019-12-06,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-12-30,2020-01-20,2020-01-20,Trả cổ tức đợt 1/2019 (3600 đ/cp),3600,36,1,2019
2020-02-03,investorRight,DIVIDEND,Cổ tức bằng tiền,2020-02-21,2020-03-06,2020-03-06,Trả cổ tức đợt 2/2019 (2400 đ/cp),2400,24,2,2019
