Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,2,30803663027,11961926219,-1102075055,972455292,0,-4587559246,5647706555,0,43696116792,-13231298555,-25210770043,-6242040971,-32173077119,-5647706555,-1674223236,0,-4937721033,-45420720720,-13316466328,0,0,0,-5000000000,0,4587559246,-13728907082,0,0,457404582246,-402742213827,0,-6435000,0,54655933419,-4493694383,44721046166,0,40227351783
2010,3,42040173434,17638432103,-2384435107,81635982,0,-4136458471,7632347446,0,60871695387,-12446261293,2547709667,-7475812166,-47721028106,-7632347446,-2142481798,4600141201,2135961986,-7262422568,-26543265261,0,0,0,-4680637143,0,4136458471,-27087443933,0,0,716420053166,-683689145748,0,0,0,32730907418,-1618959083,44721046166,0,43102087083
2011,1,-1331658597,6695932666,-3529607305,0,0,-800280686,3122048082,0,4156434160,6704833146,63576098695,-68083897348,-6529356359,-3122048082,0,23924503982,-2630778496,17995789698,-11690349127,0,0,0,-733805039,0,800280686,-11623873480,0,0,172086856069,-275233589213,0,-6123326500,0,-109270059644,-102898143426,166008027644,0,63109884218
2011,2,13562568501,7100873743,15236627278,113517720,0,-2376419258,3015749194,0,36652917178,-24277511647,-72832949269,31533126978,-10029066130,-2968168422,-4443339719,-13940732611,-515270567,-60820994209,-9746756614,193288628,0,0,733805039,0,3305865348,-5513797599,0,0,347939172664,-310657493528,0,-171525067,0,37110154069,-29224637739,63109884218,0,33885246479
2011,3,21401425808,6914278788,-1702539692,-113517720,0,-557259726,6453936930,0,32396324388,-20738144488,7073525078,72639864466,-5911801765,-6501517702,-3036327198,-4921465026,-3856149480,67144308273,-32681443965,-193288628,0,0,0,0,-372186364,-33246918957,0,0,559333648464,-584950097819,0,-6766545933,0,-32382995288,1514394028,33885246479,0,35399640507
2011,4,15575478608,6566847413,8080576944,0,0,421893329,6621111744,0,37265908038,56276875789,18353841273,-70956650854,-10246531430,-6621111744,-6468490885,-3928695901,-5291962833,8383181453,-25140543125,1432229891,0,0,0,124642589,-421893329,-24005563974,0,0,569131989445,-531337255857,0,0,0,37794733588,22172351067,35399640507,0,57571991574
2012,1,21118942395,8497845780,1113244062,0,0,-191933167,5889675377,0,36427774447,-48451687461,-14351181031,109319143325,-8938698386,-5889675377,-3794583868,0,-4474361379,59846730270,-2384850627,344968250,0,0,0,-71617605,191933167,-1919566815,0,0,408698887363,-460462866926,0,-17209549300,0,-68973528863,-11046365408,57571991574,0,46525626166
2012,2,21690663915,7148724474,-340656685,362553942,0,-3529752358,3631137436,0,28962670724,20256074595,26282332210,-146739493355,-9242167812,-3815845013,-2770069759,1317940046,-1188106356,-86936664720,-1195321952,-248076301,0,0,0,71617605,4074166459,2702385811,0,0,370453222958,-285148055728,0,0,0,85305167230,1070888321,46525626166,0,47596514487
2012,3,24419243409,6183271061,-5556068772,-362553942,0,1452407435,2414308427,0,28550607618,-62654201367,-40138622416,177359775261,-4685262896,-2229600850,-836702750,-1317940046,3944559953,97992612507,288524337,184162489,0,0,-270072707740,0,-1996821536,-271596842450,0,0,359124942065,-172568335322,0,0,0,186556606743,12952376800,47596514487,0,60548891287
2012,4,32027788061,8270114477,15602096810,-927652960,0,-9177494569,4723164799,0,50518016618,72130973132,-31402470257,-58510147573,-7325577405,-4723164799,-5483155346,927652960,-6269457503,9862669827,-26320244662,670735028,0,0,-15410438738,3454124300,9177494569,-28428329503,0,0,538777417703,-519514618013,0,-20663528600,0,-1400728910,-19966388586,60548891287,0,40582502701
