Year,Quarter,1. Interest and similar receipts,2. Interest and similar payments,3. Fees and commission income received,"4. Net receipts from dealing of foreign currrencies, gold",5. Net receipts from dealing of securities,6. Other operating income,7. Payments to employees and other operating expenses,8. Corporate income tax paid during the year,9. Cash flow from operating activities before changes in operating assets and liabilities,10. Increase/decrease in compulsory reserves with the SBV,11. Increase/decrease in placements with and loans to other credit institutions,12. Increase/decrease in trading securities,13. Increase/decrease in derivatives and other financial assets,14. Increase/decrease in loans and advances to customers,15. Increase/decrease in interest receivable,16. Increase/decrease in provision for loan losses,17. Increase/decrease in other operating assets,18. Increase/decrease in borrowings from the State and SBV,19. Increase/decrease in placments and borrowings from other credit institutions,20. Increase/decrease in deposits from customers,21. Increase/decrease in derivatives and other financial liabilities,"22. Increase/decrease in funds received from Gov, international and other institutions",23. Increase/decrease in valuable papers issued,24. Increase/decrease in accrued interest expenses,25. Increase/decrease in other operating liabilities,26. Net Cash Flows from Operating Activities before BIT,27. Business Income Tax Paid,28. Payment from reserves,29. Bad Debt Recoveries,NET CASH FLOWS FROM OPERATING ACTIVITIES,1. Purchase of fixed assets,2. Proceeds from disposal of fixed assets,3. Payments on disposal of fixed assets,4. Purchases of investment properties,5. Proceeds from disposal of investment properties,6. Payments on disposal of investment properties,7. Cash paid for investments in other entities,8. Proceeds from disposal of investment in other entities and other LT investments,9. Dividend income,NET CASH FLOWS FROM INVESTING ACTIVITIES,1. Increase in charter captial,2. Proceeds from issuance of convertible bonds,3. Payments for redemption of convertible bonds,4. Dividend paid,5. Purchase of treasury shares,6. Proceeds from selling of treasury shares,NET CASH FLOWS FROM FINANCING ACTIVITIES,Net Increase/Decrease in cash and cash equivalents,Cash and Cash Equivalents at beginning of the period,Foreign Exchange Differences Adjustment,CASH AND CASH EQUIVALENTS AT THE END OF PERIOD
2012,2,8353723000000,-5063061000000,191187000000,67345000000,0,1872000000,-839272000000,-267325000000,2446250000000,0,978905000000,97341000000,82036000000,893548000000,0,-131000000,4668166000000,0,139076000000,524095000000,3226493000000,2362000000,-4726294000000,0,-8776443000000,-444596000000,0,-21053000000,0,-465649000000,-296326000000,234000000,0,0,0,0,28816000000,554336000000,63984000000,351044000000,0,0,0,0,0,0,0,-114605000000,52014636000000,-208874000000,51691157000000
2012,3,3985047000000,-2214932000000,173320000000,-1110930000000,0,-6210000000,-894162000000,-231434000000,-299112000000,0,-2720058000000,4418055000000,-89919000000,957106000000,0,-925000000,18540800000000,5751973000000,99703000000,-22768074000000,-3259248000000,44000000,-10660048000000,0,-11392459000000,-21422162000000,0,-49299000000,0,-21471461000000,-254519000000,313000000,0,0,0,0,-20957000000,-554336000000,-12676000000,-842175000000,0,0,0,0,0,0,0,-22313636000000,51691157000000,174431000000,29551952000000
2012,4,5904778000000,-7042576000000,164505000000,2069224000000,0,7724000000,-1198747000000,-6349000000,-101062000000,0,4379528000000,-1708763000000,918842000000,53620000000,0,-833000000,17646728000000,-5751973000000,-6272457000000,2385180000000,0,-18675000000,-19847238000000,0,-3386503000000,-11703606000000,0,53622000000,0,-11649984000000,-129691000000,1238000000,0,0,0,0,20957000000,1442503000000,47335000000,1382342000000,0,0,0,0,0,0,0,-10267642000000,29551952000000,-2686404000000,16597906000000
2013,1,3353469000000,-2719795000000,171276000000,-40413000000,0,-2909000000,-972968000000,-3735000000,-214919000000,0,3260161000000,1215155000000,11357000000,-4324822000000,0,-30596000000,-54813000000,0,-2572690000000,10071753000000,0,-20010000000,-7511805000000,0,-701136000000,-872365000000,0,-14453000000,0,-886818000000,-74257000000,0,0,0,0,0,0,810000000,17845000000,-55602000000,0,0,0,0,0,0,0,-942420000000,16668138000000,6745000000,15732463000000
2013,2,4668669000000,-2703435000000,196457000000,167224000000,0,-197000000,-734635000000,-5236000000,1588858000000,0,4309540000000,-4080912000000,-3006000000,-3337757000000,0,-34081000000,1355680000000,0,-4035287000000,6688825000000,0,186000000,-9289407000000,0,-282113000000,-7119474000000,0,-12978000000,0,-7132452000000,-127334000000,239000000,0,0,0,0,433119000000,-810000000,14429000000,319643000000,0,0,0,-642322000000,-228204000000,0,-870526000000,-7683335000000,15732463000000,-15221000000,8033907000000
2013,3,4533491000000,-2951909000000,195749000000,154731000000,0,-521000000,-788321000000,-4939000000,1138669000000,0,3842474000000,-281217000000,-2808000000,6020155000000,0,-4300000000,-106357000000,0,-63818000000,-8320119000000,0,28246000000,-100000000000,0,-141769000000,2009156000000,0,-8729000000,0,2000427000000,143438000000,3516000000,0,0,0,0,0,-6872000000,470000000,140552000000,0,0,0,0,-31217000000,0,-31217000000,2109762000000,8033907000000,15313000000,10158982000000
2013,4,3054939000000,-2708057000000,206938000000,1005000000,0,-57560000000,-735344000000,-99406000000,-289620000000,0,1546452000000,-4301318000000,6645000000,-2732749000000,0,-352030000000,-977738000000,1583146000000,716771000000,4436782000000,0,38873000000,200000000000,0,18879000000,-105907000000,0,-8840000000,0,-114747000000,-296348000000,3170000000,0,0,0,0,432720000000,-426247000000,11757000000,-274948000000,0,0,0,0,0,0,0,-389695000000,10158982000000,-6837000000,9762450000000
2014,1,3284861000000,-2253035000000,200516000000,-55592000000,0,473000000,-949474000000,-3549000000,224943000000,0,1042142000000,-8677670000000,-11356000000,279642000000,0,-397000000,-165308000000,-1583146000000,1404693000000,6298509000000,0,-1553000000,100000000000,0,414193000000,-675308000000,0,-3404000000,0,-678712000000,-33829000000,126000000,0,0,0,0,0,0,4732000000,-28971000000,0,0,0,0,-4828000000,0,-4828000000,-712511000000,9762451000000,15747000000,9065687000000
2014,2,4463553000000,-2015822000000,119243000000,80209000000,0,16355000000,-731660000000,-5264000000,1929222000000,0,-695000000000,-382231000000,1993000000,-3841380000000,0,-35226000000,-497345000000,0,2177177000000,2763892000000,0,-17508000000,-300000000000,-471089000000,0,632505000000,0,-10487000000,0,622018000000,-114783000000,251000000,0,0,0,0,0,0,51595000000,-62937000000,0,0,0,-636847000000,-191947000000,0,-828794000000,-269713000000,9065687000000,28742000000,8824716000000
2014,3,3603988000000,-2435858000000,184111000000,102443000000,0,-32275000000,-784725000000,-7890000000,654435000000,0,910000000000,1868969000000,-7785000000,-2411359000000,0,-114206000000,188247000000,0,-1341639000000,3009627000000,0,-9065000000,-300000000000,0,220160000000,2667384000000,0,-11051000000,0,2656333000000,-122222000000,340000000,0,0,0,0,36554000000,0,1065000000,-84263000000,0,0,0,0,0,0,0,2572070000000,8824716000000,-28988000000,11367798000000
2014,4,3135402000000,-2390156000000,190570000000,116092000000,0,-26904000000,-927222000000,-65413000000,56221000000,0,497100000000,552008000000,2895000000,-3160937000000,0,-346177000000,447264000000,0,-3888769000000,4430724000000,0,-147064000000,78000000000,0,107635000000,-1371100000000,0,10144000000,0,-1360956000000,-184017000000,11867000000,0,0,0,0,24750000000,0,6342000000,-141058000000,0,0,0,0,-208928000000,0,-208928000000,-1710942000000,11367798000000,-15501000000,9641355000000
2015,1,3987246000000,-1797211000000,168194000000,97967000000,0,3327000000,-1159580000000,-31646000000,1278097000000,0,880900000000,-3311394000000,9484000000,-2876819000000,0,-2072000000,-397133000000,199681000000,4725367000000,2120120000000,0,-15666000000,0,0,332777000000,2943342000000,0,-4291000000,0,2939051000000,-49419000000,235255000000,0,0,0,0,0,20100000000,4759000000,210695000000,0,0,0,0,-601000000,0,-601000000,3149145000000,9641355000000,2450000000,12792950000000
2015,2,4095851000000,-2087101000000,168710000000,166933000000,0,-21145000000,-843693000000,-83692000000,1435197000000,0,1194830000000,5873057000000,-11126000000,-9152477000000,0,-1015903000000,587824000000,-199681000000,-3014699000000,5674667000000,0,-6890000000,-65000000000,0,83583000000,1383382000000,0,-1969000000,0,1381413000000,-51969000000,78794000000,0,0,0,0,0,37027000000,74000000,63926000000,0,0,0,-627392000000,0,0,-627392000000,817947000000,12792950000000,10089000000,13620986000000
2015,3,3206750000000,-1902292000000,198868000000,398026000000,0,16285000000,-860965000000,-72849000000,1013141000000,0,-1344919000000,536846000000,-15016000000,-2667907000000,0,-96393000000,-383765000000,0,-3400728000000,6839165000000,0,5879000000,-13000000000,0,-564671000000,-91368000000,0,-2008000000,0,-93376000000,-37934000000,22183000000,0,0,0,0,0,149057000000,6152000000,139458000000,0,0,0,0,0,0,0,46082000000,13620986000000,-9362000000,13657706000000
2015,4,3247520000000,-2406718000000,209454000000,73508000000,0,45298000000,-878482000000,-99975000000,260043000000,0,-3005731000000,-4058033000000,-16542000000,-3010546000000,0,-60653000000,-111542000000,5178981000000,-2021848000000,5671457000000,0,-9800000000,75000000000,0,-179070000000,-1288284000000,0,-2356000000,0,-1290640000000,-175544000000,1022000000,0,0,0,0,0,0,1014000000,-173508000000,0,0,0,0,0,0,0,-1464148000000,13657706000000,-3177000000,12190381000000
2016,1,4245998000000,-1783802000000,201271000000,9489000000,0,30753000000,-1268188000000,-30399000000,1428559000000,0,973138000000,-678179000000,46931000000,-10197539000000,0,0,1348322000000,-4663927000000,6106580000000,6144372000000,0,14982000000,305000000000,0,3727000000,831966000000,0,-2021000000,0,829945000000,-83641000000,241000000,0,0,24589000000,0,0,70454000000,9501000000,21144000000,0,0,0,0,0,0,0,851089000000,12190381000000,5565000000,13047035000000
2016,2,3873052000000,-2039624000000,222933000000,110266000000,0,19340000000,-990249000000,-74434000000,1136700000000,0,510597000000,-2341455000000,672000000,-10732867000000,0,-180616000000,-777214000000,-515054000000,-139113000000,9439301000000,16505000000,-2106000000,284000000000,0,209562000000,-3091088000000,0,-1753000000,0,-3092841000000,-172495000000,744000000,0,-56000000,0,0,0,153750000000,10264000000,-7793000000,0,2000000000000,0,0,0,0,2000000000000,-1100634000000,13047035000000,-16944000000,11929457000000
2016,3,3941157000000,-2330544000000,236381000000,237850000000,0,15726000000,-938742000000,-85883000000,1092782000000,0,590973000000,-2235351000000,0,-3523311000000,0,-15282000000,-764717000000,0,-5059706000000,10883540000000,-2502000000,-30941000000,19000000000,0,504188000000,1458673000000,0,-409000000,0,1458264000000,-74399000000,265000000,0,-11209000000,6142000000,0,0,0,5945000000,-73256000000,0,0,0,0,0,0,0,1385008000000,11929457000000,2240000000,13316705000000
2016,4,4036387000000,-2807296000000,283797000000,167150000000,0,134666000000,-1100407000000,-169454000000,568338000000,0,1066296000000,-877310000000,-16065000000,-3599233000000,0,-1133902000000,754979000000,0,-1105976000000,5665059000000,-14003000000,-20916000000,-122000000000,0,-620442000000,544825000000,0,-855000000,0,543970000000,-192154000000,328000000,0,-169316000000,7637000000,0,0,0,8568000000,-344937000000,0,1054000000000,0,0,0,0,1054000000000,1253033000000,13316705000000,9139000000,14578877000000
2017,1,5164208000000,-2450143000000,247925000000,156681000000,0,353600000000,-1536096000000,-26088000000,1919220000000,0,-2168336000000,-5132734000000,-14635000000,-14012315000000,0,0,-560129000000,654638000000,2064076000000,14193685000000,0,8600000000,-211000000000,0,521442000000,-2737488000000,0,-2738000000,0,-2740226000000,-152615000000,0,0,0,0,0,0,0,3667000000,-148948000000,0,0,0,0,0,0,0,-2889174000000,14578877000000,15165000000,11704868000000
2017,2,5066150000000,-2769001000000,292994000000,161015000000,0,5897000000,-1008080000000,-109281000000,1680072000000,0,163233000000,-6024544000000,30700000000,-4226763000000,0,-27494000000,379927000000,-654638000000,5378238000000,8941424000000,8082000000,5223000000,140000000000,0,-265905000000,5527555000000,0,-1512000000,0,5526043000000,-381485000000,91000000,0,0,2449000000,0,0,1683000000,19472000000,-357790000000,0,0,0,-130000000000,0,0,-130000000000,5038253000000,11704868000000,-23670000000,16719451000000
2017,3,4676751000000,-2901764000000,308693000000,103924000000,0,34204000000,-1085681000000,-161323000000,990151000000,0,-2776166000000,-240852000000,-18205000000,-2835083000000,0,-148784000000,-188998000000,0,-460944000000,3843859000000,-8082000000,-6342000000,8000000000,0,233348000000,-1608098000000,0,-229000000,0,-1608327000000,-78588000000,0,0,0,12156000000,0,0,0,7885000000,-58547000000,0,0,0,0,0,0,0,-1666874000000,16719451000000,-7727000000,15044850000000
2017,4,5086174000000,-3206927000000,338719000000,111024000000,0,127722000000,-1290982000000,-261149000000,1209035000000,0,3623874000000,3885401000000,18205000000,-13986403000000,0,-4484512000000,-228031000000,0,6237261000000,7362695000000,10491000000,6288000000,209000000000,0,-154722000000,3708582000000,0,-551000000,0,3708031000000,-100605000000,25083000000,0,0,0,0,0,3927000000,1135000000,-70460000000,0,0,0,0,0,0,0,3637571000000,15044850000000,16232000000,18698653000000
2018,1,6469359000000,-3053133000000,352944000000,227712000000,0,122306000000,-1749502000000,-21767000000,2548677000000,0,-5524310000000,5704209000000,-74388000000,-13156924000000,0,0,34319000000,0,-1276142000000,16859820000000,-10491000000,2388000000,258000000000,0,1358366000000,6723524000000,0,-2907000000,0,6720617000000,-101782000000,27565000000,0,0,0,0,0,0,9040000000,-65177000000,-3000000000000,0,0,0,0,0,-3000000000000,3655440000000,18698653000000,1927000000,22356020000000
2018,2,6130481000000,-3316824000000,393709000000,28388000000,0,72070000000,-1381492000000,-328805000000,1906304000000,0,2259311000000,-1610227000000,74388000000,-10190852000000,0,-27102000000,655968000000,0,397299000000,9548733000000,25907000000,-3175000000,-384000000000,0,-795470000000,1857084000000,0,-543000000,0,1856541000000,-37641000000,-3972000000,0,0,20360000000,0,0,0,8206000000,-13047000000,3000000000000,0,-3000000000000,-100000000000,0,0,-100000000000,1743494000000,22356020000000,-26321000000,24073193000000
2018,3,5473795000000,-3188026000000,328422000000,208245000000,0,-156266000000,-1237725000000,-342917000000,1431546000000,0,2457690000000,-3040147000000,0,921806000000,0,-88820000000,24907000000,0,590373000000,173785000000,4636000000,25700000000,345000000000,0,66016000000,2912492000000,0,-1211000000,0,2911281000000,-97084000000,177000000,34400000000,0,-20360000000,0,0,10000000000,11381000000,-61486000000,0,0,0,0,0,0,0,2849795000000,24073193000000,-109486000000,26813502000000
2018,4,6061689000000,-3500453000000,422451000000,-78897000000,0,6591000000,-2103312000000,-458946000000,1258733000000,0,-1956114000000,-1718836000000,0,-9587856000000,0,-122249000000,-266410000000,3074100000000,5553106000000,2023233000000,7655000000,-1286000000,2143600000000,0,9606000000,417282000000,0,-544000000,0,416738000000,-137038000000,855000000,-34400000000,-24211000000,34400000000,0,0,24000000000,1605000000,-134789000000,0,2167000000000,0,0,0,0,2167000000000,2448949000000,26813502000000,133880000000,29396331000000
2019,1,7299925000000,-3510504000000,371447000000,132827000000,0,8803000000,-1904283000000,-152038000000,2371137000000,0,1421441000000,5283540000000,-6613000000,-6830517000000,0,0,-247941000000,-3074100000000,2845970000000,5071652000000,-38198000000,-8075000000,-331000000000,0,602804000000,7060100000000,0,-193000000,0,7059907000000,-126334000000,93000000,0,0,0,0,0,4100000000,2195000000,-119946000000,0,0,0,0,0,0,0,6939961000000,29396331000000,-343000000,36335949000000
2019,2,6913111000000,-3728846000000,520103000000,67443000000,0,13166000000,-1501179000000,-368523000000,2380815000000,0,-1675632000000,-1182850000000,-4356000000,-13346669000000,0,-769000000,302567000000,794854000000,-11720453000000,16209782000000,0,-2846000000,8176680000000,0,-222958000000,-291835000000,0,-275000000,0,-292110000000,-134877000000,1214000000,0,0,0,0,0,0,9370000000,-124293000000,0,0,0,0,0,0,0,-416403000000,36335949000000,17517000000,35937063000000
2019,3,6832971000000,-3654370000000,519138000000,173651000000,0,12778000000,-1598070000000,-364935000000,1989071000000,0,-134560000000,-6018422000000,-37740000000,-5347622000000,0,-30082000000,-65493000000,-794854000000,-3215805000000,6727182000000,0,154000000,2394000000000,0,-229646000000,-4763817000000,0,-164000000,0,-4763981000000,-114859000000,3985000000,0,0,0,0,0,0,16957000000,-93917000000,0,0,0,0,0,0,0,-4857898000000,35937063000000,-18608000000,31060557000000
2019,4,7051811000000,-4348625000000,485804000000,214986000000,0,31591000000,-2535306000000,-702657000000,966954000000,0,-4906025000000,-2475380000000,-39044000000,-12648513000000,0,-310662000000,241246000000,0,10620478000000,10122272000000,0,6821000000,2094800000000,0,126419000000,3799366000000,0,-694000000,0,3798672000000,-146777000000,16843000000,0,-139339000000,0,0,0,54000000000,0,-215273000000,0,196000000000,0,0,0,837523000000,1033523000000,4616922000000,31060557000000,1434000000,35678913000000
2020,1,8481750000000,-3743957000000,370712000000,636277000000,0,14539000000,-2249846000000,-45324000000,3529624000000,0,1100304000000,3860830000000,87753000000,-6093080000000,0,0,410806000000,0,-5815359000000,4524240000000,19288000000,-12871000000,2124000000000,0,253797000000,3989332000000,0,-221000000,0,3989111000000,-100093000000,970000000,0,0,0,0,0,0,436000000,-98687000000,0,30000000000,0,0,0,0,30000000000,3920424000000,35678913000000,9972000000,39609309000000
2020,2,7987179000000,-4357592000000,426659000000,437576000000,0,982000000,-1684428000000,-53000000,2831238000000,0,2260043000000,284741000000,-129009000000,-8961399000000,0,-3655000000,403044000000,0,-11066917000000,17897421000000,-19288000000,-8883000000,96800000000,0,404005000000,3988141000000,0,-115000000,0,3988026000000,-50451000000,526000000,0,0,0,0,0,0,5551000000,-44374000000,0,-600000000,0,0,0,0,-600000000,3943052000000,39609309000000,-1575000000,43550786000000
