Year,Quarter,A. Total Assets,I. Cash and Precious Metals,II. Balances with the SBV,III. Placements with and loans to other credit institutions,1. Balances with other credit institutions,2. Loans to other credit institutions,3. Allowance for balances with and loans to other credit,"IV. Trading Securities, net",1. Trading Securities,2. Less: Provision for diminution in value of Trading Securities,V. Derivatives and other financial assets,"VI. Loans and advances to customers, net",1. Loans and advances to customers,2. Less: Provision for losses on loans and advances to customers,VII. Debts purchase,1. Debts purchase,2. Allowance for losses on debts purchase,VIII. Investment Securities,1. Available-for Sales Securities,2. Held-to-Maturity Securities,3. Less: Provision for diminution in value of investment securities,IX. Investment in other entities and long term investments,1. Investment in joint ventures,2. Investments in associate companies,3. Other long-term investments,4. Less: Provision for diminuation in value of long term investments,X. Fixed Assets,1. Tangible fixed assets,2. Leased assets,3. Intagible fixed assets,XI. Investment Properties,XII. Other Assets,1. Receivables,2. Accrued interest and fee receivables,3. Deferred tax assets,4. Other assets,5. In which: Good will,6. Allowance for other assets,B. Liabilities and Shareholder's Equity,Total Liabilities,I. Due to Gov and borrowings from SBV,II. Deposits and borrowings from other credit institutions,1. Deposits from other credit institutions,2. Borrowings from other credit institutions,III. Deposits from customers,IV. Derivatives and other financial liabilities,"V. Funds received from Gov, international and other institutions",VI. Convertible bonds/CDs and other valuable papers issued,VII. Other liabilities,Sharehodler's Equity,I. Capital,1. Paid-in capital,2. Fund for basic construction,3. Capital surplus,4. Treasury shares,5. Preferred shares,6. Owner's other capital,II. Reserves,III. Foreign Currency Difference reserve,IV. Difference upon Assets Revaluation,V. Retained Earnings,VI. Minority interests,Minority Interest,CONTINGENT LIABILITIES,I. Letters of credit (L/C),1. Letters of credit at sight,2. Deferred letters of credit,3. Others,II. Credit guarantee,1. Loan guarantee,2. Payment guarantee,3. Performance guarantee,4. Tender guarantee,5. Export guarantee,6. Others,III. CREDIT COMMITMENTS,1. Foreign exchange transactions commitments,a. Foreign exchange buying commitments,b. Foreign exchange selling commitments,c. Swap commitments,d. Future commitments,2. Irrevocable loan commitments,3. Letters of credit commitments,4. Other commitments
2014,4,179609771000000,2496287000000,3357730000000,4559007000000,3882060000000,1380900000000,-703953000000,1105122000000,1108232000000,-3110000000,14403000000,114745251000000,116324055000000,-1578804000000,0,0,0,39676852000000,23683261000000,16386318000000,-392727000000,886568000000,0,1607000000,948030000000,-63069000000,2804555000000,2384923000000,0,419632000000,8654000000,9955342000000,6682063000000,3254051000000,4891000000,557408000000,0,-543071000000,179609771000000,167212468000000,0,6145238000000,3244143000000,2901095000000,154613588000000,0,188155000000,3078000000000,3187487000000,12397303000000,8711841000000,9376965000000,0,0,-665124000000,0,0,2207666000000,0,0,1477796000000,0,0,9938246000000,5719231000000,2632309000000,3086922000000,0,4219015000000,39275000000,1431527000000,946442000000,222765000000,0,1579006000000,0,0,0,0,0,0,0,0,0
2015,1,187311237000000,2598743000000,5317249000000,3973911000000,4270657000000,500000000000,-796746000000,2451428000000,2476450000000,-25022000000,4919000000,117524968000000,119200874000000,-1675906000000,0,0,0,42217474000000,25644273000000,17069507000000,-496306000000,884425000000,0,1607000000,927930000000,-45112000000,2559810000000,2122640000000,0,437170000000,8564000000,9769746000000,7075971000000,2666477000000,4891000000,565223000000,0,-542816000000,187311237000000,174631371000000,199681000000,10870605000000,8856917000000,2013688000000,156733708000000,0,172489000000,3078000000000,3576888000000,12679866000000,8711240000000,9376965000000,0,0,-665725000000,0,0,2207666000000,2450000000,0,1758510000000,0,0,9888553000000,5571561000000,2811366000000,2760195000000,0,4316992000000,36955000000,1390324000000,893413000000,244666000000,0,1751634000000,0,0,0,0,0,0,0,0,0
2015,2,189496375000000,2631978000000,2279345000000,5109669000000,5211585000000,0,-101916000000,991860000000,994606000000,-2746000000,16045000000,126813608000000,128353351000000,-1539743000000,0,0,0,39683473000000,19444891000000,21074621000000,-836039000000,739460000000,0,1607000000,747930000000,-10077000000,2550047000000,2114412000000,0,435635000000,8474000000,8672416000000,6634625000000,1999079000000,4891000000,576723000000,0,-542902000000,189496375000000,177153921000000,0,7855906000000,5878707000000,1977199000000,162408375000000,0,165599000000,3013000000000,3711041000000,12342454000000,8711240000000,9376965000000,0,0,-665725000000,0,0,2207666000000,12539000000,0,1411009000000,0,0,10643959000000,5850057000000,3149571000000,2700486000000,0,4793902000000,47955000000,1590298000000,1051411000000,244849000000,0,1859389000000,14856585000000,14856585000000,2636891000000,2987487000000,9232207000000,0,0,0,0
2015,3,192996908000000,3200128000000,4766892000000,8055620000000,6886764000000,1344919000000,-176063000000,444697000000,447473000000,-2776000000,31061000000,129482253000000,131021258000000,-1539005000000,0,0,0,34773494000000,8566082000000,27269561000000,-1062149000000,733163000000,0,1607000000,741846000000,-10290000000,2479978000000,2053163000000,0,426815000000,8384000000,9021238000000,6785977000000,2357944000000,2802000000,644968000000,0,-770453000000,192996908000000,180381873000000,0,4455178000000,2747445000000,1707733000000,169247540000000,0,171478000000,3000000000000,3507677000000,12615035000000,8711240000000,9376965000000,0,0,-665725000000,0,0,2207666000000,3177000000,0,1692952000000,0,0,9837118000000,4882190000000,2629655000000,2252535000000,0,4954928000000,51670000000,1580477000000,1177898000000,270024000000,0,1874859000000,0,0,0,0,0,0,0,0,0
2015,4,201456985000000,2806088000000,4608680000000,10122200000000,5971691000000,4350650000000,-200141000000,168057000000,216473000000,-48416000000,47603000000,132490987000000,134031804000000,-1540817000000,0,0,0,38611544000000,11827809000000,28821509000000,-2037774000000,208219000000,0,1593000000,217204000000,-10578000000,2479567000000,2054258000000,0,425309000000,61921000000,9852119000000,6957124000000,2798476000000,2800000000,657011000000,0,-563292000000,201456985000000,188669443000000,5178981000000,2433330000000,2097789000000,335541000000,174918997000000,0,161678000000,3075000000000,2901457000000,12787542000000,8711240000000,9376965000000,0,0,-665725000000,0,0,2374178000000,0,0,1702124000000,0,0,21967705000000,4076123000000,2174422000000,1901701000000,0,17891582000000,51670000000,14513500000000,1167891000000,255498000000,0,1903023000000,0,0,0,0,0,0,0,0,0
2016,1,209867855000000,3056874000000,5004056000000,9359554000000,6182183000000,3377512000000,-200141000000,458642000000,466107000000,-7465000000,672000000,142519799000000,144229343000000,-1709544000000,0,0,0,38727097000000,8758234000000,32319629000000,-2350766000000,190304000000,0,1593000000,199537000000,-10826000000,2480841000000,2052263000000,0,428578000000,42758000000,8027258000000,5546543000000,2287574000000,2800000000,731133000000,0,-540792000000,209867855000000,196764472000000,515054000000,8539910000000,6889926000000,1649984000000,181063369000000,0,176660000000,3380000000000,3089479000000,13103383000000,8711240000000,9376965000000,0,0,-665725000000,0,0,2374324000000,5565000000,0,2012254000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10416500000000,0,0,0,0,0,0,0,10416500000000
2016,2,221825953000000,3197649000000,3011393000000,9593700000000,6396493000000,3386915000000,-189708000000,1067892000000,1080042000000,-12150000000,0,154538408000000,156278677000000,-1740269000000,0,0,0,40079041000000,6215269000000,36590114000000,-2726342000000,190038000000,0,1593000000,199537000000,-11092000000,2523845000000,2069220000000,0,454625000000,42678000000,7581309000000,4912622000000,2415969000000,2284000000,659265000000,0,-408831000000,221825953000000,208436795000000,0,8400797000000,5255988000000,3144809000000,190502670000000,16505000000,174554000000,5664000000000,3678269000000,13389158000000,8711240000000,9376965000000,0,0,-665725000000,0,0,2374324000000,-11379000000,0,2314973000000,0,0,5411223000000,0,0,0,0,5411223000000,49784000000,1728402000000,1253059000000,291738000000,0,2088240000000,17912549000000,0,0,0,0,0,0,4540087000000,13372462000000
2016,3,228866885000000,3415909000000,7931583000000,5266253000000,2556213000000,2885020000000,-174980000000,974898000000,995058000000,-20160000000,0,158001647000000,159801988000000,-1800341000000,0,0,0,41956982000000,11233444000000,33892274000000,-3168736000000,189672000000,0,1593000000,199537000000,-11458000000,2750785000000,2289200000000,0,461585000000,47754000000,8331402000000,5297593000000,2721531000000,0,721109000000,0,-408831000000,228866885000000,215141665000000,0,3341091000000,2333283000000,1007808000000,201386210000000,14003000000,143613000000,5683000000000,4573748000000,13725220000000,8711240000000,9376965000000,0,0,-665725000000,0,0,2374324000000,-9139000000,0,2648795000000,0,0,10498058000000,4511305000000,3038975000000,1472330000000,0,5986753000000,52778000000,1777077000000,1651127000000,275247000000,0,2230524000000,0,0,0,0,0,0,0,0,0
2016,4,233680877000000,3541388000000,5119306000000,8152027000000,6443182000000,1880725000000,-171880000000,1183306000000,1211314000000,-28008000000,16065000000,161604426000000,163401221000000,-1796795000000,0,0,0,42801465000000,10962613000000,34824159000000,-2985307000000,190194000000,0,1626000000,199537000000,-10969000000,2850558000000,2338722000000,0,511836000000,208720000000,8013422000000,4558331000000,3241224000000,0,732033000000,0,-518166000000,233680877000000,219618161000000,0,2235115000000,1735365000000,499750000000,207051269000000,0,122697000000,6615000000000,3594080000000,14062716000000,8711240000000,9376965000000,0,0,-665725000000,0,0,2590181000000,0,0,2761295000000,0,0,10639265000000,4471172000000,2763356000000,1707816000000,0,6168093000000,60862000000,1806498000000,1670059000000,264533000000,0,2366141000000,0,0,0,0,0,0,0,0,0
2017,1,251536647000000,3797320000000,4324502000000,7953345000000,4083046000000,4074060000000,-203761000000,519857000000,542981000000,-23124000000,30700000000,175104008000000,177413536000000,-2309528000000,0,0,0,48529908000000,12318408000000,39269431000000,-3057931000000,192011000000,0,1626000000,199537000000,-9152000000,2902958000000,2398753000000,0,504205000000,266847000000,7915191000000,5148816000000,2725000000000,13315000000,675062000000,0,-647002000000,251536647000000,236980600000000,654638000000,4299191000000,2948275000000,1350916000000,221244954000000,0,131297000000,6404000000000,4246520000000,14556047000000,9607514000000,10273239000000,0,0,-665725000000,0,0,2583754000000,15165000000,0,2349614000000,0,0,10004159000000,4360385000000,2677882000000,1682503000000,0,5643774000000,53857000000,1524962000000,1634205000000,252640000000,0,2178110000000,0,0,0,0,0,0,0,0,0
