disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2006-10-26,stockAlert,listedHnx,Ngày giao dịch đầu tiên trên HNX,2006-11-21,,,,,,,
2007-01-05,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-01-10,2007-01-30,2007-01-30,Cổ tức quý 4/2006 (200 đ/cp),200,2,,2006
2007-02-27,investorRight,MEETING,Họp cổ đông,2007-01-10,2007-03-09,2007-03-09,ĐHĐCĐ thường niên năm 2007,,,,
2007-04-12,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2007-04-23,2007-04-25,,"Trả cổ tức năm 2006, Tỷ lệ 100:30",,30,,2006
2007-07-17,investorRight,POLL,Lấy ý kiến cổ đông,2007-07-25,2007-08-08,2007-08-08,Lấy ý kiến v/v thông qua phương án sử dụng vốn từ đợt phát hành cổ phiếu và trái phiếu chuyển đổi đợt II,,,,
2008-02-21,investorRight,MEETING,Họp cổ đông,2008-02-27,2008-03-22,2008-03-22,ĐHĐCĐ thường niên năm 2008,,,,
2008-09-01,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2008-09-11,2008-09-15,,"Trả cổ tức năm 2007, Tỷ lệ 100:55",,55,,2007
2008-11-05,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-11-13,2008-11-28,2008-11-28,Trả cổ tức đợt 1/2008 (2500 đ/cp),2500,25,1,2008
2008-11-17,investorRight,KINDDIV,Cổ phiếu thưởng,2008-12-04,2008-12-08,,Tỷ lệ 100:36.64,,36.64,,
2009-03-06,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-03-17,2009-04-03,2009-04-03,Trả cổ tức đợt 2/2008 (880 đ/cp),880,8.8,2,2008
2009-03-06,investorRight,MEETING,Họp cổ đông,2009-03-17,2009-04-18,2009-04-18,ĐHCĐ thường niên 2009,,,,
2009-06-04,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-06-11,2009-06-30,2009-06-30,Trả cổ tức đợt 1/2009 (900 đ/cp),900,9,1,2009
2009-11-12,investorRight,KINDDIV,Cổ phiếu thưởng,2009-11-17,2009-11-19,,Tỷ lệ 100:1.41,,1.41,,
2010-01-27,investorRight,MEETING,Họp cổ đông,2010-02-03,2010-04-10,2010-04-10,ĐHCĐ thường niên 2010,,,,
2010-02-26,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-03-04,2010-03-31,2010-03-31,Trả cổ tức đợt 2/2009 (1500 đ/cp),1500,15,2,2009
2010-10-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-11-08,2010-11-30,2010-11-30,Trả cổ tức đợt 1/2010 (1700 đ/cp),1700,17,1,2010
2010-11-18,investorRight,ISSUE,Phát hành thêm,2010-11-26,2010-12-23,,"tỷ lệ 5: 1,giá 10000 đ/cp",,20,,
2011-03-10,investorRight,MEETING,Họp cổ đông,2011-03-16,2011-04-26,2011-04-26,ĐHCĐ thường niên 2011,,,,
2011-04-14,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-04-21,2011-05-12,2011-05-12,Trả cổ tức đợt 2/2010 (700 đ/cp),700,7,2,2010
2011-12-20,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-01-03,2012-01-18,2012-01-18,Trả cổ tức đợt 1/2011 (2000 đ/cp),2000,20,1,2011
2012-01-10,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2012-01-16,,,số lượng 2.279.294,,,,
2012-02-17,investorRight,MEETING,Họp cổ đông,2012-02-23,2012-03-30,2012-03-30,ĐHĐCĐ thường niên năm 2012,,,,
2012-03-14,investorRight,POLL,Lấy ý kiến cổ đông,2012-02-23,,,"V/v: bổ sung vào Giấy phép hoạt động “ mua bán TPCP, TPDN”",,,,
2012-10-10,investorRight,MEETING,Họp cổ đông,2012-10-17,2012-12-26,2012-12-26,ĐHĐCĐ bất thường năm 2012,,,,
2013-01-28,investorRight,MEETING,Họp cổ đông,2013-02-04,2013-04-26,2013-04-26,ĐHĐCĐ thường niên năm 2013,,,,
2013-01-28,investorRight,POLL,Lấy ý kiến cổ đông,2013-02-04,,,v/v Thay đổi thành viên HĐQT và BKS nhiệm kỳ 2013-2017,,,,
