Year,Quarter,1. Interest and Similar Income,2. Interest and Similar Expenses,I. Net Interest Income,3. Fees and Commission income,4. Fees and Commission expenses,II. Net Fee and Commission Income,III. Net gain/(loss) from foreign currency and gold dealings,IV. Net gain/(loss) from trading of trading securities,V. Net gain/(loss) from disposal of investment securities,5. Other incomes,6. Other expenses,VI. Net Other income/(expenses),VII. Dividends income,Total operating income,VIII.General and Admin expenses,IX. Operating Profit Before Provision for Credit Losses,X. Provision for credit losses,XI. Profit before tax,7. Business income tax - current,8. Business income tax - deferred,XII. Business Income Tax,XIII. Net Profit For the Year,XIV. Minority Interest,XV. Basic Earnings Per Share
2011,0,25460938000000,-18853380000000,6607558000000,1138535000000,-313003000000,825532000000,-161467000000,70924000000,82523000000,203147000000,-204328000000,-1181000000,222646000000,7646535000000,-3147466000000,4499069000000,-296376000000,4202693000000,-994852000000,0,-994852000000,3207841000000,0,3280
2012,0,22269055000000,-15398127000000,6870928000000,916595000000,-214028000000,702567000000,-1863643000000,251524000000,-273410000000,97849000000,-96133000000,1716000000,145046000000,5834728000000,-4270661000000,1564067000000,-521391000000,1042676000000,-255957000000,-2679000000,-258636000000,784040000000,0,666
2013,0,15384473000000,-10818660000000,4565813000000,817243000000,-226223000000,591020000000,-77616000000,69992000000,396395000000,76739000000,-44938000000,31801000000,72182000000,5649587000000,-3759397000000,1890190000000,-854630000000,1035560000000,-201214000000,-7853000000,-209067000000,826493000000,0,868
2014,0,13702832000000,-8937199000000,4765633000000,944682000000,-250242000000,694440000000,183634000000,110373000000,132672000000,67032000000,-57539000000,9493000000,22511000000,5918756000000,-3824041000000,2094715000000,-879314000000,1215401000000,-271093000000,7494000000,-263599000000,951802000000,0,1021
2015,0,14081792000000,-8198265000000,5883527000000,1020989000000,-275763000000,745226000000,120624000000,14544000000,-807600000000,275511000000,-33028000000,242483000000,21485000000,6220289000000,-4021683000000,2198606000000,-884455000000,1314151000000,-283828000000,-2091000000,-285919000000,1028232000000,0,1136
2016,0,16448249000000,-9556360000000,6891889000000,1274131000000,-329749000000,944382000000,230096000000,72083000000,-885963000000,296285000000,-11081000000,285204000000,24811000000,7562502000000,-4677889000000,2884613000000,-1217587000000,1667026000000,-338590000000,-3262000000,-341852000000,1325174000000,0,1293
2017,0,20319639000000,-11861885000000,8457754000000,1574668000000,-386337000000,1188331000000,236729000000,25305000000,603079000000,952439000000,-60797000000,891642000000,36069000000,11438909000000,-6217359000000,5221550000000,-2565343000000,2656207000000,-556141000000,18065000000,-538076000000,2118131000000,0,1996
2018,0,24015362000000,-13652442000000,10362920000000,2094599000000,-597073000000,1497526000000,241390000000,-78329000000,168534000000,1952302000000,-137531000000,1814771000000,26387000000,14033199000000,-6712217000000,7320982000000,-932411000000,6388571000000,-1299419000000,47900000000,-1251519000000,5137052000000,0,3999
2019,0,28317522000000,-16205362000000,12112160000000,2708759000000,-812267000000,1896492000000,430325000000,75206000000,54322000000,1546194000000,-46054000000,1500140000000,28708000000,16097353000000,-8307596000000,7789757000000,-273821000000,7515936000000,-1463537000000,-42462000000,-1505999000000,6009937000000,0,3632
