Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2005,0,80971554000,14799886000,4136108000,0,5641381000,0,7552690000,-17020090000,96081529000,-12754548000,-46840735000,94210828000,640591000,-7552690000,-12535949000,5654000,-3563524000,107691156000,-36592823000,918773000,0,0,-104529400000,8280000000,12515584000,-119407866000,157450000000,-28913000,45353123000,-31080463000,4504506000,-18027482000,0,158170771000,146454061000,24101469000,0,170555530000
2006,0,298999560000,18500616000,1676795000,0,0,-142091820000,10856483000,-12308123000,175633511000,-156445706000,32292989000,57531618000,-1128961000,-10856483000,-42463230000,158692000,-1921776000,52800654000,-159265611000,2749178000,0,0,-320826742000,5141303000,194970439000,-277231433000,391233405000,0,134602452000,-121072980000,0,-39322968000,6787653000,372227562000,147796783000,170555530000,0,318352313000
2007,0,392040418000,28138066000,42861320000,0,-3870325000,-189555785000,9478311000,-57990097000,221101908000,-148523887000,-107204603000,210366997000,-17015444000,-10518013000,-93703183000,0,-8846844000,45656931000,-103246905000,5659792000,0,0,-1085900867000,56075577000,189555785000,-937856618000,908564502000,0,182246597000,-178678224000,0,-32400324000,0,879732551000,-12467136000,318352313000,0,305885177000
2008,0,-141658596000,36114572000,467979799000,6218000,-2077910000,-93986268000,17662769000,-53626432000,230414152000,-41950286000,96493404000,-146140658000,280375000,-17662769000,-58447052000,21566070000,-2572447000,81980789000,-153720168000,2201928000,0,0,-580368536000,602903886000,40747369000,-88235521000,0,0,411125756000,-351680962000,0,-32430000,0,59412364000,53157632000,305885177000,0,359042809000
2009,0,484189365000,46873669000,-220371863000,4401815000,0,115420134000,8103317000,-81770695000,356845742000,-142343012000,-137880247000,362697984000,-1108046000,-8103317000,-3381118000,8711556000,-13608574000,421830968000,-82452507000,208338000,0,0,-959928121000,445069669000,127336044000,-469766577000,0,0,365901805000,-375869823000,0,-56729263000,0,-66697281000,-114632890000,359042809000,0,244409919000
2010,0,467839089000,43483409000,-36981298000,986355000,0,-41984824000,35941607000,-114894365000,354389973000,-47358552000,-329527164000,203656271000,-600731000,-8757109000,-99483401000,13239331000,-24509552000,61049066000,-75025931000,82727000,0,0,-897789049000,749070267000,102014693000,-121647293000,96000000000,-14121000,1293967936000,-401918419000,0,0,0,988035396000,927437169000,244409919000,-58242000,1171788846000
2011,0,631831490687,40645772311,59220519515,2396385077,0,-360679936486,71276322522,0,444690553626,-13813863364,-100574427266,-3245010841,-504328997,-94327946414,-130552163940,20301075123,-7521338208,114452549719,-210211600397,59090909,0,0,-1363981284304,852136675856,211553501604,-510443616332,0,-57794112626,686915963962,-678720190674,0,-300076724397,0,-349675063735,-745666130348,1171788845991,1203758331,427326473974
2012,0,796724766611,61124429039,95357384547,-355814185,0,-494977097325,37795041953,0,495668710640,-338994330921,164158745423,399048434865,-656666484,-37988110508,-186577026532,25282618842,-14094087288,505848288037,-28808803319,81211844,-1558417474613,0,0,1072729946823,185878607944,-328536511321,83500000000,0,1067097869042,-544279114662,0,-375769139274,0,230549615106,407861391822,427326473974,-480064806,834707800990
2013,0,1087556959984,61183861575,36502068928,4239193028,0,-746415509982,57146113236,0,500212686769,-196564955208,-71827049161,-89544387364,2449482485,-59387709813,-105590344890,12027638284,-32467839483,-40692478381,-10269416267,614909090,0,0,-1633509317419,1278147947278,320868857243,-44147020075,5173576591,0,821227119988,-652851999145,0,-386733996880,0,-213185299446,-298024797902,834707800990,-887388523,535795614565
2014,0,1262427405945,57142979454,-26958372500,1641418011,0,-594250751529,37413873577,0,737416552958,165139239453,-47679560051,36370012578,940445132,-36526554548,-154693391896,0,-8573393193,648780704483,-43664421700,219087175,0,0,-977693752972,637844214803,360857087016,-22437785678,32680000000,0,1919287633520,-1656149114188,0,-419830953186,0,-124012433854,502330484951,535795614565,-1470415791,1036655683725
2015,0,1045676170298,132711178140,8470325013,-29384453,0,-462961096007,73966770226,0,797833963217,-399947031088,54421559228,613729879113,-1040896951,-66506325422,-153862103327,0,-5618070076,774486261423,-326469653033,3706954546,0,0,-485280899029,177589071931,457443378032,-173011147553,1000000000,0,1122289465263,-833889827792,0,-509787632500,0,-220387995029,381087118841,1036655683725,1972434398,1419715236964
2016,0,1375753903562,139556922833,-7712055856,279701943,0,-560022215192,60159491918,0,1008015749208,363330491806,-503435522301,93699495376,-37461055996,-61588808779,-174955858960,0,-6878773299,680524532941,-308556037351,1942651903,-872525927146,522205157790,-1310081335158,214407563895,548279635866,-1204328290201,0,-11728344619,2167680325752,-1797111383439,0,-293364286368,0,65476311326,-458327445934,1419715236964,-1360670534,960027120496
2017,0,1721146987668,130117592892,63225518370,283085334,0,-888644411692,105038480959,0,1131167253531,-98125315856,-324108158842,446401981212,-8409967512,-77752013548,-213176973549,0,-4334703727,992245414986,-584268632523,6140854545,-496990474641,664995567499,-911286395924,110587344523,729303869657,-481517866864,36495030000,0,3907006736414,-2420367560483,0,-597101775379,0,926032430552,1436759978674,960027120496,399557166,2397186656336
2018,0,2118013069944,161304336971,-181821279821,180374946,0,-1298328721279,226511404624,0,1025859185385,-729468253445,596222869695,-283282208763,-27644764928,-221359370826,-236725059088,0,-2891980522,90244160290,-340011526865,1239262329,-1419234830053,794654665938,-388380606838,430672248754,700796087043,-220264699692,15400000,0,1921237150531,-1722158019464,0,-601660154901,0,-402565623834,-532586163236,2397186656336,496251867,1865096744967
2019,0,1920209997754,182619094137,-37003997619,141521813,0,-1347443791133,414430399740,0,1132953224692,175702405592,-14174271360,-400449323299,-20560864119,-346041185706,-214277709308,0,-1837377137,319175024284,-294605829139,1752438739,-4381785303626,3796298251250,-1730505012641,195299938209,783822334538,-1629723182670,0,0,3926785787029,-2321738662040,0,-619965858741,0,985081266248,-325466892138,1865096744967,-52800925,1539577051904
