Year,Quarter,I. Current Assets,1. Short term financial assets,1.1.Cash and cash equivalents,1.1.1. Cash,1.1.1.1 Cash deposited by investors for securities trading,1.1.2. Cash equivalents,1.2. Net Value Short-term investments,1.2.1. Short-term investments,1.2.2. Held-to-maturity investment,1.2.3. Loans,1.2.4. Available for sales assets,1.2.5. Provisions for impairments of short-term investments,1.3. Accounts receivable,1.3.1. Receivables(from 2019),1.3.1.1. Account receivables,1.3.1.2. Receivables and accrued dividend/interest of financial assets,1.3.1.2.1. Due or overdue receivables on dividend/interest,1.3.1.2.1.1. Doubtful debts on dividend/interest which are overdue,1.3.1.2.2 Undue accrued dividend/interest,1.3.2. Trade accounts receivable,1.3.3. Deductible value added tax,1.3.4. Receivables form services provided by the stock company,1.3.5. Prepayments to suppliers,1.3.6. Intercompany receivables,1.3.7. Receivables arise from transaction error,1.3.8. Receivable from trading stocks,1.3.9. Construction contract in progress receivables,1.3.10. Short-term loans receivables,1.3.11. Other receivables,1.3.12. Provision for short term receivables,1.3.13. Provision for doubtful debts,1.3.14. Shortage of current assets waiting for solution,"1.4.Inventories,net",1.4.1.Inventories,1.4.2. Provision for decline in inventories,2. Other current assets,2.1. Advance,2.2. Tools and equipments,2.3. Short-term prepayments,2.4. Short term Collaterals,2.5. VAT to be claimed,2.6. Other taxes receivable,2.7. Government bonds purchased for resale,2.8. Other current assets,2.9. Provision for other current assets,II. Long-Term Assets,1. Long term financial assets,1.1. Long-term trade receivables,1.1.1. Long-term customer receivables,1.1.2. Long-term prepayments to suppliers,1.1.3. Paid-in capital in wholly-owned subsidiaries,1.1.4. Long-term intercompany receivables,1.1.5. Long-term loans receivables,1.1.6. Other long-term receivables,1.1.7. Provision for doubtful LT receivable,1.2. Long-term investments,1.2.1. Investments in subsidiaries,1.2.2. Investments in associates,1.2.3. Long- term securities Investments,1.2.3.1. Held-to-maturity investment,1.2.4. Other long-term investments,1.2.5. Provision for diminuation in value of long-term investments,2. Fixed Assets,2.1. Tangible fixed assets Accumulated depreciation,2.1.1. Cost,2.1.2. Accumulated depreciation,2.1.3. Revaluation of tangible fixed assets using fair value model,2.2 Finance lease assets,2.2.1. Cost,2.2.2. Accumulated depreciation,2.2.3. Revaluation of fixed assets in financial lease using fair value model,2.3. Intangible fixed assets,2.3.1. Cost,2.3.2. Accumulated depreciation,2.3.3. Revaluation of intangible fixed assets using fair value model,2.4. Construction in progress,3. Net Investment properties,3.1. Cost,3.2.Accumulated depreciation,3.3.Revaluation of investment property using fair value model,4. Long-term incomplete assets,4.1. Long-term cost of work in progress,4.2. Construction in progress,5. Other long-term assets,5.1. Long term collaterals,5.2. Long-term prepayments,5.3. Deferred income tax assets,"5.4. Long-term equipment, material and spare parts",5.5. Payments to Settlement Assistance Fund,5.6. Other long-term assets,5.7. Goodwill,6. Provision for long term assets,A.  Total Assets,I. Liabilites,1. Current liabilities,1.1. Short-term borrowings,1.1.1. Short term borrowings,1.1.2. Short term finance lease,1.2. Short term financial assets borrowings,1.3. Short term convertible bonds,1.4. Short term bonds issued,1.5. Borrowings form payable assistance fund,1.6. Payables to securities trading,1.7. Payable arise from transaction errors,1.8. Short-term trade payables,1.9. Advances from customer,1.10. Taxes and liabilities to State budget,1.11. Payable to employees,1.12. Employees' welfare payable to authorities,1.13. Accrued expenses,1.14. Intercompany payables,1.15. Short-term unrealized revenue,1.16. Short term collaterals received,1.17. Construction contract in progress payables,"1.18. Dividend, principal and interest payables",1.19. Payables to securities issuers,1.20. Other payables,1.21. Provision for ST liabilities,1.22.Bonus and welfare funds,1.23.Price stabilization fund,1.24.Government bonds purchased for resale,2. Long-term liabilities,2.1. Long-term borrowings,2.1.1. Long term borrowings,2.1.2. Long term financial lease,2.2. Long term financial assets borrowings,2.3. Convertible bonds,2.4. Long term bonds,2.5. Long-term trade payables,2.6. Long-term advances from customers,2.7. Long-term accrued expenses,2.8. Long-term intercompany payables,2.9. Intra-company payables for operating capital received,2.10. Deffered revenue,2.11. Long term collaterals received,2.12. Other long-term payables,2.13. Preferred shares,2.14. Provision for severance allowances,2.15. Provision for long-term liabilities,2.16. Provision for compensation of investors,2.17. Deferred income tax liabilities,2.18. Technology-science development fund,II. Owner's equity,1. Capital and researves,1.1. Shareholders' equity,1.1.1. Paid-in capital,1.1.1.1 Common shares,1.1.1.2 Preferred shares,1.1.2. Share premium,1.1.3. Conversion options on convertible bonds,1.1.4. Owner's other capital,1.1.5. Treasury shares,1.2. Differences upon asset revaluation,1.3. Foreign exchange differences,1.4. Charter reserve,1.5. Investment and development funds,1.6. Financial researve funds,1.7. Other funds in owners' equity,1.8. Undistributed earnings,1.8.1. Realized gain,1.8.1.1 Beginning accumulated undistributed earnings,1.8.1.2 Current period undistributed earnings,1.8.2. Unrealized gain,1.9. Minority interests,2. Budget sources and other funds,2.1. Bonus and welfare funds,2.2. Budget sources and other funds,2.2. Funds used for fixed asset acquisitions,III. Minority Interests,B. Total Resources,C. Distributed profit to investor,1. Distributed profit to investor during the year
2007,0,884751975320,875684213766,104919996419,98819996419,0,6100000000,739381354868,742456085328,0,0,0,-3074730460,31382862479,0,0,0,0,0,0,27050720135,0,0,637340020,0,0,0,0,0,3694802324,0,0,0,0,0,0,9067761554,0,0,8515566812,0,0,0,0,552194742,0,3746636309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2753320603,2626900103,8627268355,-6000368252,0,0,0,0,0,126420500,733111402,-606690902,0,0,0,0,0,0,0,0,0,993315706,0,993315706,0,0,0,0,0,0,888498611629,459444487485,459407021560,0,0,0,0,0,0,0,84962485187,0,344147594106,332999080,18538982358,1372991282,0,65000000,0,0,0,0,240265200,6502058701,3244645646,0,0,0,0,37465925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37465925,0,0,0,0,429054124144,429054124144,310646000147,300000000000,300000000000,0,0,0,10646000147,0,0,0,0,13679641649,6080993367,421368980,98226120001,98226120001,0,98226120001,0,0,0,0,0,0,0,888498611629,0,0
2008,0,1101160542223,1098428007545,326711915349,107711915349,0,219000000000,762515362136,796927648982,0,0,0,-34412286846,9200730060,0,0,0,0,0,0,315789705,0,0,1563224800,0,0,0,0,0,7321715555,0,0,0,0,0,0,2732534678,0,0,959285582,0,15136365,1020238327,0,737874404,0,7905992687,1500000000,0,0,0,0,0,0,0,0,1500000000,0,1500000000,0,0,0,0,4161629981,4056824481,9963044074,-5906219593,0,0,0,0,0,104805500,763111402,-658305902,0,0,0,0,0,0,0,0,0,2244362706,0,2244362706,0,0,0,0,0,0,1109066534910,508217418286,508133189387,186000000000,186000000000,0,0,0,0,0,80137448198,0,206555364265,56470000,1038951817,6016485449,0,1208833333,0,0,0,0,271608141,25247263800,1600764384,0,0,0,0,84228899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84228899,0,0,0,0,600849116624,600106417455,539589308667,500000000000,500000000000,0,0,0,39589308667,0,0,0,0,31517701493,15903605367,0,13095801928,13095801928,0,13095801928,0,0,742699169,742699169,0,0,0,1109066534910,0,0
2009,0,1072225318747,1071041903913,498039996373,246039996373,0,252000000000,298874570483,302268568099,0,0,0,-3393997616,273865737057,0,0,0,0,0,0,0,0,0,43952517173,0,0,19132865906,0,0,210780353978,0,0,0,261600000,261600000,0,1183414834,0,0,427104585,0,9638307,0,0,746671942,0,47650703652,1500000000,0,0,0,0,0,0,0,0,1500000000,0,0,0,0,1500000000,0,25548051845,16743927775,23956664138,-7212736363,0,0,0,0,0,8804124070,9889945297,-1085821227,0,0,0,0,0,0,0,0,0,20602651807,0,17448211696,0,0,0,3154440111,0,0,1119876022399,267730752881,267680479944,0,0,0,0,0,0,0,201583864651,0,707851018,139000000,1878971542,2385815959,0,0,0,0,0,0,7116222100,0,53868754674,0,0,0,0,50272937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50272937,0,0,0,0,852145269518,851962679820,791854020630,789934000000,789934000000,0,1920020630,0,0,0,0,0,0,0,0,50000000,60058659190,60058659190,0,60058659190,0,0,182589698,182589698,0,0,0,1119876022399,0,0
2010,0,841882422627,840316313543,234155503792,179155503792,0,55000000000,271246574989,277710614898,0,0,0,-6464039909,334086431693,0,0,0,0,0,0,955000000,0,0,59678646569,0,0,3055595731,0,0,270397189393,0,0,0,827803069,827803069,0,1566109084,0,0,1534294349,0,0,0,0,31814735,0,192831845563,150185555556,0,0,0,0,0,0,0,0,150185555556,0,0,150185555556,0,0,0,21479714065,13803147294,26007911432,-12204764138,0,0,0,0,0,7676566771,11201493297,-3524926526,0,0,0,0,0,0,0,0,0,21166575942,0,21166575942,0,0,0,0,0,0,1034714268190,213661170337,207263970423,0,0,0,0,0,0,0,141851783362,0,534954003,368170000,5984099763,7716175404,0,0,0,0,0,0,122427780,0,48925742381,0,1760617730,0,0,6397199914,0,0,0,0,0,0,0,0,0,0,0,0,0,6395894693,0,1305221,0,0,0,0,821053097853,821053097853,794856953589,789934000000,789934000000,0,1920020630,0,3002932959,0,0,0,0,0,3002932959,0,23193211305,23193211305,0,23193211305,0,0,0,0,0,0,0,1034714268190,0,0
2011,0,1237099426102,1235701134668,1103932798764,587432798764,0,516500000000,109320417387,123829539210,0,0,0,-14509121823,22423074517,0,0,0,0,0,0,640200000,0,0,1928968707,0,0,2045904019,0,0,17808001791,0,0,0,24844000,24844000,0,1398291434,0,0,1354476699,0,0,0,0,43814735,0,247755364246,212400000000,0,0,0,0,0,0,0,0,212400000000,0,0,212400000000,0,0,0,14547017881,8062018765,24882255742,-16820236977,0,0,0,0,0,6484999116,12641493297,-6156494181,0,0,0,0,0,0,0,0,0,20808346365,0,20808346365,0,0,0,0,0,0,1484854790348,612947435143,609243434624,0,0,0,0,0,0,0,580433713441,0,2318978941,442170000,9413457260,10125875768,0,0,0,0,0,0,893410966,0,3560415825,0,2055412423,0,0,3704000519,0,0,0,0,0,0,0,0,0,0,0,0,0,3704000519,0,0,0,0,0,0,871907355205,871907355205,786949770718,789934000000,789934000000,0,1920020630,0,4085050088,-8989300000,0,0,0,0,4085050088,0,80872534399,80872534399,0,80872534399,0,0,0,0,0,0,0,1484854790348,0,0
2012,0,835855401665,835109185188,264333643259,182833643259,0,81500000000,450277768801,456762122529,0,0,0,-6484353728,120456523810,0,0,0,0,0,0,2294770000,0,0,1481275853,0,0,92566416766,0,0,24114061191,0,0,0,41249318,41249318,0,746216477,0,0,731916477,0,0,0,0,14300000,0,257555098318,229218709015,0,0,0,0,0,0,0,0,229218709015,0,0,229218709015,0,0,0,8805034156,4368594630,24620651478,-20252056848,0,0,0,0,0,4436439526,13851522872,-9415083346,0,0,0,0,0,0,0,0,0,19531355147,0,12105279460,0,0,0,7426075687,0,0,1093410499983,202908326332,199657068369,0,0,0,0,0,0,0,139794900180,0,898028625,514670000,5003032121,10966471469,0,0,0,0,0,0,37260759337,0,2958199327,0,2261007310,0,0,3251257963,0,0,0,0,0,0,0,0,0,0,0,0,0,3251257963,0,0,0,0,0,0,890502173651,890502173651,790144413272,789934000000,789934000000,0,1920020630,0,7279692642,-8989300000,0,0,0,0,7279692642,0,93078067737,93078067737,0,93078067737,0,0,0,0,0,0,0,1093410499983,0,0
2013,0,847603871507,846755446555,454567304014,167567304014,0,287000000000,328686093744,328784952160,0,0,0,-98858416,63417061287,0,0,0,0,0,0,4640080000,0,0,1491500000,0,0,50869067328,0,0,6416413959,0,0,0,84987510,84987510,0,848424952,0,0,836224952,0,0,0,0,12200000,0,234669541320,209652256656,0,0,0,0,0,0,0,0,209652256656,0,0,209652256656,209652256656,0,0,5487762413,2130662408,20958936744,-18828274336,0,0,0,0,0,3357100005,15528322872,-12171222867,0,0,0,0,0,0,0,0,0,19529522251,0,10473824597,0,0,9055697654,0,0,0,1082273412827,182421548196,180118164589,0,0,0,0,0,0,0,153438477364,0,1056906434,578170000,6311531273,7074146520,0,0,0,1500164145,0,0,2828531222,0,1160132321,0,6170105310,0,0,2303383607,0,0,0,0,0,0,0,0,0,0,0,2303383607,0,0,0,0,0,0,0,0,899851864631,899851864631,793781419087,789934000000,789934000000,0,1920020630,0,10916698457,-8989300000,0,0,0,0,10916698457,0,95153747087,95153747087,0,95153747087,0,0,0,0,0,0,0,1082273412827,0,0
2014,0,476819722790,476277293561,272255464714,205255464714,0,67000000000,35043768318,36073213615,0,0,0,-1029445297,168917570473,0,0,0,0,0,0,274850000,0,0,1540585252,0,0,161300073047,0,0,5802062174,0,0,0,60490056,60490056,0,542429229,0,0,531229229,0,0,0,0,11200000,0,662458472882,600268692099,0,0,0,0,0,0,0,0,600268692099,0,0,606801960002,0,0,-6533267903,43420289225,5675245014,25617410387,-19942165373,0,0,0,0,0,37745044211,52283929722,-14538885511,0,0,0,0,0,0,0,0,0,18769491558,0,8673389982,0,0,0,10096101576,0,0,1139278195672,213282469410,211642220599,0,0,0,0,0,0,0,182222479321,0,1166530373,744170000,7804303822,10046099252,0,0,0,1401910449,0,0,2657950264,0,1066080218,0,4532696900,0,0,1640248811,0,0,0,0,0,0,0,0,0,0,0,1640248811,0,0,0,0,0,0,0,0,925995726262,925995726262,810130317902,789934000000,789934000000,0,6273512734,0,14178547272,-255742104,0,0,0,0,14178547272,0,101686861088,101686861088,0,101686861088,0,0,0,0,0,0,0,1139278195672,0,0
2015,0,984601018706,983788638780,290006018290,45006018290,0,245000000000,682257004163,30261966732,0,201255465183,456801960002,-6062387754,11525616327,7898877627,0,7898877627,0,0,7898877627,0,0,1494175350,2118117950,0,0,0,0,0,14445400,0,0,0,0,0,0,812379926,0,57650417,427286444,15000000,312443065,0,0,0,0,62575688530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42165039997,5300560858,25433776426,-20133215568,0,0,0,0,0,36864479139,52467707756,-15603228617,0,0,0,0,0,0,1121000000,0,1121000000,19289648533,0,6693546957,0,0,12596101576,0,0,0,1047176707236,52102686543,49736311607,0,0,0,0,0,0,0,24955078868,0,1276164229,1250170000,7651985600,6094786892,19276759,0,0,4550465620,0,0,0,0,1151362359,0,2787021280,0,0,2366374936,0,0,0,0,0,0,0,0,0,0,0,2366374936,0,0,0,0,0,0,0,0,995074020693,995074020693,860772176464,837303380000,837303380000,0,6223512734,0,17501025834,-255742104,0,0,0,0,17501025834,0,116800818395,116800818395,0,116800818395,0,0,0,0,0,0,0,1047176707236,0,0
2016,0,1352652424243,1351966363615,256905258905,136905258905,0,120000000000,1057629263083,277814610022,0,415545480797,388194904902,-23925732638,37431841627,1719835959,0,1719835959,0,0,1719835959,0,0,4175928787,30422028892,0,0,0,0,0,1114047989,0,0,0,0,0,0,686060628,0,27173455,658887173,0,0,0,0,0,0,67996020804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45775924856,7379109516,28892297202,-21513187686,0,0,0,0,0,38396815340,55270155756,-16873340416,0,0,0,0,0,0,2419000000,0,2419000000,19801095948,15000000,5109307637,0,0,14676788311,0,0,0,1420648445047,350905843239,349282140261,235000000000,235000000000,0,0,0,0,0,76080160080,0,3955878378,1161670000,9151750985,9405329986,51500461,3327933014,0,5731709255,0,0,0,0,1621903128,0,3794304974,0,0,1623702978,0,0,0,0,0,0,0,0,0,0,0,1623702978,0,0,0,0,0,0,0,0,1069742601808,1069742601808,910190340630,904237570000,904237570000,0,6208512734,0,0,-255742104,0,0,21344586736,0,21344586736,0,116863087706,116863087706,0,116863087706,0,0,0,0,0,0,0,1420648445047,0,0
