disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2009-07-30,stockAlert,listedHnx,Ngày giao dịch đầu tiên trên HNX,2009-07-31,2017-06-14,,,,,,
2010-03-12,investorRight,MEETING,Họp cổ đông,2010-03-16,2010-04-10,2010-04-10,ĐHCĐ thường niên 2010,,,,
2010-05-14,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-05-21,2010-06-10,2010-06-10,Cổ tức năm 2009 (575 đ/cp),575,5.75,,2009
2010-11-22,investorRight,POLL,Lấy ý kiến cổ đông,2010-11-29,,,Lấy ý kiến cổ đông bằng văn bản,,,,
2011-01-29,investorRight,MEETING,Họp cổ đông,2011-02-08,2011-03-03,2011-03-03,ĐHCĐ thường niên 2011,,,,
2011-11-30,investorRight,POLL,Lấy ý kiến cổ đông,2011-12-07,,,v/v điều chỉnh kế hoạch,,,,
2012-02-20,investorRight,MEETING,Họp cổ đông,2012-02-24,2012-03-25,2012-03-25,Đại hội đồng cổ đông thường niên năm 2012,,,,
2012-05-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-05-17,2012-06-04,2012-06-04,Trả cổ tức năm 2011 (600 đ/cp),600,6,,2011
2012-12-03,investorRight,POLL,Lấy ý kiến cổ đông,2012-12-06,,,v/v điều chỉnh kế hoạch kinh doanh năm 2012,,,,
2013-04-03,investorRight,MEETING,Họp cổ đông,2013-04-05,2013-04-26,2013-04-26,Đại hội đồng cổ đông thường niên năm 2013,,,,
2013-09-24,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-10-03,2013-10-21,2013-10-21,Cổ tức năm 2012 (600đ/cp),600,6,,2012
2013-12-05,investorRight,POLL,Lấy ý kiến cổ đông,2013-12-10,2013-12-17,2013-12-17,Lấy ý kiến cổ đông v/v điều chỉnh kế hoạch kinh doanh 2013,,,,
2014-03-21,investorRight,MEETING,Họp cổ đông,2014-03-26,2014-06-16,2014-06-16,Đại hội cổ đông thường niên năm 2014,,,,
2014-09-05,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-09-12,2014-09-25,2014-09-25,Trả cổ tức năm 2013 (600 đ/cp),600,6,,2013
2014-12-04,investorRight,POLL,Lấy ý kiến cổ đông,2014-12-10,2014-12-31,2014-12-31,Vv điều chỉnh kế hoạch kinh doanh năm 2014,,,,
2015-03-10,investorRight,MEETING,Họp cổ đông,2015-03-17,2015-04-20,2015-04-20,"ĐHĐCĐ thường niên năm 2015 (14h - KS Sheraton Hà Nội, K5 Nghi Tàm, 11 Xuân Diệu, Tây Hồ, HN)",,,,
2015-05-20,schedEvent,schedIssue,Dự kiến phát hành,,,,Phát hành cổ phiếu trả cổ tức năm 2014 (100:6),,6,,
2015-09-16,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2015-09-28,2015-09-30,,"Trả cổ tức năm 2014, Tỷ lệ 100:6",,6,,2014
2015-11-19,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2015-11-27,,,Số lượng 4.736.938 cp,,,,
2016-03-17,investorRight,MEETING,Họp cổ đông,2016-03-25,2016-04-29,2016-04-29,ĐHCĐ thường niên năm 2016,,,,
2016-05-05,schedEvent,schedDiv,Dự kiến cổ tức,2016-07-14,2016-07-14,,Dự kiến trả cổ tức năm 2015 tỷ lệ 100:8,,8,,2015
2016-06-27,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2016-07-14,2016-07-15,,"Trả cổ tức năm 2015, Tỷ lệ 100:8",,8,,2015
2016-09-15,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2016-09-20,,,"Số lượng 6,693,419 cp",,,,
