Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,1,2283931862,11904571966,0,0,0,-12356046,2537767394,0,16713915176,-2157918361,171979022,-46497089772,-3663223071,-3402515734,0,241994730854,-220495779944,-17335901830,0,0,0,0,0,0,12356046,12356046,0,0,0,-6420509915,0,0,0,-6420509915,-23744055699,103797670176,0,80053614477
2010,2,10736087877,3394665755,0,0,0,-118509808,2863477664,0,16875721488,-6241902287,-92515881462,42513523916,-2224416773,-6450701196,-315076729,221099264,-850829361,-48988463140,-4175597536,0,0,0,-4900000000,0,118509808,-8957087728,0,0,37000000000,-18393933789,0,0,0,18606066211,-39339484657,103797670176,0,64458185519
2010,3,2445545458,4254780163,0,0,0,-11171750,6064195931,0,12753349802,-7748362332,-13291017142,27174389904,-8484282766,-6487755448,-82458229,3022683048,-64171600,6792375237,-11485596778,0,0,0,0,0,11171750,-11474425028,0,0,11731000000,-9237768925,0,0,0,2493231075,-2188818716,64458185519,0,62269366803
2010,4,21989810624,9217973023,0,0,0,-150097112,17103279509,0,48160966044,-65735664412,-116959331645,76880976177,-1478857617,-18012305355,-1238573910,13286243816,-1842360911,-66938907813,-14914499186,0,0,0,-4900000000,150097112,0,-19664402074,30000000000,0,52461000000,-56323577997,0,0,0,26137422003,-60465887884,103797670176,0,43331782292
2011,1,3123054837,4447684837,0,0,0,140526493,1862160533,0,9573426700,31909115972,-43174733527,-1425542674,969550204,-625809888,-75719666,3616500000,-295359411,471427710,-233206232,0,0,0,0,0,17082902,-216123330,0,0,4300000000,-7500607500,0,0,0,-3200607500,-2945303120,43331782292,0,40386479172
2011,2,3181595198,4929272827,0,0,0,-339252137,7658809544,0,15430425432,-11096701767,8749298548,8961015642,-2173878462,-2535729462,946096,-3495416150,86794411,13926754288,-747153446,0,0,0,0,0,181642742,-565510704,0,0,0,-10765938248,0,0,0,-10765938248,2595305336,40386479172,0,42981784508
2011,3,1136451410,3736483049,0,0,0,-196806281,5551730968,0,10227859146,8950088933,-45025889446,6063732558,2960247216,-6790455697,-2246096,5140090722,-3394177327,-21870749991,309306304,0,0,0,0,0,196806281,506112585,0,0,0,-6900000000,0,0,0,-6900000000,-28264637406,42981784508,0,14717147102
2011,4,237787806,4329060806,0,0,0,-9463382,9422919614,0,13980304844,-40562247768,90292616091,-42878586761,-970547623,-17853718809,2246096,-4790932392,2218685225,-562181097,-3831093219,0,0,0,0,0,9463382,-3821629837,0,0,48708254800,-49160884252,0,0,0,-452629452,-4836440386,14717147102,0,9880706716
2012,1,1530019715,6237546729,0,0,0,-17897036,8279543770,0,16029213178,5144785175,-13250572579,4852509887,-238651117,-3916198099,0,1492416889,-1386525321,8726978013,-720709171,0,0,0,0,0,17897036,-702812135,0,0,9650000000,-12225770021,0,0,0,-2575770021,5448395857,9880706716,0,15329102573
2012,2,3591948006,7011208667,0,0,0,-20935016,7049177790,0,17631399447,-441917049,-11047518461,7550503765,488655422,-13241338061,0,-1492416889,1135000321,582368495,-394638975,0,0,0,0,0,20935016,-373703959,0,0,13029830503,-6641274658,0,-7999994000,0,-1611438155,-1402773619,15329102573,0,13926328954
2012,3,3199566228,3079091527,0,0,0,-7865294,3081484632,0,9352277093,4540726731,-9372241619,-2389510883,887789,-10092796320,0,2268432280,-3140479619,-8832704548,-2965244706,0,0,0,0,0,7865294,-2957379412,0,0,24800000000,-16800000000,0,0,0,8000000000,-3790083960,13926328954,0,10136244994
2012,4,5667454734,4677040146,0,0,0,-214604519,1395400567,0,11525290928,2749147289,-13396523241,-2865303839,-73138186,5615911121,-97579932,-2268432280,3392004619,4581376479,405707278,0,0,0,0,4900000000,214604519,5520311797,0,0,3896216656,-18893032621,0,3999994000,0,-10996821965,-895133689,10136244994,0,9241111305
2013,1,1159951496,4802927284,0,0,0,-8212373,3872511555,0,9827177962,1858883827,-13116147751,15703319197,1215485139,-3869347667,0,1096561828,-8024969832,4690962703,-1155670233,0,0,0,0,0,50481223,-1105189010,0,0,13300000000,-15788064132,0,0,0,-2488064132,1097709561,9241111305,0,10338820866
2013,2,1850482586,6170954138,0,0,0,-11554174,4030757519,0,12040640069,-1175301420,3211197240,-17962329609,-1291075780,-3311658589,-500000000,-1060561828,6350444196,-3698645721,0,0,0,0,0,0,-30714676,-30714676,0,0,256000000000,-255601766371,0,0,0,398233629,-3331126768,10338820866,0,7007694098
2013,3,111514792,1486676107,0,0,0,-8646511,4680193445,0,6269737833,8932350349,-9627459402,-3839066168,7711318,-6383799153,-4529232941,0,1400508702,-7769249462,1155670233,-1155670233,1551728773,0,0,0,8646511,1560375284,0,0,0,0,0,0,0,0,-6208874178,7007694098,0,798819920
2013,4,-420087567,9395310436,2810605182,0,0,-2008311989,4930047229,0,14707563291,1187453086,-20115807035,1648233934,-891798718,-4285916711,3839335574,-36000000,-46240614,-3993177193,0,1557670233,-1551728773,8460000000,0,0,7679174,8473620634,0,0,1539105729,-5371580357,0,0,0,-3832474628,647968813,798819920,0,1446788733
2014,1,2701861307,3639497786,0,0,0,10855909,2893189071,0,9245404073,2668209115,-6018169889,3774037032,-1617979990,-150000000,-604439198,250732103,-3205091455,4342701791,-199343133,0,0,0,0,0,0,-199343133,0,0,0,0,0,-4281000000,0,-4281000000,-137641342,1446788733,0,1309147391
2014,2,-1568914786,6868809153,0,0,0,-24776913,5284259370,0,10559376824,4930316763,4666902647,-8203934697,1074958107,-332599000,783804,21424781659,-21378840779,12741745328,-285148869,0,0,0,0,0,13921004,-271227865,0,0,0,-13191018670,0,4281000000,0,-8910018670,3560498793,1309147391,0,4869646184
2014,3,-245653399,3104509056,0,0,0,34430437,4217723214,0,7111009308,-8393039717,-19591689923,20772193984,2078880051,-1550000000,-414236017,-21310113762,22688631682,1391635606,-140760941,0,0,0,0,0,6588429,-134172512,0,0,0,13191018670,0,-17966958183,0,-4775939513,-3518476419,4869646184,0,1351169765
2014,4,-17193770,9906225125,-498235206,0,0,-5178261806,5634300429,0,9846834772,2205189606,20007728060,-14545507570,-560712357,-10419372963,-318104633,55394055066,-54948980456,6661129525,-85265663,33773934146,0,0,0,0,7349949,33696018432,0,0,0,0,0,-32222211000,0,-32222211000,8134936957,1351169765,0,9486106722
2015,1,518169398,4688740675,0,0,0,0,2982205151,0,8189115224,5154185606,-7491867469,552142324,-1319697118,-4500000000,0,0,0,583878567,223159493,0,0,0,0,0,9981036,233140529,0,0,0,0,0,-7560000000,0,-7560000000,-6742980904,9486106722,0,2743125818
2015,2,-4619665691,6062867988,0,0,0,-14233203,4280724069,0,5709693163,-5879842760,-8129914711,16113893995,1297682062,-1400000000,-162469548,30323780974,-32309289123,5563534052,-816494873,0,0,0,0,0,4252167,-812242706,0,0,0,-13462771942,0,7560000000,0,-5902771942,-1151480596,2743125818,0,1591645222
2015,3,2160613525,4998140751,0,0,0,-4088665,3217990478,0,10372656089,1446136824,-5787210196,-4687828739,-164458619,-3300000000,0,-21665521462,30000254208,6214028105,-117135276,0,0,0,0,0,-14233203,-131368479,0,0,0,13462771942,0,-19286651235,0,-5823879293,258780333,1591645222,0,1850425555
2015,4,3482365069,3947518690,0,0,0,-7201360,3758032070,0,11180714469,-1187150366,-6452109100,-2465222588,1371389103,-3700000000,-90493054,2377109468,-738829693,295408239,-147254596,6037575535,0,0,0,0,0,5890320939,0,0,0,0,0,-4182154006,0,-4182154006,2003575172,1850425555,0,3854000727
