Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2014,4,38562129407,0,38562129407,-17766915968,20795213439,286465395,-1802437974,-1785325431,-885156533,-4357080220,14037004107,68881717,-268000000,-199118283,0,13837885824,-3112197279,0,-3112197279,10725688545,338715780,10386972765,599,0
2015,1,51461202364,0,51461202364,-24699610867,26761591497,211623323,-884094375,-884094375,-348949650,-4369516589,21370654206,31021919,-264000000,-232978081,0,21137676125,-4309484479,0,-4309484479,16828191646,1549110310,15279081336,881,0
2015,2,39826008442,0,39826008442,-34156338654,5669669788,5409082573,-340215386,-336877223,-745515636,-4027782877,5965238462,9276569,-292341666,-283065097,0,5682173365,281951204,595583503,877534707,6559708072,490198742,6069509330,351,0
2015,3,64405188801,0,64405188801,-43745401996,20659786805,796549910,-222787400,-205965000,-593565756,-4489969487,16150014072,299404857,-358997083,-59592226,0,16090421846,-3318034856,0,-3318034856,12772386990,1463863408,11308523582,652,0
2015,4,38293505087,-2628920850,35664584237,1848514296,37513098533,29291865478,-193005000,-193005000,-451588636,-8472571655,57865058267,25234784,-376965333,-351730549,0,57513327718,-13136343824,0,-13136343824,44376983894,2933079440,41443904454,1594,0
2016,1,50153180457,0,50153180457,-28836835949,21316344508,1428769399,-246943205,-246943205,-83752366,-4491288948,18027946615,19635222,-454595341,-434960119,0,17592986496,-3574370665,0,-3574370665,14018615831,942040969,13076574862,503,0
2016,2,54441079250,0,54441079250,-29492762740,24948316510,3521299862,-170858750,-165858750,-193576818,-3150598958,24920468390,130893039,-671340001,-540446962,0,24380021428,-4872532816,0,-4872532816,19507488612,-892865304,20400353916,786,0
2016,3,38932851614,0,38932851614,-18906496695,20026354919,2332003724,-154125000,-154125000,-183580808,-4383522494,17743504164,333687367,-405874895,-72187528,0,17671316636,-3527195709,0,-3527195709,14144120927,8725385,14135395542,544,0
2016,4,49316929393,-197622213,49119307180,-25396982974,23722324206,2789384386,-145988534,-145988534,-30560455,-5967974712,20370213948,93578991,-1087101437,-993522446,0,19376691502,-4262635915,0,-4262635915,15114055587,1323826,15112731761,581,0
2017,1,28032653728,0,28032653728,-14019450299,14013203429,1745863630,-136552500,-136552500,-96535353,-4133121497,11486867080,21898578,-276753455,-254854877,0,11232012203,-2236751257,0,-2236751257,8995260946,978910,8994282036,346,0
2017,2,40454969804,0,40454969804,-19893325841,20561643963,7111625380,-605206798,-126133647,-20000000,-3316975063,23611345691,6631650,-440678624,-434046974,0,23177298717,-4020047987,0,-4020047987,19157250730,221421633,18935829097,728,0
