date,close,volume
2017-08-10,757.8,24
2017-08-11,760,32
2017-08-14,766,51
2017-08-15,765.4,24
2017-08-16,764.6,263
2017-08-17,762.6,325
2017-08-18,757.6,94
2017-08-21,759.4,492
2017-08-22,755.5,177
2017-08-23,752.8,445
2017-08-24,754.1,227
2017-08-25,753.7,71
2017-08-28,755.8,81
2017-08-29,756.8,109
2017-08-30,759,30
2017-08-31,765,43
2017-09-01,768,46
2017-09-05,776.9,68
2017-09-06,779.9,51
2017-09-07,789.4,73
2017-09-08,791.3,59
2017-09-11,787.9,50
2017-09-12,787.8,53
2017-09-13,789.8,50
2017-09-14,791.8,28
2017-09-15,791,52
2017-09-18,794.3,38
2017-09-19,798.5,42
2017-09-20,798.6,33
2017-09-21,799.4,69
2017-09-22,797.9,54
2017-09-25,797,20
2017-09-26,796.4,16
2017-09-27,797.4,35
2017-09-28,797.4,58
2017-09-29,798.1,21
2017-10-02,793.5,81
2017-10-03,792.4,56
2017-10-04,792.7,12
2017-10-05,795.2,49
2017-10-06,797,16
2017-10-09,799.8,27
2017-10-10,806.6,91
2017-10-11,860,192
2017-10-12,818.4,169
2017-10-13,823,49
2017-10-16,827.7,99
2017-10-17,828,193
2017-10-18,827.6,259
2017-10-19,828.3,100
2017-10-20,826,29
2017-10-23,820,16
2017-10-24,822.8,10
2017-10-25,826.5,18
2017-10-26,827,32
2017-10-27,832,23
2017-10-30,839.1,15
2017-10-31,838.6,17
2017-11-01,839.6,29
2017-11-02,839.3,41
2017-11-03,840.3,27
2017-11-06,849.2,29
2017-11-07,853,37
2017-11-08,871.9,25
2017-11-09,872.8,61
2017-11-10,872,50
2017-11-13,876.1,17
2017-11-14,888.5,69
2017-11-15,903.4,98
2017-11-16,931,270
2017-11-17,935.6,453
2017-11-20,960,212
2017-11-21,999.9,300
2017-11-22,1015,314
2017-11-23,991,465
2017-11-24,942,255
2017-11-27,949.1,285
2017-11-28,957,181
2017-11-29,970,180
2017-11-30,977.1,387
2017-12-01,985,198
2017-12-04,1018,151
2017-12-05,990,405
2017-12-06,973,372
2017-12-07,966,213
2017-12-08,968.4,144
2017-12-11,938.2,203
2017-12-12,934,459
2017-12-13,930.7,231
2017-12-14,946,61
2017-12-15,963.2,124
2017-12-18,987.9,218
2017-12-19,975,202
2017-12-20,984,263
2017-12-21,976,192
2017-12-22,977.1,127
2017-12-25,983.1,127
2017-12-26,996,132
2017-12-27,990,188
2017-12-28,993.6,111
2017-12-29,995,97
2018-01-02,1011,193
2018-01-03,1023.4,117
2018-01-04,1029,239
2018-01-05,1023,173
2018-01-08,1039.9,256
2018-01-09,1055.9,231
2018-01-10,1057.9,222
2018-01-11,1065,226
2018-01-12,1069.7,205
2018-01-15,1083,223
2018-01-16,1082.9,300
2018-01-17,1069.9,239
2018-01-18,1070,555
2018-01-19,1071,785
2018-01-22,1109.9,625
2018-01-23,1118,728
2018-01-24,1119,454
2018-01-25,1133,818
2018-01-26,1129.8,635
2018-01-29,1115,1005
2018-01-30,1117.1,1328
2018-01-31,1100,1010
2018-02-01,1093.4,1494
2018-02-02,1098.5,991
2018-02-05,1058,1539
2018-02-06,1002.1,3536
2018-02-07,1030,3507
2018-02-08,1013,2291
2018-02-09,1005,5328
2018-02-12,1041,6661
2018-02-13,1065,12259
2018-02-21,1082,16094
2018-02-22,1059.9,27033
2018-02-23,1106,27435
2018-02-26,1108.2,26368
2018-02-27,1112,36321
2018-02-28,1105,27133
2018-03-01,1105.5,33683
2018-03-02,1109,26006
2018-03-05,1075.5,22423
2018-03-06,1110,30557
2018-03-07,1087,33011
2018-03-08,1105.6,33867
2018-03-09,1106,31874
2018-03-12,1111.8,23088
2018-03-13,1116,28875
2018-03-14,1113.9,15889
2018-03-15,1109.5,9003
