date,close,volume
2019-09-20,912,259
2019-09-23,905,231
2019-09-24,907.5,264
2019-09-25,911,191
2019-09-26,914.8,472
2019-09-27,921.1,216
2019-09-30,921.8,282
2019-10-01,927.2,151
2019-10-02,919.5,279
2019-10-03,923,379
2019-10-04,920,219
2019-10-07,912.1,306
2019-10-08,917.3,393
2019-10-09,916.5,422
2019-10-10,915.2,339
2019-10-11,915.2,641
2019-10-14,924,2388
2019-10-15,925.5,2149
2019-10-16,924.5,4753
2019-10-17,924.3,15860
2019-10-18,921.4,49030
2019-10-21,918.1,47353
2019-10-22,919.2,45364
2019-10-23,919.5,42755
2019-10-24,925.8,46732
2019-10-25,925.9,48835
2019-10-28,926.5,47232
2019-10-29,926,32620
2019-10-30,928.4,65856
2019-10-31,926.5,60370
2019-11-01,933.5,65676
2019-11-04,937,55674
2019-11-05,938,48988
2019-11-06,937.9,43372
2019-11-07,941.8,36326
2019-11-08,942.5,41631
2019-11-11,939.2,31339
2019-11-12,942.9,53717
2019-11-13,937.2,63492
2019-11-14,934.7,50119
2019-11-15,933.8,65798
2019-11-18,929,53604
2019-11-19,929.7,52256
2019-11-20,921,55407
2019-11-21,899,60441
