Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,1,118162111247,-111848951786,-42045266989,-5142252082,0,29017825377,-57165977858,0,-69022512091,-2035000000,0,0,0,0,0,500716700,-1534283300,27649470000,0,120263063136,-81543784637,0,0,0,66368748499,-4188046892,12746019707,0,8557972815
2010,3,434741614474,-307123384896,-139397852851,18519000454,-423364066,167954369361,-145260601426,0,29009781050,-43217738452,0,0,0,-771150000,0,3189143787,-40799744665,40724450000,0,338769380194,-355954078745,0,0,0,23539751449,11749787834,12746019707,0,24495807541
2011,1,186742720771,-192929179791,-60202918142,-7061737301,0,74329508917,-84346994641,0,-83468600187,-40450707516,0,0,0,0,0,2006885957,-38443821559,60768525000,0,251642562202,-166424679144,0,-8525018040,0,137461390018,15548968272,23480799679,0,39029767951
2011,2,0,0,0,0,0,0,0,0,-142941541271,-22213431187,462373064,0,0,0,0,-4617298035,-26368356158,0,0,289125396060,-125190256670,0,-7699988100,0,156235151290,-13074746139,39029767951,0,25955021812
2011,3,425528220325,-388143727983,-16991770294,-15801949269,0,14283499860,-189247994215,0,-170373721576,214273940488,0,0,0,0,0,1367249142,215641189630,0,0,268533801307,-309744337340,0,0,0,-41210536033,4056932021,25955021813,0,30011953834
2011,4,161922171538,204785430295,-33103127423,-16272489069,0,145885224452,-130970823335,0,332246386458,-306171642695,0,0,0,0,0,-1012678085,-307184320780,0,0,252554656368,-246066945438,-1893524345,0,0,4594186585,29656252263,30011953834,0,59668206097
2012,1,205078110264,-99808748537,-20902088601,-18135127602,-514306643,6910312399,-27243299398,0,45384851882,-5900316847,-675142696,0,0,0,0,0,-6575459543,0,0,102993685543,-198422112020,0,0,0,-95428426477,-56619034138,59849406097,0,3230371959
2012,2,256915501807,-98842365538,-8614282938,-22394437959,0,15655090127,-23151511147,0,119567994352,-1949150348,-474895459,0,0,0,0,0,-2424045807,0,0,134346222600,-248702934150,0,0,0,-114356711550,2787236995,3230371959,0,6017608954
2012,3,618008789514,-475986757757,-196184627564,-22426651649,-2661003946,151579946440,-62976511152,0,9353183886,-72080549132,2198085427,0,0,0,0,1746793876,-68135669829,0,0,497650231923,-374936357993,-4904707527,-21533990000,0,96275176403,37492690460,6017608954,0,43510299414
2012,4,68170867390,-189841531533,-59930773180,-16600459377,-1040094758,3218220375,-33909651621,0,-229933422704,-31625519176,2836513345,0,0,0,0,-1695645373,-30484651204,0,0,504361259261,-271365695081,-2378659209,0,0,230616904971,-29801168937,43510299414,0,13709130477
2013,1,251512017282,-175339547708,-79727275227,-15558074047,-609615936,13317696285,-29999397622,0,-36404196973,-18769703634,0,0,0,0,0,0,-18769703634,0,0,287265523748,-234198672489,-2378659209,0,0,50688192050,-4485708557,13631579710,0,9145871153
2013,3,694180160899,-398990726043,-151984088332,-37769742230,0,45797272501,-67457541159,0,83775335636,-60452632595,11140004138,0,0,0,0,0,-49312628457,0,0,689085875833,-698367349683,-5311386418,-12892318500,0,-27485178768,6977528411,9145871153,0,16123399564
2014,1,215972604649,-197590971842,-98361483662,-14190632448,-960787691,12815612749,-24514833787,0,-106830492032,-10480320325,0,0,0,0,0,0,-10480320325,0,0,349771451439,-221162815953,-15593564209,0,0,113015071277,-4295741080,12199694781,0,7903953701
2014,2,235132685365,-237009490231,-77015679272,-18136073423,-863084710,12339907309,-34395828234,0,-119947563196,-8582616256,370000000,0,0,0,0,0,-8212616256,0,0,346099661422,-234745546737,15593564209,0,0,126947678894,-1212500558,7903953701,0,6691453143
2014,3,469662157020,-234245596475,-89533993414,-15973019600,-4378733991,24563515266,-23172896202,0,126921432604,-49343260335,392000000,0,0,0,0,0,-48951260335,0,0,321130567801,-393880809882,0,0,0,-72750242081,5219930188,6691453143,0,11911383331
2014,4,416593700350,-268706952335,-87048361151,-14246474571,-3256375366,33665767980,-36761594715,0,40239710192,-683258953,0,0,0,0,0,0,-683258953,0,0,267860881659,-295551930217,-10170993582,0,0,-37862042140,1694409099,11911383331,0,13605792430
2015,1,282005656349,-267076768669,-114611725051,-11722774870,-2610039065,85315003524,-34736868171,0,-63437515953,-6462431780,0,0,696341194,0,0,0,-5766090586,0,0,356202630921,-257004440939,-18800907826,0,0,80397282156,11193675617,14227312430,0,25420988047
2015,2,0,0,0,0,0,0,0,0,-153432896650,-129214485973,620327273,0,0,0,0,53500419,-128540658281,56546230000,0,580498178338,-370517550710,18800907826,-9772767600,0,275554997854,-6418557077,25420988047,0,19002430970
2015,3,604794130004,-322994007041,-121089712396,-14662107789,-3000795838,-74282428076,23044365791,0,91809444655,-27816732176,0,0,0,0,0,0,-27816732176,0,0,454723533109,-530541972031,0,0,0,-75818438922,-11825726443,19002430970,-1,7176704526
2015,4,555804915939,-317240036943,-130835457065,-14561320079,-6600000000,147316006665,-208638566492,0,25245542025,-51347943154,642600000,0,217579836,0,0,0,-50487763318,53453630000,0,527676478762,-506600875556,0,0,0,74529233206,49287011913,7176704526,0,56463716439
2016,1,341815570640,-332971408610,-178819953081,-14838894633,-5463477688,22484076279,-68522929539,0,-236317016632,-26611288611,0,0,0,0,0,0,-26611288611,1683348000,0,521936793203,-311582313119,-795954000,0,0,211241874084,-51686431159,56463716439,0,4777285280
2016,2,0,0,0,0,0,0,0,0,90111616123,-156835187916,5264338182,0,0,0,0,61997522,-151508852212,-150000000,0,636217638073,-571308584912,795954000,0,0,66202836718,4162002663,4777285280,0,8935056352
2016,3,0,0,0,0,0,0,0,0,-32943215243,116212253773,-5264338182,-3117836000,645400000,0,0,-61997522,108413482069,14968280000,0,316637061984,-402532851964,0,0,0,-70927509980,4542756846,8935056352,0,13477813198
2016,4,510328420587,-121809011772,-133971900200,-13967216753,-4052300000,45146966023,-251997448118,0,29677509767,-52179641768,6038359531,3117836000,246300000,0,0,0,-42777146237,0,0,452310473708,-335658134457,-105248167856,0,0,11404171395,-1695465075,13477813198,0,11782348123
2017,1,420317390182,-299391319983,-186085066697,-10842419127,-3567888689,34008309901,-15328015427,0,-60889009840,-26862647309,0,-448395000,581760000,0,0,0,-26729282309,0,0,443926473108,-359794787689,0,0,0,84131685419,-3486606730,11782348123,0,8295741393
2017,2,0,0,0,0,0,0,0,0,-162377722230,-46584132734,829450000,448395000,-581760000,0,0,101965646,-45786082088,0,0,661166960707,-453553365556,0,0,0,207613595151,-550209167,8295741393,0,7745532226
