Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,0,40599533490,8114990995,0,0,0,0,4834750891,0,53549275376,-33002665116,1415164173,-1137823506,-2446160206,-4789665576,-3865879023,0,-913922000,8808324122,-28381007518,550000000,0,0,-14495000000,0,0,-42326007518,300000000,0,115630182056,-90854253535,0,-1116000,0,25074812521,-8442870875,17304476568,0,8861605693
2010,0,44244861706,13427164343,0,0,0,-10067565742,12272325819,0,59876786126,-47900603132,-14173452095,48590886481,-1977306302,-12157324180,-11706820361,0,-2424141682,18128024855,-36337166925,0,0,0,-30466528968,20806300000,771730800,-45225665093,0,0,184097595246,-111560591148,0,-6047906000,0,66489098098,39391457860,8861605693,0,48253063553
2011,0,39331296725,16705394063,0,0,0,-1660806833,29680726006,0,84056609961,-20000017767,-50556702428,53563524170,-4688208281,-29677068237,-6610275692,30000000,-2176124300,23941737426,-10239030118,0,0,0,-17350000000,0,1660806833,-25928223285,0,0,285767514912,-265506287310,0,-6800321275,0,13460906327,11474420468,48253063553,0,59727484021
2012,0,74182245568,19753330138,0,0,0,-1107468180,40995939280,0,133824046806,-39046301102,21652777904,90078804246,3135173279,-39874337404,-3987689566,4431756805,-3335429838,166878801130,-344887504314,27272727,-6855442500,1700000000,0,0,1080195453,-348935478634,0,0,735700896331,-427969216401,0,-6612228725,0,301119451205,119062773701,74680918440,0,193743692141
2013,0,56185545534,38211712877,0,0,0,86869493,83056166552,0,177540294456,-143983904802,-12512193525,19664506709,9176394938,-85431331801,-21482628530,499613570,-4319911941,-60849160926,-32927986574,2190909091,-2600000000,7550000000,0,0,748663186,-25038414297,0,0,482035601719,-489503470687,0,-13170345000,0,-20638213968,-106525789191,193743692141,0,87217902950
2014,0,125933951429,40376741091,0,0,0,-4111193590,65370189045,0,227569687975,50828534525,-24520028606,93955154384,-14167997831,-67157180401,-18131222751,0,-3263372343,245113574952,-74041002593,90909091,-10000000000,0,0,0,3442028191,-80508065311,0,0,628796749683,-503734937046,0,-16474089000,0,108587723637,273193233278,87217902950,0,360411136228
2015,0,190181079310,50462985983,40386517438,54492900,0,-1173275740,66675643696,0,346587443587,-181305327356,-85853780499,184594557361,-26539827898,-66682515362,-25948972216,0,-3894010177,140957567440,-257585387982,162727273,-15493579000,14383330000,0,0,1420457305,-257112452404,0,0,1156579250180,-1009751851134,0,-16469130000,0,130358269046,14203384082,360411136228,0,374614520310
2016,0,158604295863,64080329719,-106257423,0,0,-21244363621,60576102247,0,261910106785,-55609906203,-36896430982,151542666013,20934496574,-53885989789,-35108049437,0,-6033483901,246853409060,-400513448301,2385999999,-8060185786,9140434786,0,511344000,20777646482,-375758208820,0,0,1317606484454,-1098207266423,0,-19762956000,0,199636262031,70731462271,374614520310,0,445345982581
2017,0,220291453816,65052274505,-4623358696,0,0,-13373704956,55294049891,0,322640714560,-274931288494,71360948458,5860236187,4924043190,-56470074126,-25075190674,0,-5767237952,42542151149,-899756245917,0,-300000000,0,-759000000,0,7769635877,-893045610040,156144550000,0,1742459253935,-801412051178,0,0,0,1097191752757,246688293866,445345982581,0,692034276447
2018,0,188263901531,89989330111,-14764655519,508580563,0,-12111690768,129200655186,0,381086121104,56559895734,-77652241555,196675067531,147686348,-117775332152,-56424939070,0,-3479449085,379136808855,-946251607417,2504727272,-39180000000,0,0,0,11523912100,-971402968045,63775000000,0,1473654545622,-996233514203,0,-49135776600,0,492060254819,-100205904371,692034276447,0,591828372076
2019,0,284533758943,140860939935,-10344446831,3509235,0,-16875250834,211331030803,0,609509541251,73649491257,-512581405884,608838837649,-27938193242,-216501327734,-55203759858,0,-4957544428,474815639011,-211311169372,760000000,-19000000000,630000000,0,1800000000,11913547079,-215207622293,0,0,1119838843124,-1223443091992,0,-44999943000,0,-148604191868,111003824850,591828372076,0,702832196926
