Year,Quarter,Current Assets,Cash and cash equivalents,Cash,Cash equivalents,Short-term financial investments,Short-term investments,Provisions for impairments of short-term investments,Accounts receivable,Trade accounts receivable,Prepayments to suppliers,Intercompany receivables,Receivables from financial investments,Other receivables,Provision for doubtful debts,Inventories,Inventories,Provision for decline in inventories,Other current assets,Short-term prepaired expenses,Shortage of current assets waiting for solution ,VAT deductible,Receivables from State,Margin deposits,Others,LOANS AND ADVANCES TO CUSTOMERS,Loans and advances to customers,Provision for credit loss,Long-Term Assets,Fixed Assets,Tangible fixed assets Accumulated depreciation,Cost,Accumulated depreciation,Finance lease assets,Cost,Accumulated depreciation,Intangible fixed assets,Cost,Accumulated depreciation,Construction in progress,Investment Properties,Cost,Accumulated depreciation,Long-term financial investments,Investments in subsidiaries,Investments in joint-ventures and associates,Other long-term investments,Prosivions for impairments in long-term investments,Other long-term assets,Long-term prepayments,Deferred income tax liabilities,Deferred income tax liabilities,Other long-term assets, Total Assets,Liabilites,Current liabilities,Short-term debts and borrowings,Trade payable,Advances from customers,Taxes payable to State,Payable to employees,Accrued expenses,Other payables,Bonus and welfare funds,Amount due to customers,Deposit from commercial banks,Deposits from customers,Long-term liabilities,"Long-term deposit, mortgage",Deferred income tax liabilities,Provision for severance allowances,Reserves,Unearned premium reserve,Technical reserve,Claim reserve,Catastrophe reserve,Dividend reserve,Equalization reserve,Sharehodler's Equity,Sharehodler's Equity,Owner's equity,Additional Paid-In Capital,Treasury shares,Other reserves,Foreign exchange revaluation,Reserves for investment and development,Financial researve funds,Statutory reserve,Retained earnings,"Other capital, funds",Bonus and Welfare fund (Before 2010),Minority Interests,
2012,2,20225143093633,4239832966798,2052371799421,2187461167377,12032948483737,12671977116988,-639028633251,3719001716583,1979839841216,56056058239,67383740971,1984967897659,78189159921,-447434981423,163446480003,163446480003,0,69913446512,60023894010,155446298,5941213631,1956062390,238963000,1597867183,5707130727894,5798911562052,-91780834158,21203199621627,2078174760418,889897141065,1640776640163,-750879499098,0,0,0,794551411045,956535281512,-161983870467,393726208308,23448947000,23448947000,0,18995740604766,0,360108786309,19231050387446,-595418568989,105835309443,54929350699,14036447333,30491833994,6377677417,47135473443154,34307534869878,6241754689069,0,4398111304635,11191273697,111963177211,195073299278,47386169577,1426026841521,52002623150,7659314648398,4647585673058,3011728975340,80288232249,34771231830,183345718,45333654701,20326177300162,2760679196533,14500155522262,1491193145046,275085776395,1266667284792,32396375134,11498221671618,11498221671618,6804714340000,3184332381197,0,0,16075608000,16808794107,24323877509,142036585822,1206361282165,0,0,1329716901658,47135473443154
2012,3,18859831911313,5329739854494,2220289681371,3109450173123,9409893496455,10485524864216,-1075631367761,3907460194536,1786572046425,45134953976,73203675782,2046464250941,77970926463,-121885659051,160167332752,160167332752,0,52571033076,43982179461,162400625,5189574636,2005964180,30000000,1200914174,5695438917072,5827913286177,-132474369105,20980074607475,1981530772011,879979834661,1665404242397,-785424407736,0,0,0,784314073201,958263281512,-173949208311,317236864149,23448947000,23448947000,0,18837799619346,0,357503206373,19094139298275,-613842885302,137295269118,55721093938,41456603226,25423897537,14693674417,45535345435860,32429954638832,4392283809407,0,2999624174780,10255394051,33695414371,275557031797,47548592665,937575896615,41955178241,7447339736315,3949022084341,3498317651974,91090864519,37469792936,8626197853,44994873730,20499240228591,2917121939350,14759124954931,1298261699968,199189473612,1291827870398,33714290332,11770043689217,11770043689217,6804714340000,3184332381197,0,103568802818,16075608000,18003329149,25070461910,149456377831,1468822388312,0,0,1335347107811,45535345435860
2012,4,17602635587391,3958369651967,1864473773429,2093895878538,9309559554506,10396977389323,-1087417834817,4154906625136,2050992068736,48501420311,18208998347,2069307788247,98985865381,-131089515886,123027012229,123027012229,0,56772743553,55428929979,164690507,1942748,415602249,30000000,731578070,7042879686335,7181296896386,-138417210051,21471397561924,2038774057894,918352974853,1714081717348,-795728742495,0,0,0,787162083765,973860554022,-186698470257,333258999276,23448947000,23448947000,0,19235507488963,0,368017358185,19463050510460,-595560379682,173667068067,61739145653,25185143577,67620161414,19122617423,46116912835650,32005902926595,3838474566562,939144342907,1758308993883,5842479157,170752787874,297518446440,36174551438,533827147331,48812847087,7102246606821,2636138607863,4466107998958,58098611957,0,-313704290,0,21007083141255,2994951405252,15176831132397,1511113802173,165607604944,1123018043453,35561153036,12047659144044,12047659144044,6804714340000,3184332381197,0,0,16075608000,20378626728,29821057068,162966005516,1725802322717,0,0,0,46116912835650
2013,1,18996260888045,4188893417172,659451417172,3529442000000,9544355671271,10715839751192,-1171484079921,5045231779608,2481092967201,39294157840,46126829573,2407173428314,229833571660,-158289174980,135026558416,135026558416,0,82753461578,80936963922,169595155,784158753,241169289,30000000,591574459,7516886653078,7671092301113,-154205648035,21338277357893,1970862846101,930116074907,1754811921867,-824695846960,0,0,0,773503233555,974047474075,-200544240520,267243537639,23448947000,23448947000,0,19240108950577,0,331542070717,19288514928641,-379948048781,103856614215,31708317752,36770187989,28299780251,7078328223,47851424899016,33378802546200,5581917637058,671697600000,4085605542640,4816561938,82750438661,120350162192,22301713855,502270834710,54772932514,6051646456367,1412430186725,4639216269642,40865339056,40865339056,0,0,21704373113719,2129184217802,16532832502164,1604158012830,162451595251,1238248530935,37498254737,12394370525030,12394370525030,6804714340000,3184332381197,0,0,16075608000,20372157338,29808118286,174509193772,2060989923619,0,0,2078251827786,47851424899016
2013,2,18476896092843,3924543071742,1842469071742,2082074000000,9748593842432,10989821310925,-1241227468493,4561917081145,2212004906461,18073032087,68056597006,2258564727546,169602070299,-164384252254,164245587785,164245587785,0,77596509739,75787359249,165700935,946816105,0,30000000,666633450,7831864053459,8071273521336,-239409467877,22610961839993,1923313038732,867637111953,1597453608316,-729816496363,0,0,0,769040577650,981908749825,-212868172175,286635349129,23448947000,23448947000,0,20538188632293,0,333536803300,20549852614328,-345200785335,126011221968,54500906713,36533246981,27902340251,7074728023,48919721986295,34259916256295,6474574253309,1544080800000,4041536792845,7977117907,54252118507,191071353571,35418733903,463023381317,90993996835,5721890409233,865548820447,4856341588786,44736256884,44133414396,602842488,0,22018715336869,2081978366337,17051337350553,1387494331993,153281744627,1305205460240,39418083119,12585256330710,12585256330710,6804714340000,3184332381197,0,0,16075608000,20372157338,29808118286,185184677305,2241200245766,0,0,2074549399290,48919721986295
2013,3,19750001879774,5275749819136,924907595236,4350842223900,9834233348495,11090246423143,-1256013074648,4388286486047,1881947742463,36498192484,70506046366,2394844214140,177571210227,-173080919633,179280280564,179280280564,0,72451945532,69008779550,165756462,2061729835,37308360,634984425,543386900,7831921018017,7921984552418,-90063534401,24050696822308,1913331371736,854578487086,1608371160521,-753792673435,0,0,0,764603916180,989302599153,-224698682973,294148968470,23448947000,23448947000,0,21998870333579,0,361060374927,21992036197426,-354226238774,115046169993,43142923858,36401390634,27902340251,7599515250,51632619720099,37692471213786,7829220488581,550000000000,6363530850722,6756755180,76152807616,267857650861,37910313986,412096248191,69348881160,7090503644952,1010728847521,6079774797431,56746192702,46721689371,10024503331,0,22716000887551,2189198898110,17660949625869,1246417120962,152719516136,1425668869248,41046857226,11835131000702,11835131000702,6804714340000,3184332381197,0,0,16075608000,20372157338,30243746398,193586412090,1482237552861,0,0,2105017505611,51632619720099
2013,4,24378059070744,7460059763944,986743189580,6473316574364,11499482489336,12724841226666,-1225358737330,5106749458480,2270371381094,85829773995,42574051963,2700319311778,184605745564,-176950805914,163003808968,163003808968,0,148763550016,59942605535,147390507,1755577,0,23000000,88648798397,7895226088033,7985891545791,-90665457758,23520227521479,1941801632544,847914282256,1630794761351,-782880479095,0,0,0,753815655087,990548877553,-236733222466,340071695201,23448947000,23448947000,0,21436604422102,0,361060374927,21461969398275,-386425351100,118372519833,37242473885,23943148306,49660340251,7526557391,55793512680256,41547653246023,5832690588049,265151573583,4483695052472,3632865493,132942967308,314395519257,33031536853,467633577244,64688830242,11725800515166,4517816221382,7207984293784,49174161958,48257468453,916693505,0,23939987980850,2338020289822,18673827677729,1613323924934,41758160918,1230452168753,42605758694,12119524525298,12119524525298,6804714340000,3184332381197,0,0,16075608000,23096506090,35761369913,203879985243,1748095532037,0,0,2126334908935,55793512680256
2014,1,26950098678102,9114905410033,1148308461429,7966596948604,12120049279989,13590307244816,-1470257964827,4225969198824,1209841647273,98130365718,67499219436,2844119874475,212257613194,-205879521272,178600492061,178600492061,0,80303287371,74356335148,147390507,5148910451,0,13000000,637651265,8229866842846,8333197869185,-103331026339,25600868987640,1961371618242,876846330295,1693107991635,-816261661340,0,0,0,756988350466,1002596305284,-245607954818,327536937481,23448947000,23448947000,0,23504571610115,0,377966724708,23174070889750,-47466004343,111476812283,51479085892,20069823900,29650688970,10277213521,60780834508588,46136143922478,6901761427462,96630349909,6064723929953,7972762508,106089474099,135210254319,46004283532,323166790534,76271932856,14048327718077,6317465027878,7730862690199,52050657316,50456033700,1594623616,0,25134004119623,2942540908087,19479695280496,1341314745322,28874824133,1296963396029,44614965556,12527577625823,12527577625823,6804714340000,3184332381197,0,103568802818,16075608000,23128503219,35756438161,216705424667,2143296127761,0,0,2117112960287,60780834508588
2014,2,28750730561541,12036685280520,872765280520,11163920000000,11195613588308,12700973540566,-1505359952258,3668421403966,1122992952640,83952233096,66534548831,2446202708817,156496547898,-207757587316,206692269213,206692269213,0,215121535349,82039193308,212964968,4149842908,0,20000000,128699534165,8978060400562,9084064422913,-106004022351,26102013771010,1967057867566,864397564387,1710569077156,-846171512769,0,0,0,805815577854,1060074263447,-254258685593,296844725325,23448947000,23448947000,0,23984209945276,0,383730791762,23643693680269,-43214526755,127297011168,52913768637,19457359442,30402340251,24523542838,63830804733113,50125577573902,8875434545807,198812507495,6906233649167,7227009861,52325578575,251774524704,51968704288,1249948060510,103715658657,14984169775801,6209906233522,8774263542279,58649480651,54031415442,4618065209,0,26207323771643,2854526960103,20296286747194,1581314202028,50594424084,1378106544732,46494893502,11658385113086,11658385113086,6804714340000,3184332381197,0,0,9353568524,23128503219,36484463971,226703731508,1270099321849,0,0,2046842046125,63830804733113
2014,3,21140096767101,2539694786913,1410786286913,1128908500000,13133960593590,14601636847695,-1467676254105,3769440513813,1033871952362,104859106533,69722348464,2643876455966,136509370739,-219398720251,190265450253,190265450253,0,116077954327,64168089775,212964968,425006829,0,13000000,51258892755,0,0,0,27279577204352,1893289110141,800334190466,1625767164267,-825432973801,0,0,0,792455925452,999978340424,-207522414972,300498994223,23448947000,23448947000,0,25214196380785,0,2039292615355,23214805130575,-39901365145,148642766426,57419792988,29488593892,47368564942,14365814604,48419673971453,35887431915902,8105367920504,15214431740,6524786609751,6941992105,54544556515,387326015387,67647880304,932070356294,76956204611,0,0,0,63678039864,57500839438,6177200426,0,27718385955534,3029840929785,21389205308355,1599223629800,77987947323,1573861623365,48266516906,11973586494564,11973586494564,6804714340000,3184332381197,0,0,16075608000,9911780553,10559648924,235335230369,1609088702703,0,0,558655560987,48419673971453
2014,4,20388336905815,1418706565071,882516655374,536189909697,13518031045510,15010454563443,-1492423517933,3703627779293,1037738029261,132370263995,40174821564,2579407308628,133780105202,-219842749357,181763606941,181763606941,0,431204113010,345870630138,212964968,2064096654,0,13000000,83043421250,0,0,0,27140845444237,1907304139873,804530394146,1651600261434,-847069867288,0,0,0,785143844467,1002787585824,-217643741357,317629901260,23448947000,23448947000,0,25089036473417,0,2129972849273,23003684478039,-44620853895,121055883947,44326166665,14582466993,38315757679,23831492610,47529182350052,34701489824921,6069295721834,3517524546,4731087238736,10223801033,84214697557,485072180734,37564502145,446492810127,123155072636,0,0,0,60748933283,60748933283,0,0,28571445169804,3034873133722,22751838888341,1332500540483,103928274340,1298094354302,50209978616,12254373102433,12254373102433,6804714340000,3184332381197,0,0,16075608000,10525044385,11172912756,246366364564,1877617648713,0,0,573319422698,47529182350052
2015,1,23829474261515,1777546666101,907669815072,869876851029,16392432571818,1777559180144,-438129569549,3778556021610,1054309136960,33877651534,60739269466,2652081270149,240180600690,-262631907189,191578611289,191578611289,0,380943519387,311021751253,212964968,2395130989,0,34409427,67279262750,0,0,0,25704951008464,1580742603418,802542894315,1676201324693,-873658430378,0,0,0,778199709103,1002787585824,-224587876721,0,23448947000,23448947000,0,23630218199238,0,2034114554895,365928261225,-38333212078,153901889026,66895765020,24501894938,38862496457,23641732611,49534425269979,36381821208137,6170806630051,3045340402,1030721567789,23697359196,90366531016,222035881483,49695806633,379558860536,115446877191,0,0,0,68245335494,0,5224417382,0,30142769242592,3046590755787,23910630944993,1554443481545,128422625331,1450312139065,52369295871,12564188827090,12564188827090,6804714340000,3184332381197,0,0,16075608000,22112847753,0,261442652488,2171942194834,0,0,588415234752,49534425269979
2015,2,24503347562187,2176889607604,1037899607600,1138990000004,17151050734905,1784992470154,-384768365598,3410919387121,2777889977301,26723991915,0,0,266115396220,-402790823805,190696983957,190696983957,0,370167102435,288582999990,0,1552653366,0,0,80031449079,0,0,0,26288572187644,1690319490782,831197557399,1731422212380,-900224654981,0,0,0,859121933383,1100326735324,-241204801941,0,23448947000,23448947000,0,24220466856109,0,2008696283182,365928261225,-43166224182,113720908154,63957012532,27804682483,0,21959213139,50791919749831,38033262500608,6655467430734,3662234957,1096318504801,24898914927,94863894267,316139876308,74522264870,347962883191,130478953097,0,0,0,75424594675,0,9448307721,0,31302370475199,2951118925439,25140098506143,1469223428897,151243915202,1535777197934,54908501584,12758657249223,12758657249223,6804714340000,3184332381197,0,0,16075608000,134577110177,0,275176329391,1642348065541,0,0,0,50791919749831
2015,3,25070492914513,3468892640637,2085772640633,1383120000004,15898054912941,1785637857334,-412630759869,3860318227442,3070493236541,70319769030,0,0,232892318241,-342207338446,224710124625,224710124625,0,427869900810,336434498974,1441031945,0,0,0,89994369891,0,0,0,28463340312939,1663194694867,815734482588,1741846025034,-926111542446,0,0,0,847460212279,1100326735324,-252866523045,0,23448947000,23448947000,0,26408486559036,0,2033126838865,365928261225,-45964624182,114314889523,59001207426,32330417067,0,22983265030,53533833227452,40547190761911,7455027628071,31877229971,1123414949350,23291190180,97246539576,429114323129,83342691736,368769316352,130495985529,0,0,0,85540021951,0,15137705280,0,33006623111889,3121399253212,26588026593887,1503881248417,179445967888,1557000716590,56869331895,12986642465541,12986642465541,6804714340000,3184332381197,0,0,16075608000,135010479615,0,283416466417,1851091070595,0,0,0,53533833227452
2015,4,22705630601144,2251972571369,789612004419,1462360566950,15375366697172,1747304210969,-404529153219,3537183095005,2827377298820,23334842786,0,0,251585282819,-359851008518,101617553280,101617553280,0,419411461336,358792361355,212964968,2298362949,0,0,58107772064,0,0,0,35890698305452,1678491603232,840816714658,1790944079137,-950127364479,0,0,0,837674888574,1102012336024,-264337447450,0,23448947000,23448947000,0,33850874511180,0,2241637179969,396694407948,-46008724176,108115891553,48935556075,36212804479,0,22967530999,58596328906596,45401272394259,10867214120017,31161309647,1145141791782,8360802627,89784927927,631142253451,56448587516,400609523769,98452973234,0,0,0,79922596928,0,4951497020,0,34454135677314,3162569652099,28462329182316,1239033197955,173892731273,1357955906231,58355007440,13195056512337,13195056512337,6804714340000,3184332381197,0,0,16075608000,142394957430,0,0,2035319561587,0,0,0,58596328906596
2016,1,23787155054725,4120800963219,871739438302,3249061524917,14211933163414,1831294882148,-392951896052,3767981233967,2885062250083,19285724045,0,0,267613739445,-382191445898,96285165118,96285165118,0,493775953745,406952776046,0,3959131585,0,0,82864046114,0,0,0,38890149304391,1653989572699,824503929491,1797793898350,-973289968859,0,0,0,829485643208,1102594705990,-273109062782,0,23448947000,23448947000,0,36836080032950,0,2290675238315,828204851323,-50715482121,122195059913,63784807696,35225175676,0,23185076541,62677304359116,49140947608445,12820894027607,25833032221,1269038267620,16041117237,143319204286,255541849237,80790403005,451590438883,136489918323,0,0,0,83198799309,0,3308926686,0,36236854781529,3206865561989,29987219625619,1425942544918,185163264375,1370956205670,60707578958,13536356750671,13536356750671,6804714340000,3184332381197,0,0,16075608000,143012270066,0,306597474278,2352916501120,0,0,0,62677304359116
