disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2009-12-22,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2009-12-24,,,,,,,
2010-01-08,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-01-18,2010-02-04,2010-02-04,Trả cổ tức đợt 1/2009 (2500 đ/cp),2500,25,1,2009
2010-09-10,investorRight,POLL,Lấy ý kiến cổ đông,2010-09-17,,,Lấy ý kiến cổ đông bằng văn bản,,,,
2010-11-10,investorRight,KINDDIV,Cổ phiếu thưởng,2010-11-18,2010-11-22,,Tỷ lệ 100:10,,10,,
2010-12-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-01-06,2011-01-24,2011-01-24,Trả cổ tức đợt 1/2010 (2000 đ/cp),2000,20,1,2010
2011-02-09,investorRight,MEETING,Họp cổ đông,2011-02-14,,,ĐHCĐ thường niên năm 2011,,,,
2011-08-03,investorRight,ISSUE,Phát hành thêm,2011-08-10,2011-09-16,,Phát hành thêm 2.243.988 cp  (100:12),,12,,
2011-12-16,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2011-12-26,,,Số lượng 2.243.988 cp,,,,
2012-02-15,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-02-24,2012-03-21,2012-03-21,Trả cổ tức đợt 1/2011 (1800 đ/cp),1800,18,1,2011
2012-02-15,investorRight,MEETING,Họp cổ đông,2012-02-24,,,Đại hội đồng cổ đông thường niên 2012,,,,
2012-11-21,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-11-30,2012-12-28,2012-12-28,Trả cổ tức đợt 1/2012 (1800 đ/cp),1800,18,1,2012
2013-03-11,investorRight,MEETING,Họp cổ đông,2013-03-18,2013-04-16,2013-04-16,Đại hội đồng cổ đông thường niên năm 2013,,,,
2014-02-18,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-02-26,2014-03-20,2014-03-20,Trả cổ tức đợt 1/2013 (1800 đ/cp),1800,18,1,2013
2014-02-18,investorRight,MEETING,Họp cổ đông,2014-02-26,2014-03-29,2014-03-29,Đại hội đồng cổ đông thường niên năm 2014,,,,
2015-03-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-03-18,2015-04-10,2015-04-10,Trả cổ tức đợt 1/2014 (1800 đ/cp),1800,18,1,2014
2015-03-11,investorRight,MEETING,Họp cổ đông,2015-03-18,2015-04-23,2015-04-23,ĐHĐCĐ thường niên năm 2015,,,,
2016-02-26,investorRight,MEETING,Họp cổ đông,2016-03-09,2016-04-07,2016-04-07,ĐHCĐ thường niên năm 2016,,,,
2016-02-26,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-03-09,2016-04-20,2016-04-20,Trả cổ tức năm 2015 (1500 đ/cp),1500,15,,2015
2016-04-08,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến chi trả cổ tức 15% vốn điều lệ cho năm 2016,,15,,2016
2017-03-01,investorRight,MEETING,Họp cổ đông,2017-03-27,2017-04-28,2017-04-28,ĐHCĐ thường niên năm 2017,,,,
2017-03-07,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-03-27,2017-04-20,2017-04-20,Tạm ứng cổ tức đợt 1/2016 (1500đ/cp),1500,15,1,2016
2017-05-03,schedEvent,schedDiv,Dự kiến cổ tức,,,,"Dự kiến trả cổ tức năm 2017, tỷ lệ 15%/VĐL",,15,,2017
2018-04-12,investorRight,MEETING,Họp cổ đông,2018-03-16,2018-04-16,2018-04-16,ĐHĐCĐ thường niên năm 2018,,,,
2018-04-27,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-05-14,2018-05-25,2018-05-25,Trả cổ tức năm 2017 (1800 đ/cp),1800,18,,2017
2019-02-26,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến trả cổ tức đợt 1/2018 (1800 đ/cp),1800,18,1,2018
2019-03-05,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-03-15,2019-04-05,2019-04-05,Tạm ứng cổ tức đợt 1/2018 (1800 đ/cp),1800,18,1,2018
2019-04-02,investorRight,MEETING,Họp cổ đông,2019-03-15,2019-04-19,2019-04-19,ĐHĐCĐ thường niên năm 2019,,,,
2019-04-19,schedEvent,schedIssue,Dự kiến phát hành,2019-12-30,2019-12-30,,"Dự kiến phát hành 9215312 cp thưởng, tỉ lệ 100:44",,44,,
2019-09-18,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-09-30,2019-10-10,2019-10-10,Trả cổ tức đợt 2/2018 (200 đ/cp),200,2,2,2018
2019-12-20,investorRight,KINDDIV,Cổ phiếu thưởng,2019-12-30,2019-12-31,,Tỷ lệ 100:44,,44,,
2020-02-03,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2020-02-14,,,"Số lượng 9,214,543 cp",,,,
2020-03-02,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến Trả cổ tức năm 2019 (2000 đ/cp),2000,20,,2019
2020-03-02,investorRight,DIVIDEND,Cổ tức bằng tiền,2020-03-24,2020-04-29,2020-04-29,Trả cổ tức năm 2019 (2000 đ/cp),2000,20,,2019
2020-03-02,investorRight,MEETING,Họp cổ đông,2020-03-24,,,ĐHĐCĐ thường niên năm 2020,,,,
2020-06-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2020-06-26,2020-07-24,2020-07-24,Trả cổ tức đợt 2/2019 (2000 đ/cp),2000,20,2,2019
