Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2014,2,33940838066,10639035543,-1005919999,0,0,-6022989164,2447920527,0,39998884973,-5093099298,1869984813,10321186064,4126309801,-2345946713,-1100000000,1684000000,-2399555000,47061764640,-99557811083,32500000,0,20000000000,-1000000000,0,670058096,-79855252987,0,0,14125500000,-13790127036,0,2465809445,0,2801182409,-29992305938,94680670922,0,64688364984
2014,3,35356900131,15511866518,0,0,0,-2836037381,2363702378,0,50396431646,-35204406218,-935725187,20396764794,860602690,-2549012193,-1631609442,7412619354,-7747787713,30997877731,-58419779474,0,0,0,-10000000000,0,5287811440,-63131968034,0,0,35000000000,-15234650990,0,-9874350,0,19755474660,-12378615643,64688364984,0,52309749341
2014,4,42954545921,17642977071,291586800,766226179,0,-6265021805,2825618918,0,58215933084,78648614651,-479750719,-35001069633,3159583073,-2793299543,-1980000000,1535980646,-5883358841,95422632718,-25879871892,-32500000,-13000000000,0,-14329215000,0,-1852570569,-55094157461,0,0,12738461000,-15992402036,0,-19269226250,0,-22523167286,17805307971,52309749341,-8165601,70106891711
2015,1,29840567051,17328659916,0,0,0,-3088241786,3046553291,0,47127538472,-33996132531,-164222701,44035147088,-12487996316,-3046553291,-22963418222,2634885389,-11630315827,9508932061,-20230648731,0,0,0,-2000000000,0,706565289,-21524083442,0,0,17493147435,-16484439246,0,-3960000,0,1004748189,-11010403192,70106891711,0,59096488519
2015,2,33631190886,17458807957,1753714387,0,0,-4479432537,2879842941,0,51244123634,-39150065681,124964786,26732093193,-7974113784,-2745490314,-2837488152,-170824889,1335613305,26558812098,-14071107288,0,0,13000000000,-2000000000,0,1586257308,-1484849980,0,0,5942610000,-18290359246,0,-17499391800,0,-29847141046,-4773178928,59096488519,0,54323309591
2016,1,21406845208,16886459358,0,0,0,-4325909063,2124249868,0,36091645371,-78262592649,-272208378,28949020216,7597307414,-2124249868,-8661640742,98000000,-3994220000,-20578938636,-17450974000,0,0,5000000000,0,0,4415623609,-8035350391,0,0,17901235504,-16923465030,0,-27352800,0,950417674,-27663871353,67872787856,0,40208916503
2016,2,30412105079,16958651125,41061363,-304203955,0,-6554844444,1981729953,0,42534499121,38396287018,48127730,-31885151575,7170983576,-1815057951,-1415471592,5000000,-2546290405,50492925922,2049062672,0,0,0,0,0,368747398,2417810070,0,0,0,-17175557527,0,-15883468500,0,-33059026027,19851709965,40208916503,-5476,60060620992
2016,3,28229550809,16710711227,-28237719,304209431,0,-580180555,1782994244,0,46419047437,-38210476617,-132608575,3640742201,26570843793,-3516855285,-6284528408,3061000000,-1186931953,30360232593,-7672553913,0,0,0,0,0,7210643483,-461910430,0,0,0,-14817858138,0,-16082556600,0,-30900414738,-1002092575,60060620992,0,59058528417
2016,4,33983811375,15147601975,0,453653541,0,-10772503055,1550513309,0,40363077145,-13532185858,-494287588,-426055877,-11913559158,16675730,-5000000000,82500000,-3177715900,5918448494,-6810715333,0,0,-4500000000,0,0,10787272588,-523442745,0,0,0,-12140971572,0,0,0,-12140971572,-6745965823,59058528417,53029,52312615623
2017,1,22784917187,14938735976,0,0,0,-653046220,1379803864,0,38450410807,29440711713,505229627,1964300963,3785279343,-1379803864,-9300555659,5000000,-3552302801,59918270129,-5498743433,0,-1500000000,0,0,0,679251357,-6319492076,0,0,0,-10775278717,0,-3300000,0,-10778578717,42820199336,52312615623,0,95132814959
