disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2016-04-21,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-05-05,2016-05-20,2016-05-20,Trả cổ tức năm 2015 (1200đ/cp),1200,12,,2015
2016-06-01,stockAlert,listedHnx,Ngày giao dịch đầu tiên trên HNX,2016-06-07,,,Giá tham chiếu 12.300 đ/cp,,,,
2016-07-05,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2016-06-08,2017-01-05,,Thời hạn không được phép giao dịch ký quỹ dưới 6 tháng,,,,
2017-02-28,investorRight,MEETING,Họp cổ đông,2017-03-13,2017-03-29,2017-03-29,ĐHĐCĐ thường niên 2017,,,,
2017-04-05,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-04-19,2017-05-10,2017-05-10,Trả cổ tức năm 2016 (1500đ/cp),1500,15,,2016
2017-04-10,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-04-19,2017-05-10,2017-05-10,Trả cổ tức năm 2016 (1500đ/cp),1500,15,,2016
2017-10-04,investorRight,POLL,Lấy ý kiến cổ đông,2017-10-12,,,"V/v: Miễn nhiệm, bầu bổ sung thành viên Ban kiểm soát",,,,
2018-03-01,investorRight,MEETING,Họp cổ đông,2018-03-16,,,ĐHĐCĐ thường niên năm 2018,,,,
2018-04-19,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-05-09,2018-05-25,2018-05-25,Trả cổ tức năm 2017 (1500 đ/cp),1500,15,,2017
2019-03-04,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-03-15,2019-03-28,2019-03-28,Trả cổ tức đợt 1/2018 (700 đ/cp),700,7,1,2018
2019-03-04,investorRight,MEETING,Họp cổ đông,2019-03-15,,,ĐHĐCĐ thường niên năm 2019,,,,
2019-04-08,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-04-17,2019-04-26,2019-04-26,Trả cổ tức đợt 2/2018 (1000 đ/cp),1000,10,2,2018
2019-12-10,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-12-19,2019-12-30,2019-12-30,Trả cổ tức đợt 1/2019 (800 đ/cp),800,8,1,2019
2020-05-05,investorRight,MEETING,Họp cổ đông,2020-05-19,,,ĐHĐCĐ thường niên năm 2020,,,,
2020-07-16,investorRight,DIVIDEND,Cổ tức bằng tiền,2020-07-29,2020-08-06,2020-08-06,Trả cổ tức đợt 2/2019 (1200 đ/cp),1200,12,2,2019
2020-07-23,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2020-07-29,2020-07-30,,"Trả cổ tức năm 2019, tỷ lệ 100:20",,20,,2019
