Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2005,0,620646826552,-939756999,619707069553,-464740057959,154967011594,1147499361,-9218819189,-8624943164,-21079920276,-24436892560,101378878930,432211749,-191524786,240686963,0,101619565893,0,0,0,101619565893,0,101619565893,0,0
2006,0,717047108394,-586345342,716460763052,-514255069355,202205693697,1168182025,-7585284693,-6579394747,-53212309908,-23853311257,118722969864,233668796,-11090815,222577981,0,118945547845,0,0,0,118945547845,0,118945547845,0,0
2007,0,905920483113,-2624752939,903295730174,-687848080046,215447650128,3850939554,-6119353344,-5084039618,-66990278188,-20896231386,125292726764,147777646,0,147777646,0,125440504410,0,0,0,125440504410,0,125440504410,7718,0
2008,0,1097379369109,-2896871205,1094482497904,-794304406360,300178091544,4867251630,-37906716681,-22037607662,-87227242769,-25874359795,154037023929,406358577,-35771584,370586993,0,154407610922,0,0,0,154407610922,0,154407610922,7126,0
2009,0,1549425845418,-2525910294,1546899935124,-989556799272,557343135852,8407907296,-25866773812,-13708429895,-145660811456,-45838241858,348385216022,1110151894,-1302095355,-191943461,3139925064,351333197625,-45670269361,0,-45670269361,305662928264,-930543522,306593471786,7074,0
2010,0,2008528085987,-6713193878,2001814892109,-1325419849942,676395042167,4042629206,-33951890417,-21774765183,-195807473061,-86935318325,363742989570,1357073555,-1517517814,-160444259,-118683797,363463861514,-63890880193,10286438478,-53604441715,309859419799,-2582681150,312442100949,7209,0
2011,0,2429835248880,-4298580161,2425536668719,-1648972137821,776564530898,11831970491,-76312829751,-42647306476,-257290482887,-95841377700,358951811051,1476765241,-1832372771,-355607530,2904515593,361500719114,-77554731349,-7766213546,-85320944895,276179774219,7208291611,268971482608,6206,0
2012,0,2363895016496,-3599773266,2360295243230,-1577991316463,782303926767,2526664224,-41232332808,-39842528866,-296447001923,-82680836316,364470419944,13281784520,-1186700470,12095084050,8425141058,384990645052,-91185844164,-2520224932,-93706069096,291284575956,0,291284575956,6721,0
2013,0,2489090155885,-8357408316,2480732747569,-1606454372157,874278375412,4354527573,-24071088440,-20893764749,-381453081533,-100813521575,372295211437,1603987812,-2869926055,-1265938243,13616379603,384645652797,-95067125456,0,-95067125456,289578527341,0,289578527341,6681,0
2014,0,3006459211308,-8924139679,2997535071629,-2071603890371,925931181258,2653342640,-37703915861,-36104196332,-414160140275,-112645983472,364074484290,2715355176,-4385746710,-1670391534,19190114504,381594207260,-56548691284,0,-56548691284,325045515976,0,325045515976,5769,0
2015,0,3564060079758,-7918464772,3556141614986,-2290292306937,1265849308049,1616605218,-51808118792,-49215221230,-680874238198,-152021435917,400390951819,21915140699,-10419799329,11495341370,0,411886293189,-45728897313,0,-45728897313,366157395876,0,366157395876,5715,0
2016,0,4365542818334,-11379763317,4354163055017,-2784214064693,1569948990324,2389306989,-55727234061,-54808958942,-877567271991,-193387465095,453272594990,1069776637,-7006070515,-5936293878,0,447336301112,-49762725006,0,-49762725006,397573576106,0,397573576106,5346,0
2017,0,4443654366817,-13522817199,4430131549618,-2957522656826,1472608892792,2464646492,-76655094764,-75894178185,-779346980968,-181748344124,546712341191,11454484100,-1181508000,10272976100,0,556985317291,-64450029482,0,-64450029482,492535287809,0,492535287809,5519,0
2018,0,4534643996134,-14998541997,4519645454137,-3188696872956,1330948581181,15052715584,-107603060002,-107149414700,-733044654226,-148052213717,376354732283,5647152688,-2156564279,3490588409,0,379845320692,-48328277298,0,-48328277298,331517043394,0,331517043394,3715,0
2019,0,4788713095640,-28851422791,4759861672849,-3325381674138,1434479998711,16779717442,-114918082009,-114690167705,-745661295573,-135939110503,467663936871,9151476054,-5628977999,3522498055,0,471186434926,-62160442584,0,-62160442584,409025992342,0,409025992342,4167,0
