Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2006,0,118945547845,28121135377,2970552265,27863538,0,-886505378,6579394747,0,155757988394,5426213463,851041294,16784255152,2668032665,-3086800142,0,2681000,-10290038927,168113372899,-17194438032,56190476,-2000000000,0,0,0,835129717,-18303117839,0,0,324734005335,-393332050766,0,-32472737000,0,-101070782431,48739472629,9215491488,-103057,57954861060
2007,0,125440504410,21801581640,513861075,401897497,-3068518767,0,5084039618,0,150173365473,-122277143293,-57425248454,58588515196,-22366333290,-3809074118,0,39800000,-4352922117,-1429040603,-47840092855,76190477,0,0,-17598200000,0,2992328290,-62369774088,0,0,446100346030,-389706837359,0,-28891998000,0,27501510671,-36297304020,57954861060,3588733,21661145773
2008,0,154407610922,22809132598,50353410,591242682,0,-4107795426,22037607662,0,195788151848,6462829151,-118397168585,-11393122982,-3523247924,-22037607662,0,1053000,-7855110698,39045776148,-47365339117,381818182,0,0,-32300000000,3349010948,403820000,-75530689987,0,0,861800986569,-734910495531,0,-69381074890,0,57509416148,21024502309,21661145773,-110569699,42575078383
2009,0,351333197625,33802763994,13229029082,1080721541,0,923127948,13896790331,0,414265630521,-195566400679,14152362759,28627713277,13967964236,-13896790331,-85974464711,0,-21661294078,153914720994,-82883527151,869671861,0,0,-16336512000,0,0,-98350367290,13000000000,0,832692988009,-826774675493,0,-103998298800,0,-85079986284,-29515632580,45000684515,-47508207,15437543728
2010,0,363463861514,38491143029,5241885999,4424017758,0,192987967,21774765183,-2088360575,431500300875,-28931119470,-205046888615,44083146337,-5571179769,-21774765183,-41207299939,0,-30205365830,142846828406,-141071576327,291269584,0,0,-2000000000,4500000000,2088360575,-136191946168,0,0,1040196570187,-950460552554,0,-43337996000,0,46398021633,53052903871,15437543728,0,68490447599
2011,0,361500719114,49079045553,-8096261619,-3517098075,0,-8524115934,42647306476,0,433089595515,-47897041726,-31775872537,19251429978,-4165395758,-41784486837,-102149766859,0,-34890792537,189677669239,-237236759528,636576700,0,2000000000,-4423856766,5528933394,0,-233495106200,34300000000,0,1378117498284,-1344301831927,0,-43337996000,0,24777670357,-19039766604,68490447599,4032523,49454713518
2012,0,384990645052,65736424421,3311963286,120350114,0,-9723436525,39842528866,0,484278475214,-55722409129,146384330599,-32408375043,2321523152,-38821518202,-70973098258,0,-22224065647,412834862686,-220166067863,0,0,0,0,0,10025891693,-210140176170,0,0,1194445193656,-1218545069503,0,-130013588000,0,-154113463847,48581222669,49454713518,-111152,98035825035
2013,0,384645652797,75428625828,18483530,0,0,-15360035913,20893764749,0,465626490991,13293131563,-86145697232,42030356615,-3537500423,-21158883015,-96424011172,0,-20679032578,293004854749,-223959787872,0,0,0,0,0,4115477265,-219844310607,0,0,1393664357632,-1383834001138,0,-151682986000,0,-141852629506,-68692085364,98035825035,0,29343739671
2014,0,381594207260,84679200968,2260217927,0,0,-21059079345,36104196332,0,483578743142,-205179612301,-310713455225,42776249673,-12091418702,-35084709477,-65502084489,0,-22486440834,-124702728213,-289404800214,447409000,0,0,0,0,1941773821,-287015617393,0,0,2259418643733,-1762301380627,0,-65006994000,0,432110269106,20391923500,29343739671,0,49735663171
2015,0,411886293189,104597129290,4816974470,0,0,-8545868415,49215221230,0,561969749764,-180087071645,-43055863859,148133947552,-17447122828,-45736499186,-51775886090,0,-26552715032,345448538676,-347726785708,45000000,0,0,0,0,932573813,-346749211895,0,0,2235452990009,-1959237803852,0,-84508935000,0,191706251157,190405577938,49735663171,0,240141241109
2016,0,447336301112,204079917231,1915626262,0,0,-8165732077,54808958942,0,699975071470,-277055790394,24395927234,39784568881,55759189312,-28262646814,-59973138593,0,-19508472125,435114708971,-327575230553,61132800,0,100000000,0,0,1761182233,-325652915520,0,0,2625226308867,-2598395653051,0,-266483698000,0,-239653042184,-130191248733,240141241109,0,109949992376
2017,0,556985317291,222093231056,5960569001,0,0,-111489852210,75894178185,0,749443443323,-168139628290,-142326378232,41526193295,11707216099,-76304371907,-78432006949,0,-14281223205,323193244134,-429065691705,18181818,-150000000000,0,-46784068600,0,2247516085,-623584062402,0,0,3299502292014,-2776325657870,0,-208227760001,0,314948874143,14558055875,109949992376,0,124508048251
2018,0,379845320692,133917695978,1483243073,0,0,-32541302220,107149414700,0,589854372223,-260161161404,-143868765932,-31569391873,-5422480861,-106266622542,-66240919220,0,-28628198176,-52303167785,-294650204815,0,0,0,-1128120000,0,13503923132,-282274401683,0,0,3967099907748,-3540104213837,0,-133860453000,0,293135240911,-41442328557,124508048251,0,83065719694
2019,0,471186434926,149825693007,-8188137228,58951944,0,-29957455448,114690167705,0,697615654906,602508747511,-70101037634,51049069293,7996307976,-114571266552,-28203387482,0,-19994932931,1126299155087,-169760204641,323832727,-10000000000,0,-33120000000,0,16711816988,-195844554926,0,0,3788555884880,-4415747204799,0,-89240302000,0,-716431621919,214022978242,83065719694,-66003209,297022694727
