Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,1,80347262449,6341285249,-2264127846,0,0,-581899214,3148196107,0,86990716745,-31865947444,39335216451,-45327068492,2768422241,-3048370707,-8630634057,0,-2548497233,37673837504,-879682571,0,0,0,0,0,579459986,-300222585,0,0,201720948295,-238486777079,0,-12891600,0,-36778720384,594894535,14098364472,0,14693259007
2010,2,183382552534,22683334023,16087612590,-6187693871,0,599091805,8538182807,-327343153,224775736735,-52144282231,-50441486094,-20555003291,-883213203,-8538182807,-17884015044,0,-3178700000,71150854065,-40978334483,0,0,0,-2000000000,4500000000,327343153,-38150991330,0,0,491612655367,-488018865655,0,0,0,3593789712,36593652447,15437543727,0,52031196174
2011,3,82696072626,11192773821,77786665,3653513267,0,-2253509705,12862357083,0,108228993757,-3430183116,-72387161876,-49380436698,-9667442829,-13116497872,-30952410768,0,-2405260100,-73110399502,-30342430420,-562765900,0,0,0,0,2345542428,-28559653892,0,0,542582606848,-482539006202,0,0,0,60043600646,-41626452748,55376923199,0,13750470451
2012,1,79711805184,14780032360,0,0,0,-175440113,14067369608,0,108383767039,-55678530649,110506881574,-71013837785,6714845538,-14067369608,-13825000000,0,-743685300,70277070809,-52908019591,0,0,0,0,0,175440113,-52732579478,0,0,288068926890,-282468061570,0,-43323672000,0,-37722806680,-20178315349,49454713518,0,29276398169
2012,2,100970628260,16164641297,0,0,-498731396,-2885172645,8612342468,0,122363707984,80013326544,-56970858860,33588349259,-9186544596,-9367035219,-12064062779,0,-18456801700,129920080633,-55420729678,0,0,0,0,0,3062105106,-52358624572,0,0,326505613640,-405472340832,0,-14324000,0,-78981051192,-1419595131,29276398169,1275363,27858078401
2012,4,124360772760,13424992859,3311963286,780876112,0,-6385517208,9143502793,0,144636590602,-89190363767,129004313479,-34281880194,2409632390,70219932262,-19929533313,5521868373,42374581352,250765141184,-89721503726,0,0,0,-668668000,0,6415920043,-83974251683,0,0,187619132445,-253506134988,0,-43337996000,0,-109224998543,57565890958,40472406830,-2472753,98035825035
2013,1,86503989489,17034226337,0,0,0,-1585206765,4904468151,0,106857477212,26083173413,54600789727,-15726272540,3518928505,-5925478815,-26751047159,0,-4812203792,137845366551,-34220688035,0,0,0,0,0,503033753,-33717654282,0,0,264759802778,-338847339557,0,0,0,-74087536779,30040175490,98035825035,0,128076000525
2013,2,131061105364,15793792484,0,0,0,-7365420158,4144453910,0,143633931600,-44249939493,-76020807711,82523993349,1104787894,-2929273137,-21342610396,0,-10352277786,72367804320,-53801023089,0,0,0,0,0,1229716806,-52571306283,0,0,342206861581,-225757722884,0,-86675992000,0,29773146697,49569644734,128076000525,0,177645645259
2013,3,68100695662,21498250009,-10086396645,0,0,5166053320,4526900510,0,89205502856,81443065159,-74497077380,-128027566822,-2489397717,-1885545619,-31502347946,0,8109707492,-59643659977,-76562799490,0,0,0,0,0,1839161758,-74723637732,0,0,428660525652,-413008721225,0,0,0,15651804427,-118715493282,177645645259,0,58930151977
2013,4,98979862282,21102356998,10104880175,0,0,-11809104387,7317942178,0,125695937246,-48675723366,9771398132,103082407916,-8020897041,-9397574780,-16828005671,0,-16266002373,139361540063,-59375277258,0,0,0,0,0,543564948,-58831712310,0,0,358037167621,-403146413680,0,-65006994000,0,-110116240059,-29586412306,58930151977,0,29343739671
