Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2005,0,3593484871,858140697,0,-54893338,0,-104503811,268386161,0,4560614580,3332395380,-4632622401,1341834925,-14826408,-268386161,-330200000,5235000,-862928636,3131116279,-2383410176,0,0,0,0,106230000,37896792,-2239283384,0,0,12460182000,-11573104500,0,-1800000000,0,-912922500,-21089605,394898090,1764061,375572546
2006,0,6956629403,925088961,500000000,-25496067,0,-234130643,237548384,0,8359640038,22993227417,-12836948763,-11106254085,-2175659623,-237548384,-680199751,4561845207,-19661963299,-10783861243,-23388885559,234130643,0,0,0,13056951,0,-23141697965,35206148890,0,28903128000,-28578391100,0,-1125000000,0,34405885790,480326582,375572546,0,855899128
2007,0,7635026905,2149277601,500000000,0,0,-67396581,750597424,0,10967505349,10208599866,-5484149032,5182845835,-93583860,-750597424,-130000000,166202118,-3133148600,16933674252,-69681983557,63636364,0,0,0,0,67396581,-69550950612,54624509382,0,105627515834,-102750210628,0,-1721202000,0,55780612588,3163336228,855899128,0,4019235356
2008,0,10409393621,2246031001,500000000,79745325,0,1748041356,62779604,0,15045990907,-27101337680,644621524,-2124905248,265673288,-3056255579,-543060528,839199911,-3722793034,-19752866439,-77399138345,68181818,0,0,0,0,163562277,-77167394250,46681503333,0,166348442448,-109182239027,0,-7461927000,0,96385779754,-534480935,4019235356,0,3484754421
2009,0,29805119376,2291774070,500000000,-32564336,0,786529481,1194781608,0,34545640199,-3851475378,-33568046047,970309168,758237402,-1194781608,-2026364386,296717190,-3343955160,-7413718620,-77031009748,0,0,0,0,0,420430240,-76610579508,0,0,207218299811,-105699577156,0,-7772410800,0,93746311855,9722013727,3484754421,0,13206768148
2010,0,40472550087,11629095039,1151535838,0,0,-286681314,11646264977,0,64612764627,14751891041,-142170646465,40869462028,-6712485576,-11646264977,-3768601065,0,-2041187660,-46105068047,-72723587102,0,0,0,0,0,286681314,-72436905788,60593000000,0,214094766903,-154042846733,0,-12830435600,0,107814484570,-10727489265,13206768148,0,2479278883
2011,0,35539812848,18176638680,-151535838,0,0,-208272185,34568275304,0,87924918809,-30632127775,-88719676311,33943228328,-16561321833,-34568275304,-2098063875,0,-4839346014,-55550663975,-36128012910,0,0,0,0,0,208272185,-35919740725,0,0,412914248953,-298327088165,0,-20458741000,0,94128419788,2658015088,2479278883,306676,5137600647
2012,0,19835475681,18823742355,500000000,-332585863,0,-30676855,42404191074,0,81200146392,-37741214160,-194373040811,31211010224,-1548287309,-42404191074,-268000000,0,-4000037686,-167923614424,-1155135200,0,0,0,0,0,30676855,-1124458345,0,0,993429100277,-820737503080,0,-6995686450,0,165695910747,-3352162022,5137600646,0,1785438624
2013,0,14340080516,18756279530,322457249,0,0,-40496267,37127594553,0,70505915581,-15303144853,-59242521277,62716179237,6841557240,-37127594553,-696060271,0,-65625509,27628705595,-19724342131,0,-7800000000,0,0,0,40496267,-27483845864,35219420000,0,1003509106373,-1033645952812,0,-6551935200,0,-1469361639,-1324501908,1785438624,0,460936716
2014,0,21019945837,19277367325,0,372388174,0,-51171757,34424029952,0,75042559531,-44775925326,-60547990559,3982977516,5620469959,-33826228161,-1371438692,0,-4725270593,-60600846325,-9414037845,377272728,0,0,-50500000,0,6402644,-9080862473,0,0,1322434404626,-1238777428945,0,-13501684440,0,70155291241,473582443,460936716,-455677167,478841992
