Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2006,0,486684744856,-3001336325,483683408531,-419330416261,64352992270,246334240,-23676716834,0,-19356143544,-13348735102,8217731030,1485705152,-136332020,1349373132,0,9567104162,0,0,0,9567104162,0,9567104162,1612,0
2007,0,897153875206,-1237224467,895916650739,-794003930168,101912720571,680042667,-26417486333,0,-25947963582,-25050538040,25176775283,2273165224,-1429346118,843819106,0,26020594389,0,0,0,26020594389,0,26020594389,2664,0
2008,0,926250657289,-5958626660,920292030629,-829847044633,90444985996,1013508560,-47077208161,-40844462556,-24381025010,-19704269460,295991925,1021884884,-176405498,845479386,0,1141471311,-347931422,0,-347931422,793539889,0,793539889,73,0
2009,0,1096404134443,-3374999635,1093029134808,-888071975456,204957159352,1429934547,-27774509680,-23539753823,-26686234982,-35456450341,116469898896,1040770719,-214690937,826079782,0,117295978678,-14827303895,0,-14827303895,102468674783,0,102468674783,9488,0
2010,0,1153299054488,-1152807556,1152146246932,-1041988602369,110157644563,1673140827,-43247022135,-30285888682,-25151187627,-27481571380,15951004248,1532727016,-138163956,1394563060,0,17345567308,-2863337786,0,-2863337786,14482229522,0,14482229522,1149,0
2011,0,1218311133515,-5943812328,1212367321187,-1108704774860,103662546327,1831508300,-50929119490,-46599999714,-20364338482,-31977055538,2223541117,1115937946,-330933593,785004353,0,3008545470,-752136367,0,-752136367,2256409103,0,2256409103,140,0
2012,0,1094712187881,-6361867770,1088350320111,-919743178444,168607141667,848013948,-42550709514,-40257097180,-24685793929,-40241149939,61977502233,1531643289,-130424828,1401218461,0,63378720694,-15844680174,0,-15844680174,47534040520,0,47534040520,2934,0
2013,0,982940937812,-568238584,982372699228,-791360866180,191011833048,1079868472,-22830654404,-16168610242,-27012262202,-55342520469,86906264445,714104260,-334725772,379378488,0,87285642933,-21821410734,0,-21821410734,65464232199,0,65464232199,3592,0
2014,0,995726126626,-2443147034,993282979592,-801692700401,191590279191,1012535761,-14586139252,-8417667146,-34609776857,-55928478423,87478420420,851767009,-173649834,678117175,0,88156537595,-19394438271,0,-19394438271,68762099324,0,68762099324,3773,0
2015,0,967436096821,-7173489374,960262607447,-773945698943,186316908504,1946210019,-9949778463,-4993560639,-20156028225,-62218435831,95938876004,618718915,-990456161,-371737246,0,95567138758,-21124164903,0,-21124164903,74442973855,0,74442973855,3713,0
2016,0,912996435810,-3942866844,909053568966,-727810931315,181242637651,1996715259,-13074348991,-9281764443,-33636607190,-55654623391,80873773338,2290066292,-322692635,1967373657,0,82841146995,-16568229399,0,-16568229399,66272917596,0,66272917596,2163,0
2017,0,936280789494,-2544156059,933736633435,-784453856853,149282776582,1572032926,-11689527934,-7844890620,-37935804931,-66983152524,34246324119,9094437931,-98968167,8995469764,0,43241793883,-8998358777,0,-8998358777,34243435106,0,34243435106,1123,0
2018,0,928602719333,-3358590508,925244128825,-780814356274,144429772551,1301950130,-14290647617,-10024018298,-46695536475,-71980324206,12765214383,2549565631,-61554160,2488011471,0,15253225854,-3050665171,0,-3050665171,12202560683,0,12202560683,435,0
2019,0,929146850471,-2929584434,926217266037,-764612645850,161604620187,2079149064,-10444718998,-6169783926,-33040549803,-69044056564,51154443886,653371293,-97261271,556110022,0,51710553908,-10342110782,0,-10342110782,41368443126,0,41368443126,1474,0
