Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,1,139193731092,-35432278065,-1842535937,-2185149126,-16157111,19573909027,-18132687419,0,101158832461,0,3506830,0,0,0,0,60998071,64504901,0,0,2690000000,-93056134873,0,0,0,-90366134873,10857202489,16445774155,0,27302976644
2010,1,192229534335,-53471536797,-3671605451,-2672462410,-541041739,16699967443,-15547745183,2513636250,133025110198,0,0,0,0,0,0,228982602,228982602,0,0,0,-132990426600,0,0,0,-132990426600,263666200,3857701895,0,4121368095
2010,2,500562600948,-226769340372,-5721573045,-4823593847,-541041739,0,0,0,262707051945,-2319220000,220810,0,0,0,0,483890844,-1835108346,0,0,0,-237912512895,0,-1597530000,0,-239510042895,21361900704,3857701895,0,25219602599
2010,3,728248019577,-289854578108,-7625163898,-7184202921,-973651623,36471248117,-68990203332,0,390091467812,-49000000,26220810,0,0,-13000000000,0,561143153,-12461636037,0,0,25377572000,-394948631000,0,0,0,-369571059000,8058772775,3857701895,0,11916474670
2011,1,274246198101,-107733622613,-2723978363,-4222828319,-612968871,11181779389,-29480071366,2040632454,140654507958,0,2000000,0,0,0,0,220084632,222084632,0,0,0,-134647338000,0,0,0,-134647338000,6229254590,8205197596,0,14434452186
2011,2,353299737269,-513245913310,-3215515927,-5033561850,-1232627646,-11181779389,29480071366,0,-151129589487,-62000000,-2000000,0,0,-800000000,0,199544035,-664455965,0,0,361498709800,-209352138000,0,-5588403225,0,146558168575,-5235876877,14434452186,0,9198575309
2011,3,326923219527,351025038114,-2040974012,-4443386810,-406525668,27477743470,-76065063799,0,622470050822,62000000,2000000,0,0,0,0,2031549245,2095549245,0,0,-361498709800,-268746824273,0,5588403225,0,-624657130848,-91530781,9198575309,0,9107044528
2011,4,366773777373,-77755313336,-2910839250,-4327325906,-543455467,8383083360,-17027192174,0,272592734600,0,2940000,0,0,0,0,101774339,104714339,0,0,19991427500,-289941168400,0,0,0,-269949740900,2747708039,9107044528,0,11854752567
2012,1,129488174567,-15718904954,-1841330000,-2361957503,-1952909973,14482911423,-6096050685,0,115999932875,0,1100000,0,0,0,0,34384048,35484048,0,0,0,-119562267400,0,0,0,-119562267400,-3526850477,11854752567,0,8327902090
2012,2,614920779140,-697721850342,-6803034044,-11712708237,-1770223938,-12294842099,481655764,0,-114900223756,-74000000,-1100000,0,0,0,0,175750666,100650666,0,0,665525747330,-541877370175,0,-5870980500,0,117777396655,2977823565,8327902090,0,11305725655
