disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2007-11-12,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2007-11-12,,,Giá tham chiếu 67.000 đ/cp,,,,
2008-04-04,investorRight,MEETING,Họp cổ đông,2008-04-16,2008-05-20,2008-05-20,ĐHCĐ thường niên 2008,,,,
2008-05-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-06-04,2008-06-27,2008-06-27,Cổ tức năm 2007 (1.500 đ/cp),1500,15,,2007
2008-11-18,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-11-26,2008-12-22,2008-12-22,Cổ tức đợt 1/2008 (1.000 đ/cp),1000,10,1,2008
2009-03-10,investorRight,MEETING,Họp cổ đông,2009-03-16,,,ĐHCĐ thường niên 2009,,,,
2009-04-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-05-07,2009-05-27,2009-05-27,Cổ tức đợt 2/2008 (400 đ/cp),400,4,2,2008
2009-11-27,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-12-08,2009-12-28,2009-12-28,Tạm ứng cổ tức đợt 1/2009 (1.000 đ/cp),1000,10,1,2009
2010-03-03,investorRight,MEETING,Họp cổ đông,2010-03-12,2010-04-27,2010-04-27,ĐHCĐ thường niên 2010,,,,
2010-05-28,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-06-04,2010-06-28,2010-06-28,Cổ tức đợt 2/2009 (400 đ/cp),400,4,2,2009
2011-02-21,investorRight,MEETING,Họp cổ đông,2011-03-02,2011-04-07,2011-04-07,ĐHCĐ thường niên năm 2011,,,,
2011-04-25,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-05-05,2011-05-24,2011-05-24,Trả cổ tức năm 2010 (1.500 đ/cp),1500,15,,2010
2012-02-17,investorRight,MEETING,Họp cổ đông,2012-02-24,2012-04-25,2012-04-25,ĐHĐCĐ thường niên năm 2012 (thay đổi thời gian họp),,,,
2012-05-16,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-05-29,2012-06-22,2012-06-22,Cổ tức năm 2011 (1.500 đ/cp),1500,15,,2011
2013-02-26,investorRight,MEETING,Họp cổ đông,2013-03-08,2013-04-15,2013-04-15,ĐHĐCĐ thường niên năm 2013,,,,
2013-04-24,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-05-09,2013-05-28,2013-05-28,Trả cổ tức năm 2013 (1.500 đ/cp),1500,15,,2013
2014-03-05,investorRight,MEETING,Họp cổ đông,2014-03-13,2014-04-15,2014-04-15,Đại hội cổ đông thường niên năm 2014,,,,
2014-04-21,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-05-06,2014-05-22,2014-05-22,Chi trả cổ tức năm 2013 ( 1500 đ/cp ),1500,15,,2013
2015-04-06,investorRight,MEETING,Họp cổ đông,2015-04-13,2015-05-26,2015-05-26,ĐHĐCĐ thường niên năm 2015,,,,
2015-07-02,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-07-10,2015-07-27,2015-07-27,Trả cổ tức năm 2014 (1.500đ/cp),1500,15,,2014
2016-02-26,investorRight,MEETING,Họp cổ đông,2016-03-15,2016-04-25,2016-04-25,ĐHCĐ thường niên năm 2016,,,,
2016-03-29,stockAlert,noticed,Nhắc nhở,2016-03-28,,,Nhắc nhở do chậm CBTT,,,,
2016-04-28,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến cổ tức 2016 tỷ lệ 15%,,15,,2016
2016-04-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-05-24,2016-06-24,2016-06-24,Trả cổ tức năm 2015 (1500 đ/cp),1500,15,,2015
2017-01-24,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-02-15,2017-03-06,2017-03-06,Trả cổ tức năm 2016 (1500 đ/cp),1500,15,,2016
2017-03-10,investorRight,MEETING,Họp cổ đông,2017-03-24,2017-04-25,2017-04-25,ĐHCĐ thường niên năm 2017,,,,
2017-05-05,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-05-19,2017-06-20,2017-06-20,Trả cổ tức đợt 2/2016 (500đ/cp),500,5,2,2016
2018-03-12,investorRight,MEETING,Họp cổ đông,2018-04-04,2018-05-02,2018-05-02,ĐHĐCĐ thường niên năm 2018,,,,
2018-05-03,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-05-24,2018-06-11,2018-06-11,Trả cổ tức năm 2017 (3000 đ/cp),3000,30,,2017
2018-11-28,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-12-13,2018-12-27,2018-12-27,Tạm ứng cổ tức năm 2018 (1400 đ/cp),1400,14,,2018
2019-03-07,investorRight,MEETING,Họp cổ đông,2019-03-28,2019-04-25,2019-04-25,ĐHĐCĐ thường niên năm 2019,,,,
2019-04-26,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-05-23,2019-06-10,2019-06-10,Trả cổ tức đợt 2/2018 (2100 đ/cp),2100,21,2,2018
2019-12-16,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-12-27,2020-01-13,2020-01-13,Trả cổ tức năm 2019 (2000 đ/cp),2000,20,,2019
2020-03-04,investorRight,MEETING,Họp cổ đông,2020-03-24,,,ĐHĐCĐ thường niên năm 2020,,,,
2020-05-05,investorRight,DIVIDEND,Cổ tức bằng tiền,2020-05-28,2020-06-15,2020-06-15,Trả cổ tức đợt 2/2019 (4000 đ/cp),4000,40,2,2019
