Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,1,50876077860,-38687013960,-6072087731,-3291598900,-383217640,1165137498,-1034480320,0,2572816807,-843105455,0,0,0,0,0,27216045,-815889410,19932000,0,8024066376,-11390768823,0,-299200,0,-3347069647,-1590142250,11305693632,3973066,9719524448
2010,2,48795809852,-35292653983,-5341744636,-339304138,-439776679,1816618765,-663673888,0,8535275293,-1000000000,0,0,0,0,0,101476005,-898523995,24730211000,0,12795712829,-31295437334,0,-1805600000,0,4424886495,12061637793,9719524448,0,21781162241
2010,3,143765455583,-104720540438,-17202523283,-7750087983,-1013097845,10391259595,-5997425708,0,17473039921,-23890566974,12650000000,0,0,0,0,181477011,-11059089963,24750143000,0,31819779205,-60930550632,0,-1805899200,0,-6166527627,247422331,11305693632,3973066,11557089029
2011,1,55502410377,-34473388182,-6788090642,-3928729641,-246577672,881542897,-3031891221,0,7915275916,0,0,0,0,0,0,118017658,118017658,0,0,0,-2271840000,0,0,0,-2271840000,5761453574,10655667684,-5412889,16411708369
2011,2,54948544401,-38141315661,-5985751435,0,-147691979,1324482367,-760599380,0,11237668313,0,0,0,0,0,0,339678797,339678797,0,0,0,-9858157448,0,0,0,-9858157448,1719189662,16411708369,0,18130898031
2011,3,57283967394,-37126742086,-4701343580,-4130328106,-439150785,606525029,-1052091529,0,10440836337,0,0,0,0,0,0,409374953,409374953,0,0,0,0,0,-2993000000,0,-2993000000,7857211290,18130898031,0,25988109321
2011,4,36492494434,-29493888564,-4447194356,0,0,26988090705,-31975889754,0,-2436387535,0,0,0,0,0,0,373349662,373349662,0,0,0,-2887920000,0,-7000000,0,-2894920000,-4957957873,25988109321,24903171,21055054619
2012,1,36464673192,-42036689529,-6410340083,-3233138889,-73040456,16161899630,-2482592228,0,-1609228363,-22946000,0,0,0,0,0,71049493,48103493,0,0,0,-8200275192,0,0,0,-8200275192,-9761400062,21055054619,-24903171,11268751386
2012,2,45410138510,-46034467221,-4659613678,-82307,0,7962012901,-5938743642,0,-3260755437,0,0,0,0,0,0,127128856,127128856,0,0,3060244636,-5207000000,0,0,0,-2146755364,-5280381945,11268751386,0,5988369441
2012,3,54604293944,-46784786601,-4802939189,-2737825940,0,1358638384,-3070379314,0,-1432998716,0,0,0,0,0,0,3340120,3340120,0,0,13679821337,-14501527537,0,0,0,-821706200,-2251364796,5988369441,0,3737004645
2012,4,53139832092,-49779250578,-3400276409,-391136098,0,1932081984,-607902352,0,893348639,0,0,0,0,0,0,2764162,2764162,0,0,14259961186,-16220301397,0,0,0,-1960340211,-1064227410,3737004645,14848828,2687626063
2013,1,92545154955,-50498673333,-4994054303,-2493016910,0,3928075829,-24049967968,0,14437518270,0,0,0,0,0,0,9236325,9236325,0,0,4074340206,-17049003623,0,0,0,-12974663417,1472091178,2687626063,0,4159717241
2013,2,19088788624,-48518429077,-4728016940,-719423840,0,21716241740,41215313,0,-13119624180,0,16413363637,0,0,0,0,4758080,16418121717,0,0,200000000,-3121500000,0,0,0,-2921500000,376997537,4159717241,10395601,4547110379
2013,3,57326477702,-49609509893,-3286825806,-1890308518,0,1609214979,-735051321,0,3413997143,0,0,0,0,0,0,4265311,4265311,0,0,1580000000,-5798300000,0,0,0,-4218300000,-800037546,4547110379,-1018695,3746054138
2013,4,69509833075,-52006862327,-4902746207,-668100129,0,10204428712,-1514243490,0,20622309634,0,0,0,0,0,0,3670944,3670944,0,0,900000000,-10775950000,0,0,0,-9875950000,10750030578,3746054138,85297,14496170013
2014,1,61536578644,-46599795308,-3303215016,-1473295872,0,953176824,-1159038926,0,9954410346,0,0,0,0,0,0,67630380,67630380,0,0,0,-2487050000,0,0,0,-2487050000,7534990726,14496170013,0,22031160739
2014,2,54172165391,-43582996792,-5209790612,-621549881,0,894533038,-660963031,0,4991398113,0,0,0,0,0,0,89347222,89347222,0,0,0,-9542275000,0,0,0,-9542275000,-4461529665,22031160739,38789605,17608420679
