Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2014,4,51276659657,0,51276659657,-46928596404,4348063253,691359361,-842210181,-596312292,-58841009,-1894438358,2243933066,7538860791,-30785549,7508075242,0,9752008308,-2158617006,0,-2158617006,7593391302,0,7593391302,1266,0
2015,1,44299255186,0,44299255186,-39427025287,4872229899,190897447,-1162371870,-658390598,-57995177,-1377749439,2465010860,2002824963,-21313938,1981511025,0,4446521885,-978234815,0,-978234815,3468287070,0,3468287070,482,0
2015,2,52154805639,0,52154805639,-45811428602,6343377037,639456327,-1212223620,-627310542,-96506825,-1590373736,4083729183,915714054,0,915714054,0,4999443237,-1099877512,0,-1099877512,3899565725,0,3899565725,441,0
2015,3,53326588062,0,53326588062,-44430587843,8896000219,273513163,-2389739397,-944345686,0,-1581684195,5198089790,210402615,-94553178,115849437,0,5313939227,-1169066630,0,-1169066630,4144872597,0,4144872597,453,0
2015,4,48470680233,0,48470680233,-46178641810,2292038423,114768621,-1208745189,-1173267362,-69509046,-1976445040,-847892231,185828606,-451060000,-265231394,0,-1113123625,232136167,0,232136167,-880987458,0,-880987458,-102,0
2016,1,42646440004,0,42646440004,-34889367502,7757072502,95970803,-1154507102,-1101407176,-302833505,-1858730863,4536971835,209413340,-261,209413079,0,4746384914,-949276983,0,-949276983,3797107931,0,3797107931,415,0
2016,2,42964735883,0,42964735883,-35053229958,7911505925,296773502,-934238448,-931490462,-142379803,-1879029650,5252631526,100463,-222910000,-222809537,0,5029821989,-1005964398,0,-1005964398,4023857591,0,4023857591,440,0
2016,3,49465394845,0,49465394845,-42944756459,6520638386,117132860,-797481218,-796137259,-362674954,-1751883357,3725731717,0,-200120486,-200120486,0,3525611231,-705122246,0,-705122246,2820488985,0,2820488985,308,0
2016,4,42751474142,0,42751474142,-39357581627,3393892515,167475681,-1312494701,-894747344,-44272024,-1749914438,454687033,1088546387,-534376179,554170208,0,1008857241,-203108864,0,-203108864,805748377,0,805748377,88,0
2017,1,44943683165,0,44943683165,-42124331917,2819351248,115415350,-678015856,-645440400,-480074867,-1637852147,138823728,5000001,-105022114,-100022113,0,38801615,-7760323,0,-7760323,31041292,0,31041292,3,0
2017,2,50882064727,0,50882064727,-47399692944,3482371783,88255981,-771685372,-759264097,-206074857,-1850410014,742457521,641596651,-446148,641150503,0,1383608024,-276721605,0,-276721605,1106886419,0,1106886419,121,0
2017,3,41060744698,0,41060744698,-40389777043,670967655,34575204,-617503626,-616532757,-184911229,-1715102232,-1811974228,0,-36912737,-36912737,0,-1848886965,284481928,0,284481928,-1564405037,0,-1564405037,-171,0
2017,4,42678150854,0,42678150854,-39425790836,3252360018,39429762,-764114333,-762142387,-271515734,-1700423032,555736681,39026021,-12002,39014019,0,594750700,-33654675,0,-33654675,561096025,0,561096025,61,0
2018,1,39976175802,0,39976175802,-38872508571,1103667231,72382465,-568958820,-568208399,-191751395,-1686896209,-1271556728,317730535,-7500,317723035,0,-953833693,0,0,0,-953833693,0,-953833693,-111,0
2018,2,46620202741,0,46620202741,-42144075044,4476127697,80769927,-746114898,-713750937,-511732720,-1729500011,1569549995,10923729,-44801127,-33877398,0,1535672597,-116367780,0,-116367780,1419304817,0,1419304817,162,0
2018,3,43768127250,0,43768127250,-41279213653,2488913597,107434536,-547331417,-501886774,-179875397,-1789138951,80002368,140926383,-1,140926382,0,220928750,-44185750,0,-44185750,176743000,0,176743000,19,0
2018,4,45030979763,0,45030979763,-42725374370,2305605393,95123657,-498829102,-468880602,-307156263,-1676937801,-82194116,918762846,-64373641,854389205,0,772195089,-185863721,0,-185863721,586331368,0,586331368,64,0
2019,1,30451401064,0,30451401064,-31152070387,-700669323,117515799,-413044635,-335011250,-287666161,-1631113815,-2914978135,217051506,-89802326,127249180,0,-2787728955,0,0,0,-2787728955,0,-2787728955,-305,0
2019,2,34947920397,0,34947920397,-36687546151,-1739625754,137554524,-394689312,-425870417,-192665281,-1718475855,-3907901678,999642201,-157599512,842042689,0,-3065858989,0,0,0,-3065858989,0,-3065858989,-376,0
2019,3,31602424361,0,31602424361,-36475160082,-4872735721,108283106,-361299663,-342199999,-173346050,-1554778324,-6853876652,615694557,-14425121212,-13809426655,0,-20663303307,0,0,0,-20663303307,0,-20663303307,-2403,0
2019,4,37180307930,0,37180307930,-32392290740,4788017190,100250308,-382847484,-378722223,-211782157,-1718050654,2575587203,24532583098,-27091321121,-2558738023,0,16849180,0,0,0,16849180,0,16849180,2,0
2020,1,30644844289,0,30644844289,-28190221629,2454622660,397667211,-284676280,-283488888,-412080865,-1521976670,633556056,50236156,-282652,49953504,0,683509560,0,0,0,683509560,0,683509560,79,0
