Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2005,0,0,0,74645063700,0,0,0,0,0,0,0,10611559880,0,0,1594996,0,10613154876,0,0,0,7643501262,0,7643501262,0,0
2006,0,72054750670,0,72054750670,-62570238894,9484511776,1071372789,-64203512,0,-206005028,-3661268103,6624407922,282142,-22675,259467,0,6624667389,-1848163555,0,-1848163555,4776503834,0,4776503834,4777,0
2007,0,89473793197,-420402900,89053390297,-78703997329,10349392968,821691801,-164605024,-1274033,-401963086,-3859738939,6744777720,1196650,333,1196317,0,6745974037,-1927907958,0,-1927907958,4818066079,0,4818066079,3804,5
2008,0,183373197589,0,183373197589,-147406445533,35966752056,2905141622,-11589015902,-6098514933,-2010104537,-5180985225,20091788014,535699,-39199,496500,0,20092284514,-6920569734,1112008991,-5808560743,14283723771,0,14283723771,4761,0
2009,0,142201133496,-50528608,142150604888,-125408937502,16741667386,2169643277,-7175721260,-5148676282,-1086971424,-4470339831,6178278148,122396,-202564,-80168,0,6178197980,-1026866028,-105348027,-1132214055,5045983925,0,5045983925,1682,0
2010,0,186823472731,0,186823472731,-161043993693,25779479038,2207495097,-24832662984,-8760468449,-741259406,-5187658167,-2774606422,12151490890,-473097503,11678393387,0,8903786965,-2247221741,0,-2247221741,6656565224,0,6656565224,1336,0
2011,0,197923569062,-275868202,197647700860,-171309687893,26338012967,2037186609,-21437914457,-7520173409,-748346639,-5544521626,644416854,3748216,-74355388,-70607172,0,573809682,-173563585,0,-173563585,400246097,0,400246097,67,0
2012,0,186689000478,0,186689000478,-184220221364,2468779114,302306985,-5717511633,-5578654027,-1164924279,-5560404078,-9671753891,388494967,-123806099,264688868,0,-9407065023,0,0,0,-9407065023,0,-9407065023,-1568,0
2013,0,230205217571,0,230205217571,-212704984283,17500233288,578030921,-6587425253,-4969283806,-1608139191,-5681016811,4201682954,16561891755,-17777106588,-1215214833,0,2986468121,0,0,0,2986468121,0,2986468121,498,0
2014,0,221864779297,0,221864779297,-202337298331,19527480966,1179770755,-4301066897,-3184229248,-1008430706,-6327181556,9070572562,26807164796,-8122359275,18684805521,0,27755378083,-4734504032,0,-4734504032,23020874051,0,23020874051,3837,0
2015,0,198251329120,0,198251329120,-175847683542,22403645578,1218635558,-5973080076,-3403314188,-224011048,-6526252410,10898937602,3314770238,-566927116,2747843122,0,13646780724,-3015042790,0,-3015042790,10631737934,0,10631737934,1240,0
2016,0,177828044874,0,177828044874,-152244935546,25583109328,677352846,-4198721469,-3723782241,-852160286,-7239558308,13970022111,1298060190,-957406926,340653264,0,14310675375,-2863472491,0,-2863472491,11447202884,0,11447202884,1251,0
2017,0,179564643444,0,179564643444,-169339592740,10225050704,277676297,-2831319187,-2783379641,-1142576687,-6903787425,-374956298,685622673,-142393001,543229672,0,168273374,-60962975,0,-60962975,107310399,0,107310399,12,0
2018,0,175395485556,0,175395485556,-165021171638,10374313918,355710585,-2361234237,-2252726712,-1190515775,-6882472972,295801519,1388343493,-109182269,1279161224,0,1574962743,-346417251,0,-346417251,1228545492,0,1228545492,134,0
2019,0,134182053752,0,134182053752,-136707067360,-2525013608,463603737,-1551881094,-1481803889,-865459649,-6622418648,-11101169262,26364971362,-41763844171,-15398872809,0,-26500042071,0,0,0,-26500042071,0,-26500042071,-3081,0
